fixef	feature	fixef.value	solution	std.error	z.ratio	Df	Wald(inc)	Pr(chisq)(inc)	Wald(con)	Pr(chisq)(con)	Margin
(Intercept)	CAG274NOV	NA	0.446533683154392	0.108123778517317	4.12983794386056	1	0.03981	0.841852531551325	0.03981	0.841852531551325	 
(Intercept)	CAG303	NA	0.336174076938543	0.148677288756168	2.26109905387009	1	0.003299	0.954197152093562	0.003299	0.954197152093562	 
(Intercept)	CAG41	NA	0.248617695029009	0.12596986309594	1.97362836569615	1	0.03616	0.849185455551791	0.03616	0.849185455551791	 
(Intercept)	CAG475	NA	0.143395615346432	0.179387039417218	0.799364412347108	1	3.878e-05	0.995031318520948	3.878e-05	0.995031318520948	 
(Intercept)	CAG485	NA	-0.413429144342935	0.210745668607533	-1.96174444331217	1	0.00227	0.961999552859593	0.00227	0.961999552859593	 
(Intercept)	CAG510	NA	-0.0851977472509422	0.251097924761824	-0.339300881645101	1	0.00577	0.939450511022047	0.00577	0.939450511022047	 
(Intercept)	CAG552NOV	NA	0.020516789995317	0.257904893532033	0.0795517669879679	1	3.154e-05	0.995519065217509	3.154e-05	0.995519065217509	 
(Intercept)	CAG56	NA	-0.0607104088593543	0.233220367524125	-0.260313494502465	1	0.005244	0.942271275459613	0.005244	0.942271275459613	 
(Intercept)	CAG582	NA	-0.0335612681808837	0.214277109029149	-0.156625541257971	1	0.002295	0.961791031439733	0.002295	0.961791031439733	 
(Intercept)	CAG776	NA	-0.048530133177257	0.118949469205927	-0.407989489160653	1	0.02483	0.874791406036946	0.02483	0.874791406036946	 
(Intercept)	CAG81	NA	0.131259437364484	0.111483932629846	1.17738434829256	1	0.005107	0.943029050286973	0.005107	0.943029050286973	 
(Intercept)	CAG873	NA	-0.453087621000829	0.233082989612431	-1.94388969248344	1	0.0001931	0.98891291897188	0.0001931	0.98891291897188	 
(Intercept)	CAG95	NA	0.258376286365954	0.16507142205597	1.56523935607914	1	0.004423	0.946975268491017	0.004423	0.946975268491017	 
(Intercept)	Chao1	NA	-0.00415853883439352	0.101707877458116	-0.0408870870017519	1	0.000111	0.991593920045401	0.000111	0.991593920045401	 
(Intercept)	Clostridium	NA	-0.0649148741699152	0.134431324630443	-0.482885029574533	1	0.03994	0.841597939715905	0.03994	0.841597939715905	 
(Intercept)	ClostridiumQ	NA	0.109107484776728	0.223273367753333	0.488672186363344	1	0.001633	0.967765943245493	0.001633	0.967765943245493	 
(Intercept)	COE1	NA	0.614927448685677	0.182984387288605	3.36054598863566	1	0.000121	0.991223446825348	0.000121	0.991223446825348	 
(Intercept)	D1663	NA	-0.0443186815721708	0.196814316711383	-0.22518017140573	1	0.01688	0.89662730430718	0.01688	0.89662730430718	 
(Intercept)	Desulfovibrio	NA	-0.201167254864489	0.306946971874816	-0.655381135170579	1	0.02702	0.869433885261996	0.02702	0.869433885261996	 
(Intercept)	Dorea	NA	0.181811265099611	0.181148675035734	1.00365771410553	1	0.01383	0.906383796392928	0.01383	0.906383796392928	 
(Intercept)	Dubosiella	NA	-0.119929972758743	0.166424305639077	-0.720627749043063	1	0.03858	0.844283069910289	0.03858	0.844283069910289	 
(Intercept)	Duncaniella	NA	-0.307010836866646	0.204465040469028	-1.50153217470519	1	2.007e-06	0.998869648272278	2.007e-06	0.998869648272278	 
(Intercept)	Emergencia	NA	0.0369552445206642	0.100926237303474	0.36616092611819	1	0.007591	0.930571084693908	0.007591	0.930571084693908	 
(Intercept)	EnterococcusD	NA	-0.132210124459557	0.23484457175706	-0.562968619927587	1	0.0003387	0.985316717840524	0.0003387	0.985316717840524	 
(Intercept)	ErysipelatoclostridiaceaeNOV	NA	-0.115544763355063	0.327731973332328	-0.352558714916403	1	0.004435	0.94690349289186	0.004435	0.94690349289186	 
(Intercept)	Erysipelatoclostridium	NA	-0.19592936173985	0.243412190553578	-0.804928304101204	1	0.007621	0.930434374232116	0.007621	0.930434374232116	 
(Intercept)	ErysipelotrichaceaeNOV	NA	0.202178105924	0.165826308767077	1.21921610284399	1	0.01013	0.919829970143936	0.01013	0.919829970143936	 
(Intercept)	Escherichia	NA	-0.196761321992017	0.216653871737924	-0.908182809813939	1	3.09e-05	0.995564760620818	3.09e-05	0.995564760620818	 
(Intercept)	EubacteriumF	NA	-0.19692053348977	0.127656325880842	-1.5425834335353	1	0.0228	0.879978327980169	0.0228	0.879978327980169	 
(Intercept)	EubacteriumG	NA	0.254270681332965	0.122843882057067	2.06986849548474	1	0.01023	0.919436576864401	0.01023	0.919436576864401	 
(Intercept)	EubacteriumJ	NA	0.392596591391412	0.184162707974245	2.13179202081626	1	0.002324	0.961550567630753	0.002324	0.961550567630753	 
(Intercept)	Evtepia	NA	0.26713004662511	0.122854249064934	2.17436554826785	1	0.0005622	0.981083325531911	0.0005622	0.981083325531911	 
(Intercept)	Flavonifractor	NA	0.215085701398206	0.114319734670963	1.88143982329271	1	0.01327	0.908290176491703	0.01327	0.908290176491703	 
(Intercept)	HungatellaA	NA	0.0417255042741581	0.285906091925889	0.145941291397785	1	0.009116	0.92393536553923	0.009116	0.92393536553923	 
(Intercept)	Ileibacterium	NA	-0.426422780567081	0.28212836737893	-1.51144950268098	1	0.0008317	0.976992829279127	0.0008317	0.976992829279127	 
(Intercept)	Kineothrix	NA	-0.435689979568702	0.248110448720156	-1.75603237113209	1	0.03318	0.855462043372598	0.03318	0.855462043372598	 
(Intercept)	Lachnospira	NA	0.20339053054278	0.24329532884775	0.83598206141499	1	0.009112	0.923952004893472	0.009112	0.923952004893472	 
(Intercept)	LachnospiraceaeNOV	NA	0.0312806516569709	0.164857482931789	0.189743596109092	1	0.0005587	0.981142289744421	0.0005587	0.981142289744421	 
(Intercept)	Lactobacillus	NA	-0.55715752781559	0.280863174490806	-1.98373292912356	1	0.0005605	0.981111942284755	0.0005605	0.981111942284755	 
(Intercept)	Lawsonibacter	NA	0.175276314161752	0.168434607326516	1.04061936524703	1	0.04319	0.835367923465705	0.04319	0.835367923465705	 
(Intercept)	Ligilactobacillus	NA	-0.904307526634722	0.172030505889304	-5.25666957706102	1	0.001165	0.972771814217752	0.001165	0.972771814217752	 
(Intercept)	Limosilactobacillus	NA	-0.564709967370833	0.229711099320273	-2.45834863461904	1	0.006866	0.933961802493342	0.006866	0.933961802493342	 
(Intercept)	Mailhella	NA	-0.083059048344068	0.204353361127939	-0.406448163541912	1	0.002342	0.961402070040509	0.002342	0.961402070040509	 
(Intercept)	MarseilleP3106	NA	-0.075649911661381	0.204506992391915	-0.369913570076891	1	0.001377	0.970398932709639	0.001377	0.970398932709639	 
(Intercept)	MuribaculaceaeNOV	NA	-0.0171385112115281	0.18923892577621	-0.0905654644848057	1	0.09375	0.759462865379934	0.09375	0.759462865379934	 
(Intercept)	Muribaculum	NA	-0.517322184064146	0.251624734662869	-2.05592739027529	1	0.003723	0.951346155055621	0.003723	0.951346155055621	 
(Intercept)	Oscillibacter	NA	0.167436530899689	0.191153603135476	0.875926627347021	1	0.0152	0.901878821187062	0.0152	0.901878821187062	 
(Intercept)	OscillospiraceaeNOV	NA	0.244666874651778	0.223394204121232	1.09522480949865	1	0.0001121	0.99155237252969	0.0001121	0.99155237252969	 
(Intercept)	Paramuribaculum	NA	-0.478772836541421	0.153744237313273	-3.11408638728919	1	0.00737	0.931586689066021	0.00737	0.931586689066021	 
(Intercept)	Parvibacter	NA	-0.307744791157468	0.243515178305669	-1.26376020295202	1	0.08189	0.774752294164738	0.08189	0.774752294164738	 
(Intercept)	PCoA1	NA	-0.581780664673033	0.190479503849111	-3.05429535943086	1	0.008106	0.928260731117431	0.008106	0.928260731117431	 
(Intercept)	PCoA2	NA	-0.586830064301793	0.192979057055631	-3.04090025754777	1	0.0001162	0.991399281871841	0.0001162	0.991399281871841	 
(Intercept)	PCoA3	NA	0.118307683982349	0.2265528871318	0.522207796511207	1	0.002594	0.959380243107268	0.002594	0.959380243107268	 
(Intercept)	Prevotella	NA	-0.256088171964464	0.220359654290021	-1.16213729228046	1	0.01497	0.902620289789466	0.01497	0.902620289789466	 
(Intercept)	Romboutsia	NA	-0.198573247858646	0.141628434738078	-1.40207189485558	1	0.001819	0.965980747760165	0.001819	0.965980747760165	 
(Intercept)	Roseburia	NA	0.161380645668403	0.210358836538658	0.767168369647953	1	0.001153	0.972912354032347	0.001153	0.972912354032347	 
(Intercept)	RuminiclostridiumE	NA	0.273270134184834	0.188201188754988	1.45201067003139	1	0.008681	0.925767010386808	0.008681	0.925767010386808	 
(Intercept)	Schaedlerella	NA	0.280661712200013	0.205669090839167	1.36462757264528	1	0.01311	0.908842311765374	0.01311	0.908842311765374	 
(Intercept)	Shannon	NA	-0.109423201194216	0.200278797412599	-0.546354395012624	1	0.004891	0.944244850336744	0.004891	0.944244850336744	 
(Intercept)	Simpson	NA	-0.257517833234668	0.213221513952948	-1.20774788838379	1	0.002776	0.957980691992195	0.002776	0.957980691992195	 
(Intercept)	Staphylococcus	NA	0.013337323830846	0.17394419521064	0.0766758776554456	1	0.00147	0.969416137173323	0.00147	0.969416137173323	 
(Intercept)	TF0111	NA	0.44841563051937	0.231902032185207	1.93364252263752	1	0.0001987	0.988753312892988	0.0001987	0.988753312892988	 
(Intercept)	Turicibacter	NA	-0.0344559058129226	0.223422223341582	-0.154218793894304	1	0.00124	0.971909390834897	0.00124	0.971909390834897	 
(Intercept)	UBA11940	NA	0.278730243210151	0.173385931023572	1.60757128081089	1	0.007297	0.931925522439648	0.007297	0.931925522439648	 
(Intercept)	UBA11957	NA	0.722862029149431	0.244672693680221	2.95440418085309	1	0.00647	0.935890249079958	0.00647	0.935890249079958	 
(Intercept)	UBA1394	NA	0.00113918130417648	0.170441820374339	0.00668369594782848	1	0.0003837	0.984371827771853	0.0003837	0.984371827771853	 
(Intercept)	UBA1405	NA	0.229031507344164	0.221773231100481	1.0327283694595	1	0.01413	0.9053786060095	0.01413	0.9053786060095	 
(Intercept)	UBA2882	NA	0.141932612282326	0.251761045177285	0.563759227256067	1	0.003694	0.95153578392841	0.003694	0.95153578392841	 
(Intercept)	UBA3282	NA	0.0924454841613212	0.0950213831774843	0.97289137528811	1	1.675e-06	0.998967363799132	1.675e-06	0.998967363799132	 
(Intercept)	UBA3700	NA	-0.105176100409135	0.22509683016059	-0.467248251937176	1	0.005447	0.941166508133208	0.005447	0.941166508133208	 
(Intercept)	UBA3700NOV	NA	-0.442046139110711	0.207482659621975	-2.13052088264195	1	0.003215	0.954783401304957	0.003215	0.954783401304957	 
(Intercept)	UBA3818	NA	0.354638260352741	0.183048662469793	1.93739880733226	1	0.0001232	0.99114402263295	0.0001232	0.99114402263295	 
(Intercept)	UBA7160	NA	-0.168938154288912	0.190403530535241	-0.887263769815676	1	0.005322	0.941844283061468	0.005322	0.941844283061468	 
(Intercept)	UBA7173	NA	-0.264856869100319	0.153197119175031	-1.72886324838599	1	0.0009532	0.975370075090263	0.0009532	0.975370075090263	 
(Intercept)	UBA7182	NA	0.489429498554942	0.199531474054505	2.45289371450865	1	0.0005282	0.981664150785091	0.0005282	0.981664150785091	 
(Intercept)	UBA946	NA	0.110527558946831	0.274870000783497	0.402108482671008	1	0.00495	0.943910123183399	0.00495	0.943910123183399	 
(Intercept)	UBA9475	NA	0.112997269632066	0.202522501468775	0.557949209656035	1	0.008149	0.928071219625736	0.008149	0.928071219625736	 
(Intercept)	UBA9502	NA	0.444986072176416	0.154284296906041	2.88419548262525	1	0.03099	0.860262699751065	0.03099	0.860262699751065	 
(Intercept)	UMGS1004	NA	-0.225468647867527	0.25106065370409	-0.898064449928795	1	0.01175	0.913680450044251	0.01175	0.913680450044251	 
(Intercept)	UMGS1217	NA	0.381253975099105	0.119397714871216	3.19314298025161	1	0.01365	0.90699222265576	0.01365	0.90699222265576	 
(Intercept)	UMGS1370	NA	0.435287073502987	0.168982966589083	2.57592278256943	1	0.001211	0.972239678913382	0.001211	0.972239678913382	 
(Intercept)	UMGS1815	NA	-0.544883661917567	0.163181812683491	-3.3391200462666	1	5.018e-05	0.994348005145032	5.018e-05	0.994348005145032	 
(Intercept)	UMGS1872	NA	0.242654279051726	0.122466600783274	1.98139147734774	1	0.1006	0.751110795261288	0.1006	0.751110795261288	 
(Intercept)	UMGS268	NA	0.144324421715752	0.241928758737615	0.596557525731283	1	0.04948	0.823970595147095	0.04948	0.823970595147095	 
(Intercept)	uniq	NA	-0.316175770982148	0.183891440792096	-1.71936099701133	1	0.003801	0.9508397661128	0.003801	0.9508397661128	 
(Intercept)	X142	NA	0.224161339531947	0.222522431622067	1.00736513572107	1	0.001462	0.96949943144486	0.001462	0.96949943144486	 
(Intercept)	X1XD4269	NA	0.197040006758424	0.143423328713984	1.37383512518639	1	0.07123	0.789554248812603	0.07123	0.789554248812603	 
(Intercept)	X1XD876	NA	0.274890994527878	0.178492442066766	1.54007078028017	1	0.003407	0.953454298782941	0.003407	0.953454298782941	 
Diet.5mo.as.AL	Acetatifactor	AL	0	NA	NA	4	27.208	1.80438701236074e-05	27.208	1.80438701236074e-05	A
Diet.5mo.as.AL	Acetatifactor	1D	-0.0973388469862327	0.127216899805158	-0.765140851060782	4	27.208	1.80438701236074e-05	27.208	1.80438701236074e-05	A
Diet.5mo.as.AL	Acetatifactor	2D	0.275852220664676	0.12787508241377	2.15720072634706	4	27.208	1.80438701236074e-05	27.208	1.80438701236074e-05	A
Diet.5mo.as.AL	Acetatifactor	20	-0.185815111042343	0.124399509880008	-1.49369648820621	4	27.208	1.80438701236074e-05	27.208	1.80438701236074e-05	A
Diet.5mo.as.AL	Acetatifactor	40	0.355328428778357	0.128371039394536	2.7679796818213	4	27.208	1.80438701236074e-05	27.208	1.80438701236074e-05	A
Diet.5mo.as.AL	Acutalibacter	AL	0	NA	NA	4	13.54	0.00891758743750404	13.54	0.00891758743750404	A
Diet.5mo.as.AL	Acutalibacter	1D	-0.147840158936633	0.133121437020108	-1.11056612853648	4	13.54	0.00891758743750404	13.54	0.00891758743750404	A
Diet.5mo.as.AL	Acutalibacter	2D	-0.211543763684896	0.131852036615117	-1.604402701055	4	13.54	0.00891758743750404	13.54	0.00891758743750404	A
Diet.5mo.as.AL	Acutalibacter	20	-0.435671358268182	0.136430832460667	-3.19334970263255	4	13.54	0.00891758743750404	13.54	0.00891758743750404	A
Diet.5mo.as.AL	Acutalibacter	40	-0.381010556512694	0.134893460175663	-2.82452949176727	4	13.54	0.00891758743750404	13.54	0.00891758743750404	A
Diet.5mo.as.AL	Adlercreutzia	AL	0	NA	NA	4	57.52	9.62330215514839e-12	57.52	9.62330215514839e-12	A
Diet.5mo.as.AL	Adlercreutzia	1D	0.444771202407142	0.129768909456374	3.42740957191034	4	57.52	9.62330215514839e-12	57.52	9.62330215514839e-12	A
Diet.5mo.as.AL	Adlercreutzia	2D	0.716961703838753	0.131835093131753	5.43832212506756	4	57.52	9.62330215514839e-12	57.52	9.62330215514839e-12	A
Diet.5mo.as.AL	Adlercreutzia	20	0.328102233035614	0.12256994201876	2.67685721010944	4	57.52	9.62330215514839e-12	57.52	9.62330215514839e-12	A
Diet.5mo.as.AL	Adlercreutzia	40	-0.148522299998544	0.130259431891024	-1.14020380591556	4	57.52	9.62330215514839e-12	57.52	9.62330215514839e-12	A
Diet.5mo.as.AL	AF3328	AL	0	NA	NA	4	12.492	0.0140441350077112	12.492	0.0140441350077112	A
Diet.5mo.as.AL	AF3328	1D	-0.0918036517588828	0.156962895681523	-0.584874860776984	4	12.492	0.0140441350077112	12.492	0.0140441350077112	A
Diet.5mo.as.AL	AF3328	2D	0.0270206774537513	0.158303061078075	0.170689544912998	4	12.492	0.0140441350077112	12.492	0.0140441350077112	A
Diet.5mo.as.AL	AF3328	20	-0.0204232920440814	0.15147519436373	-0.134829284292186	4	12.492	0.0140441350077112	12.492	0.0140441350077112	A
Diet.5mo.as.AL	AF3328	40	-0.448459453041619	0.157583915167849	-2.84584535524419	4	12.492	0.0140441350077112	12.492	0.0140441350077112	A
Diet.5mo.as.AL	Akkermansia	AL	0	NA	NA	4	49.8	3.97527455398006e-10	49.8	3.97527455398006e-10	A
Diet.5mo.as.AL	Akkermansia	1D	-0.0211810736174836	0.136637320521406	-0.155016751914169	4	49.8	3.97527455398006e-10	49.8	3.97527455398006e-10	A
Diet.5mo.as.AL	Akkermansia	2D	-0.0856876447109915	0.137440194431319	-0.623454041705469	4	49.8	3.97527455398006e-10	49.8	3.97527455398006e-10	A
Diet.5mo.as.AL	Akkermansia	20	0.122074057259042	0.133405525931293	0.915059975266039	4	49.8	3.97527455398006e-10	49.8	3.97527455398006e-10	A
Diet.5mo.as.AL	Akkermansia	40	0.750971083842223	0.137890707233768	5.44613265757707	4	49.8	3.97527455398006e-10	49.8	3.97527455398006e-10	A
Diet.5mo.as.AL	Alistipes	AL	0	NA	NA	4	2.394	0.663711835358389	2.394	0.663711835358389	A
Diet.5mo.as.AL	Alistipes	1D	0.0911349489520513	0.119540147832856	0.762379423183235	4	2.394	0.663711835358389	2.394	0.663711835358389	A
Diet.5mo.as.AL	Alistipes	2D	0.0290223523235384	0.120027894493228	0.2417967293859	4	2.394	0.663711835358389	2.394	0.663711835358389	A
Diet.5mo.as.AL	Alistipes	20	0.15026456019691	0.11712646587443	1.28292575956324	4	2.394	0.663711835358389	2.394	0.663711835358389	A
Diet.5mo.as.AL	Alistipes	40	0.131334174835215	0.119985006614659	1.09458822015158	4	2.394	0.663711835358389	2.394	0.663711835358389	A
Diet.5mo.as.AL	AM0715	AL	0	NA	NA	4	18.184	0.00113598294815676	18.184	0.00113598294815676	A
Diet.5mo.as.AL	AM0715	1D	-0.223565171761372	0.144185264606197	-1.55054105127857	4	18.184	0.00113598294815676	18.184	0.00113598294815676	A
Diet.5mo.as.AL	AM0715	2D	-0.180788754861152	0.143205969095168	-1.26243868187512	4	18.184	0.00113598294815676	18.184	0.00113598294815676	A
Diet.5mo.as.AL	AM0715	20	-0.519707247788446	0.147091644161898	-3.53322073969359	4	18.184	0.00113598294815676	18.184	0.00113598294815676	A
Diet.5mo.as.AL	AM0715	40	-0.496730008069526	0.146062768222109	-3.40079826033544	4	18.184	0.00113598294815676	18.184	0.00113598294815676	A
Diet.5mo.as.AL	Anaerotignum	AL	0	NA	NA	4	1.728	0.78562532674231	1.728	0.78562532674231	A
Diet.5mo.as.AL	Anaerotignum	1D	-0.0525924525966524	0.14009288760215	-0.375411296724853	4	1.728	0.78562532674231	1.728	0.78562532674231	A
Diet.5mo.as.AL	Anaerotignum	2D	0.043217490359345	0.142099493228682	0.304135429179854	4	1.728	0.78562532674231	1.728	0.78562532674231	A
Diet.5mo.as.AL	Anaerotignum	20	-0.113352953110711	0.132420514612284	-0.856007495837024	4	1.728	0.78562532674231	1.728	0.78562532674231	A
Diet.5mo.as.AL	Anaerotignum	40	0.0228673102674434	0.139963644378512	0.163380357584874	4	1.728	0.78562532674231	1.728	0.78562532674231	A
Diet.5mo.as.AL	Anaerotruncus	AL	0	NA	NA	4	15.692	0.00346156451358859	15.692	0.00346156451358859	A
Diet.5mo.as.AL	Anaerotruncus	1D	-0.331689121427416	0.148167972752671	-2.23860200868839	4	15.692	0.00346156451358859	15.692	0.00346156451358859	A
Diet.5mo.as.AL	Anaerotruncus	2D	-0.253814296311978	0.146948222391766	-1.72723624812083	4	15.692	0.00346156451358859	15.692	0.00346156451358859	A
Diet.5mo.as.AL	Anaerotruncus	20	-0.462588965739565	0.151567057424906	-3.05204160850555	4	15.692	0.00346156451358859	15.692	0.00346156451358859	A
Diet.5mo.as.AL	Anaerotruncus	40	-0.53922823069489	0.149669716878334	-3.60278780465141	4	15.692	0.00346156451358859	15.692	0.00346156451358859	A
Diet.5mo.as.AL	AnaerovoracaceaeNOV	AL	0	NA	NA	4	6.888	0.141926618195885	6.888	0.141926618195885	A
Diet.5mo.as.AL	AnaerovoracaceaeNOV	1D	-0.135030422254596	0.13158122503668	-1.02621344509412	4	6.888	0.141926618195885	6.888	0.141926618195885	A
Diet.5mo.as.AL	AnaerovoracaceaeNOV	2D	-0.131750108039922	0.130361589149032	-1.01065128846583	4	6.888	0.141926618195885	6.888	0.141926618195885	A
Diet.5mo.as.AL	AnaerovoracaceaeNOV	20	0.131656837635738	0.134901035908511	0.975951272346247	4	6.888	0.141926618195885	6.888	0.141926618195885	A
Diet.5mo.as.AL	AnaerovoracaceaeNOV	40	-0.180300702301863	0.13355958596394	-1.3499645195856	4	6.888	0.141926618195885	6.888	0.141926618195885	A
Diet.5mo.as.AL	Angelakisella	AL	0	NA	NA	4	11.904	0.0180796078848722	11.904	0.0180796078848722	A
Diet.5mo.as.AL	Angelakisella	1D	-0.279836223249938	0.157956044783395	-1.77160819412563	4	11.904	0.0180796078848722	11.904	0.0180796078848722	A
Diet.5mo.as.AL	Angelakisella	2D	-0.492075192754088	0.15868803820243	-3.10089656616949	4	11.904	0.0180796078848722	11.904	0.0180796078848722	A
Diet.5mo.as.AL	Angelakisella	20	-0.416655255136472	0.15396665840854	-2.70613949437616	4	11.904	0.0180796078848722	11.904	0.0180796078848722	A
Diet.5mo.as.AL	Angelakisella	40	-0.250330887408789	0.158249193323059	-1.58187781025683	4	11.904	0.0180796078848722	11.904	0.0180796078848722	A
Diet.5mo.as.AL	ASF356	AL	0	NA	NA	4	28.848	8.39331281909939e-06	28.848	8.39331281909939e-06	A
Diet.5mo.as.AL	ASF356	1D	-0.368278699986817	0.144632265531131	-2.5463108016347	4	28.848	8.39331281909939e-06	28.848	8.39331281909939e-06	A
Diet.5mo.as.AL	ASF356	2D	-0.304873551371086	0.143677918149081	-2.12192350291955	4	28.848	8.39331281909939e-06	28.848	8.39331281909939e-06	A
Diet.5mo.as.AL	ASF356	20	-0.49354137346176	0.147311079954326	-3.35033436463017	4	28.848	8.39331281909939e-06	28.848	8.39331281909939e-06	A
Diet.5mo.as.AL	ASF356	40	-0.762978601407001	0.146643865584551	-5.2029356861647	4	28.848	8.39331281909939e-06	28.848	8.39331281909939e-06	A
Diet.5mo.as.AL	Bacteroides	AL	0	NA	NA	4	15.06	0.00457837732952693	15.06	0.00457837732952693	A
Diet.5mo.as.AL	Bacteroides	1D	0.356686452186054	0.163613063891093	2.18006095420032	4	15.06	0.00457837732952693	15.06	0.00457837732952693	A
Diet.5mo.as.AL	Bacteroides	2D	0.582397402953816	0.166239573394934	3.50336199173357	4	15.06	0.00457837732952693	15.06	0.00457837732952693	A
Diet.5mo.as.AL	Bacteroides	20	0.466110471654553	0.152958750075923	3.04729524413081	4	15.06	0.00457837732952693	15.06	0.00457837732952693	A
Diet.5mo.as.AL	Bacteroides	40	0.335791409990721	0.16254132200652	2.06588334489645	4	15.06	0.00457837732952693	15.06	0.00457837732952693	A
Diet.5mo.as.AL	Bifidobacterium	AL	0	NA	NA	4	25.144	4.70645189928343e-05	25.144	4.70645189928343e-05	A
Diet.5mo.as.AL	Bifidobacterium	1D	0.299048777268877	0.176864455240052	1.69083593909804	4	25.144	4.70645189928343e-05	25.144	4.70645189928343e-05	A
Diet.5mo.as.AL	Bifidobacterium	2D	0.512441072346874	0.176535055868219	2.90277231242618	4	25.144	4.70645189928343e-05	25.144	4.70645189928343e-05	A
Diet.5mo.as.AL	Bifidobacterium	20	0.0746785193485668	0.177948375076845	0.419663957686143	4	25.144	4.70645189928343e-05	25.144	4.70645189928343e-05	A
Diet.5mo.as.AL	Bifidobacterium	40	0.773037199514048	0.178003708741374	4.34281512997694	4	25.144	4.70645189928343e-05	25.144	4.70645189928343e-05	A
Diet.5mo.as.AL	BorkfalkiaceaeNOV	AL	0	NA	NA	4	18.64	0.000924815555358949	18.64	0.000924815555358949	A
Diet.5mo.as.AL	BorkfalkiaceaeNOV	1D	-0.16796603173874	0.154353796635922	-1.08818853438977	4	18.64	0.000924815555358949	18.64	0.000924815555358949	A
Diet.5mo.as.AL	BorkfalkiaceaeNOV	2D	-0.36317135948115	0.153997887736974	-2.35828792730873	4	18.64	0.000924815555358949	18.64	0.000924815555358949	A
Diet.5mo.as.AL	BorkfalkiaceaeNOV	20	0.226455819975684	0.154568634085281	1.46508262375366	4	18.64	0.000924815555358949	18.64	0.000924815555358949	A
Diet.5mo.as.AL	BorkfalkiaceaeNOV	40	0.158543444778152	0.155681422994571	1.01838383622483	4	18.64	0.000924815555358949	18.64	0.000924815555358949	A
Diet.5mo.as.AL	ButyricicoccaceaeNOV	AL	0	NA	NA	4	16.7	0.00221030744730777	16.7	0.00221030744730777	A
Diet.5mo.as.AL	ButyricicoccaceaeNOV	1D	-0.339979120117007	0.122934073854319	-2.7655401749713	4	16.7	0.00221030744730777	16.7	0.00221030744730777	A
Diet.5mo.as.AL	ButyricicoccaceaeNOV	2D	-0.431486363758449	0.122065155107026	-3.53488563857657	4	16.7	0.00221030744730777	16.7	0.00221030744730777	A
