fixef	feature	fixef.value	solution	std.error	z.ratio	Df	Wald(inc)	Pr(chisq)(inc)	Wald(con)	Pr(chisq)(con)	Margin
age.wks.scaled	PWY66409	NA	0.038182350788183	0.0471184261165654	0.810348603192397	1	19.03	1.28679380064778e-05	0.6567	0.417727390454471	A
age.wks.scaled	PWY66429	NA	-0.0408680062771541	0.0579219573544992	-0.705570186915992	1	51.05	9.00390872971002e-13	0.4978	0.480468381336964	A
age.wks.scaled	PWY6700	NA	-0.185630691557263	0.0677430115464451	-2.74021906200602	1	82.3	0	7.505	0.00615279404627467	A
age.wks.scaled	PWY6703	NA	-0.111377812930891	0.0574943544767212	-1.93719564198232	1	6.615	0.0101123339213335	3.753	0.0527128220865011	A
age.wks.scaled	PWY6731	NA	-0.0401850328206099	0.0619398707548217	-0.648774889758415	1	2.183	0.13954222482874	0.4209	0.516488303087533	A
age.wks.scaled	PWY6749	NA	-0.095196527691774	0.0716221307079691	-1.32914961829224	1	41.48	1.19082965710504e-10	1.767	0.183753788844339	A
age.wks.scaled	PWY6803	NA	0.137880367794979	0.0473627912259932	2.9111537607038	1	69.75	1.11022302462516e-16	8.475	0.00360060383831906	A
age.wks.scaled	PWY6823	NA	-0.114099391421882	0.0924589704905673	-1.2340543142163	1	71.15	0	1.521	0.217468226143542	A
age.wks.scaled	PWY6859	NA	-0.022962783955551	0.0722875886729383	-0.317658734744148	1	27.91	1.27091237089871e-07	0.1009	0.750752260443112	A
age.wks.scaled	PWY6876	NA	0.0377278383318483	0.084412242536084	0.446947471105517	1	23.02	1.60324812714663e-06	0.1998	0.65488232869787	A
age.wks.scaled	PWY6895	NA	0.139675843152524	0.0508781377083998	2.74530180237835	1	55	1.20570220474292e-13	7.537	0.00604446025037342	A
age.wks.scaled	PWY6897	NA	-0.103447691446833	0.0811864359340759	-1.27419919665932	1	2.582	0.108085018531604	1.624	0.202534945491378	A
age.wks.scaled	PWY6901	NA	0.0238803683827371	0.064813033647249	0.368450094663185	1	128	0	0.1355	0.712796250322994	A
age.wks.scaled	PWY6936	NA	0.00390682919535779	0.0596690825522435	0.0654749332191785	1	69.76	1.11022302462516e-16	0.004276	0.947862585486247	A
age.wks.scaled	PWY6953	NA	-0.0476286910385516	0.0923779977580109	-0.515584795021402	1	30.87	2.75904008528727e-08	0.2658	0.606163185573408	A
age.wks.scaled	PWY6961	NA	0.0680867284645492	0.0472956406233316	1.43959839780584	1	47.29	6.12232486929543e-12	2.072	0.150024670043322	A
age.wks.scaled	PWY6969	NA	-0.107419418694982	0.0846683058217363	-1.2687087293461	1	45.84	1.28316246517102e-11	1.61	0.204491802101721	A
age.wks.scaled	PWY702	NA	-0.129185135721339	0.0776022189628918	-1.66470930145842	1	0.6273	0.428347424624529	2.771	0.0959861787863459	A
age.wks.scaled	PWY7090	NA	-0.156417242044904	0.0714389104812676	-2.18952446210555	1	0.2719	0.602060074701409	4.794	0.0285590305477039	A
age.wks.scaled	PWY7111	NA	0.10706018338445	0.0678326241262353	1.5782993030789	1	3.469	0.0625291013243939	2.491	0.114498953029958	A
age.wks.scaled	PWY7115	NA	0.098076094049476	0.0673786765570169	1.45559543554529	1	135.7	0	2.119	0.145481506122041	A
age.wks.scaled	PWY7117	NA	-0.0579395388910815	0.0550847544363222	-1.05182530963371	1	49.69	1.80055970133708e-12	1.106	0.292953115530755	A
age.wks.scaled	PWY7118	NA	0.171342069423607	0.0518577690903792	3.30407714078458	1	84.35	0	10.92	0.0009513160929987	A
age.wks.scaled	PWY7184	NA	-0.0357290079364657	0.0701792498260036	-0.509110713281335	1	8.631	0.00330490104888881	0.2592	0.610670298871336	A
age.wks.scaled	PWY7197	NA	-0.126074965594794	0.0526684950226781	-2.39374536030522	1	0.04118	0.839190871925239	5.73	0.0166774826249345	A
age.wks.scaled	PWY7198	NA	-0.162930465337624	0.0629660816493754	-2.58759098660287	1	13.99	0.000183785507011924	6.696	0.00966294548909163	A
age.wks.scaled	PWY7199	NA	-0.10626235001014	0.0460022112442641	-2.30994004714043	1	195.6	0	5.335	0.0209013401278242	A
age.wks.scaled	PWY7208	NA	-0.112361597961608	0.0530298187571281	-2.11883805366588	1	13.5	0.000238563454028728	4.49	0.0340936776545883	A
age.wks.scaled	PWY7211	NA	0.0351227332413449	0.04307771032433	0.815334263982638	1	26.52	2.60823775022345e-07	0.6648	0.41487045983199	A
age.wks.scaled	PWY7220	NA	-0.112972910160582	0.0525533210340452	-2.1496816554637	1	0.9311	0.334577253809142	4.621	0.0315828204244021	A
age.wks.scaled	PWY7221	NA	-0.0372390114442951	0.0625439583886842	-0.595405414106833	1	106.7	0	0.3545	0.551576776526867	A
age.wks.scaled	PWY7222	NA	-0.112972910160582	0.0525533210340452	-2.1496816554637	1	0.9311	0.334577253809142	4.621	0.0315828204244021	A
age.wks.scaled	PWY7228	NA	-0.110250130367775	0.053175689371006	-2.07331830902203	1	1.108	0.292517117678018	4.299	0.0381347899957777	A
age.wks.scaled	PWY7229	NA	-0.115018542639915	0.0517612730866141	-2.22209647833526	1	0.4289	0.512529195641759	4.938	0.0262724196097911	A
age.wks.scaled	PWY7234	NA	0.135846266246916	0.0603790006738956	2.2498925906478	1	244.1	0	5.06	0.0244842379990866	A
age.wks.scaled	PWY7237	NA	-0.184462788823082	0.0673573768416229	-2.73856847568172	1	84.49	0	7.492	0.00619736876826571	A
age.wks.scaled	PWY7238	NA	-0.0295926604855582	0.0456453846826099	-0.648316597424415	1	107.2	0	0.4203	0.516787388057958	A
age.wks.scaled	PWY724	NA	-0.0266743111953868	0.0587636652049636	-0.453925246193352	1	5.667	0.0172869952449839	0.206	0.64992079302647	A
age.wks.scaled	PWY7242	NA	-0.0896812921304333	0.0616199968103048	-1.45539267725888	1	76.09	0	2.118	0.145576538022299	A
age.wks.scaled	PWY7282	NA	-0.141186083624624	0.0655896348409128	-2.15256700189092	1	0.1276	0.720933535726395	4.634	0.0313444059880797	A
age.wks.scaled	PWY7315	NA	-0.170587640324184	0.0568519978437172	-3.00055665225908	1	207.4	0	9.002	0.00269684313845764	A
age.wks.scaled	PWY7316	NA	-0.256941357336859	0.0697156628424351	-3.68556141992903	1	6.246	0.012447408491	13.58	0.000228608235882111	A
age.wks.scaled	PWY7323	NA	-0.206425701640248	0.0853294729091601	-2.419160632341	1	6.899	0.00862439770087176	5.853	0.015550519781459	A
age.wks.scaled	PWY7328	NA	-0.09349184366459	0.0783057404309413	-1.19393346068979	1	6.792	0.00915672661841338	1.425	0.232582177582135	A
age.wks.scaled	PWY7345	NA	-0.0549221509119938	0.0897750126910783	-0.611775473660856	1	19.93	8.03298727181101e-06	0.3743	0.540669678739511	A
age.wks.scaled	PWY7356	NA	-0.217723350316593	0.0892691909535215	-2.43895287938648	1	40.03	2.50092280218439e-10	5.949	0.014725637383287	A
age.wks.scaled	PWY7357	NA	-0.0793504487972622	0.087720352737198	-0.904584242097028	1	28.61	8.85238381487241e-08	0.8183	0.365677675139996	A
age.wks.scaled	PWY7383	NA	-0.267685239488949	0.0652898833090493	-4.09994973067821	1	12.87	0.000333891609336612	16.81	4.1315013825094e-05	A
age.wks.scaled	PWY7392	NA	-0.0368303643834211	0.0749401748780187	-0.491463550003326	1	25.17	5.24924334555088e-07	0.2416	0.623052891333299	A
age.wks.scaled	PWY7400	NA	-0.0547161492218151	0.0719249979472223	-0.760738975091318	1	1.33	0.248805217784004	0.5787	0.446822331013222	A
age.wks.scaled	PWY7456	NA	-0.289832421153743	0.0790313208155085	-3.66731086059325	1	1.943	0.163343168701509	13.45	0.000245006181879504	A
age.wks.scaled	PWY7560	NA	0.0564424165063082	0.0547551844537938	1.03081410590331	1	139	0	1.063	0.302531950511594	A
age.wks.scaled	PWY7663	NA	-0.132293929145635	0.0582028792105755	-2.27297911958962	1	40.21	2.28077778885449e-10	5.166	0.0230331934806053	A
age.wks.scaled	PWY7664	NA	0.0953112995607711	0.047646789379748	2.00037192015466	1	129.2	0	4.002	0.0454463066590199	A
age.wks.scaled	PWY7688	NA	-0.101414750415355	0.0781657437145467	-1.29743216908051	1	33.82	6.04541638971057e-09	1.683	0.194526299569577	A
age.wks.scaled	PWY7761	NA	-0.24438456608474	0.0753182600116424	-3.24469213769628	1	82.45	0	10.53	0.00117452212467928	A
age.wks.scaled	PWY7790	NA	-0.192724148760244	0.0499825825256534	-3.85582615026603	1	67.53	2.22044604925031e-16	14.87	0.000115180278096649	A
age.wks.scaled	PWY7791	NA	-0.19259737410712	0.0499566310024977	-3.85529148467779	1	67.45	2.22044604925031e-16	14.86	0.000115792535988368	A
age.wks.scaled	PWY7851	NA	0.0659353868249663	0.0557350996340059	1.18301370694486	1	167.1	0	1.4	0.236723570637857	A
age.wks.scaled	PWY7953	NA	-0.104077221897621	0.0570637569989723	-1.82387608827605	1	3.144	0.0762067006138774	3.326	0.0681925325503185	A
age.wks.scaled	PWY7977	NA	-0.191986586335455	0.0615350319782254	-3.11995590419764	1	29.12	6.80310494605152e-08	9.734	0.00180890400885536	A
age.wks.scaled	PWY8004	NA	0.0901910243412834	0.059282355577306	1.52138057712082	1	159.1	0	2.314	0.128213732279235	A
age.wks.scaled	PWY801	NA	-0.123545545177936	0.0831077844391089	-1.48657007296897	1	0.8888	0.345802703776472	2.21	0.137118671039954	A
age.wks.scaled	PWY8073	NA	0.136205751298811	0.0622693479272867	2.18736434269172	1	8.037	0.0045831378209914	4.784	0.0287253221089981	A
age.wks.scaled	PWY8131	NA	-0.200610955085414	0.0458386094291293	-4.37646249709161	1	75.89	0	19.15	1.20837503156945e-05	A
age.wks.scaled	PWY8178	NA	-0.0880176926527544	0.0722073352331486	-1.21895777442217	1	50.14	1.43163259025414e-12	1.486	0.222838121047508	A
age.wks.scaled	PWY8187	NA	0.0468155026515928	0.0912667172171305	0.512952630258576	1	147.6	0	0.2631	0.607998367627022	A
age.wks.scaled	PWY821	NA	0.135707486972473	0.0506818924987277	2.67763258792832	1	81	0	7.17	0.00741327749657905	A
age.wks.scaled	PWY841	NA	-0.119216010942843	0.0519447543840731	-2.29505389632561	1	0.005505	0.940854677505117	5.267	0.0217334364375578	A
age.wks.scaled	PWY922	NA	-0.0484079797249972	0.075871636022807	-0.63802472521412	1	28.14	1.12849238398383e-07	0.4071	0.523445112873125	A
age.wks.scaled	PWYI9	NA	0.0342385907682673	0.0685044539293038	0.49980094438241	1	9.792	0.00175272724516595	0.2498	0.617215938802597	A
age.wks.scaled	PYRIDNUCSYNPWY	NA	-0.224609819228984	0.0711895473900456	-3.15509548049734	1	8.977	0.00273399159250132	9.955	0.00160413126732573	A
age.wks.scaled	PYRIDOXSYNPWY	NA	-0.117621665608776	0.0660680784652002	-1.78031007320321	1	4.228	0.0397622685911131	3.169	0.0750483837430125	A
age.wks.scaled	RHAMCATPWY	NA	-0.12543214164556	0.0566960463985331	-2.21236134815928	1	92.64	0	4.896	0.026918979090984	A
age.wks.scaled	RIBOSYN2PWY	NA	-0.134886169139953	0.0911626529215313	-1.47962092827703	1	79.3	0	2.189	0.138999533624438	A
age.wks.scaled	SALVADEHYPOXPWY	NA	-0.0721247411799573	0.0557426555760169	-1.29388778547875	1	32.3	1.32113335826745e-08	1.674	0.195723622918633	A
age.wks.scaled	SERGLYSYNPWY	NA	-0.0851934695650357	0.0548007177467151	-1.55460499548188	1	0.1804	0.671029712014319	2.417	0.120024591698885	A
age.wks.scaled	SO4ASSIMPWY	NA	0.13262521635364	0.0559883034594259	2.36880219901201	1	65.25	6.66133814775094e-16	5.611	0.017848074628114	A
age.wks.scaled	SULFATECYSPWY	NA	0.108703538549449	0.0579727542529431	1.87507976721549	1	55.75	8.22675261247241e-14	3.516	0.0607789679318144	A
age.wks.scaled	TCA	NA	0.148381587747065	0.049620190958102	2.99034697130356	1	98.52	0	8.942	0.00278687415653089	A
age.wks.scaled	THISYNARAPWY	NA	-0.113263614621848	0.0895799634880648	-1.26438558592334	1	25.06	5.55737943108703e-07	1.599	0.20604498288913	A
age.wks.scaled	THRESYNPWY	NA	-0.03025917100814	0.0528586431268484	-0.572454554603778	1	33.45	7.31197768999436e-09	0.3277	0.567016560266511	A
age.wks.scaled	TRNACHARGINGPWY	NA	-0.13649984807426	0.0660270006889084	-2.06733376724759	1	83.43	0	4.274	0.0386997290784782	A
age.wks.scaled	UDPNAGSYNPWY	NA	0.145518277481764	0.0597083651241696	2.43715059320657	1	190.6	0	5.939	0.0148094188787863	A
age.wks.scaled	Uniqueness	NA	0.248015885232421	0.0820380566873914	3.02318089002879	1	8.752	0.00309262698835888	9.138	0.00250354617699489	A
age.wks.scaled	VALSYNPWY	NA	-0.0287579815496919	0.0501150883142198	-0.573838788218438	1	230.1	0	0.3293	0.566071564425991	A
age.wks.scaled	X1CMET2PWY	NA	-0.213475597590858	0.0619032784568374	-3.44853459966108	1	28.68	8.53809800638317e-08	11.89	0.000564361215146802	A
Diet.5mo.as.AL	ALLANTOINDEGPWY	AL	0	NA	NA	4	63.88	4.42978986825437e-13	61.52	1.38988820452823e-12	A
Diet.5mo.as.AL	ALLANTOINDEGPWY	1D	-0.284921110426106	0.0667217462861842	-4.27028856834797	4	63.88	4.42978986825437e-13	61.52	1.38988820452823e-12	A
Diet.5mo.as.AL	ALLANTOINDEGPWY	2D	-0.329008623593061	0.0656542965210896	-5.01122761230677	4	63.88	4.42978986825437e-13	61.52	1.38988820452823e-12	A
Diet.5mo.as.AL	ALLANTOINDEGPWY	20	-0.447494582292006	0.0650156898585427	-6.88287063116055	4	63.88	4.42978986825437e-13	61.52	1.38988820452823e-12	A
Diet.5mo.as.AL	ALLANTOINDEGPWY	40	-0.414813617142427	0.0673824446878466	-6.15610815345269	4	63.88	4.42978986825437e-13	61.52	1.38988820452823e-12	A
Diet.5mo.as.AL	ANAEROFRUCATPWY	AL	0	NA	NA	4	75.4	1.66533453693773e-15	75.76	1.33226762955019e-15	A
Diet.5mo.as.AL	ANAEROFRUCATPWY	1D	0.12741806803749	0.0710155318702643	1.79422817349682	4	75.4	1.66533453693773e-15	75.76	1.33226762955019e-15	A
Diet.5mo.as.AL	ANAEROFRUCATPWY	2D	0.350304781380399	0.0703681255585331	4.97817411789676	4	75.4	1.66533453693773e-15	75.76	1.33226762955019e-15	A
Diet.5mo.as.AL	ANAEROFRUCATPWY	20	0.306707033398702	0.069297157279189	4.42596847318023	4	75.4	1.66533453693773e-15	75.76	1.33226762955019e-15	A
Diet.5mo.as.AL	ANAEROFRUCATPWY	40	0.58119639074379	0.0719506858426129	8.07770466587514	4	75.4	1.66533453693773e-15	75.76	1.33226762955019e-15	A
Diet.5mo.as.AL	ANAGLYCOLYSISPWY	AL	0	NA	NA	4	55.32	2.78413958554324e-11	55.68	2.34011698907466e-11	A
Diet.5mo.as.AL	ANAGLYCOLYSISPWY	1D	0.289754589546366	0.0676533867796672	4.2829280740968	4	55.32	2.78413958554324e-11	55.68	2.34011698907466e-11	A
Diet.5mo.as.AL	ANAGLYCOLYSISPWY	2D	0.374705915935845	0.0665073508577007	5.63405264385838	4	55.32	2.78413958554324e-11	55.68	2.34011698907466e-11	A
Diet.5mo.as.AL	ANAGLYCOLYSISPWY	20	0.433960688858905	0.0658538181061527	6.58975745581501	4	55.32	2.78413958554324e-11	55.68	2.34011698907466e-11	A
Diet.5mo.as.AL	ANAGLYCOLYSISPWY	40	0.341678473249259	0.0685488912282304	4.98444930511941	4	55.32	2.78413958554324e-11	55.68	2.34011698907466e-11	A
Diet.5mo.as.AL	ARGININESYN4PWY	AL	0	NA	NA	4	39.32	5.98274927376963e-08	39.344	5.91481884582024e-08	A
Diet.5mo.as.AL	ARGININESYN4PWY	1D	-0.105684647218629	0.0739163191664625	-1.42978774390298	4	39.32	5.98274927376963e-08	39.344	5.91481884582024e-08	A
Diet.5mo.as.AL	ARGININESYN4PWY	2D	-0.0211862768091115	0.0729980741648202	-0.290230626650172	4	39.32	5.98274927376963e-08	39.344	5.91481884582024e-08	A
Diet.5mo.as.AL	ARGININESYN4PWY	20	-0.00796359992099229	0.0718965548804765	-0.110764694278207	4	39.32	5.98274927376963e-08	39.344	5.91481884582024e-08	A
Diet.5mo.as.AL	ARGININESYN4PWY	40	0.346382585005573	0.0746382865482301	4.64081640970879	4	39.32	5.98274927376963e-08	39.344	5.91481884582024e-08	A
Diet.5mo.as.AL	ARGPOLYAMINESYN	AL	0	NA	NA	4	32.744	1.34766069737058e-06	31.812	2.09003151852016e-06	A
Diet.5mo.as.AL	ARGPOLYAMINESYN	1D	-0.112564274470256	0.0686918091629951	-1.63868554114157	4	32.744	1.34766069737058e-06	31.812	2.09003151852016e-06	A
Diet.5mo.as.AL	ARGPOLYAMINESYN	2D	-0.307799566457184	0.0670562189686398	-4.59017181689192	4	32.744	1.34766069737058e-06	31.812	2.09003151852016e-06	A
Diet.5mo.as.AL	ARGPOLYAMINESYN	20	-0.241999996742995	0.0662239961572649	-3.65426447791382	4	32.744	1.34766069737058e-06	31.812	2.09003151852016e-06	A
Diet.5mo.as.AL	ARGPOLYAMINESYN	40	-0.0298548729651413	0.0690658109108267	-0.43226703011839	4	32.744	1.34766069737058e-06	31.812	2.09003151852016e-06	A
Diet.5mo.as.AL	ARGSYNBSUBPWY	AL	0	NA	NA	4	160.56	0	163	0	A
Diet.5mo.as.AL	ARGSYNBSUBPWY	1D	-0.295298121554392	0.0681907379178196	-4.33047259160434	4	160.56	0	163	0	A
Diet.5mo.as.AL	ARGSYNBSUBPWY	2D	-0.670354801700681	0.0670754800033459	-9.99403659380808	4	160.56	0	163	0	A
Diet.5mo.as.AL	ARGSYNBSUBPWY	20	-0.51356089027031	0.0661127921445929	-7.76795040129479	4	160.56	0	163	0	A
Diet.5mo.as.AL	ARGSYNBSUBPWY	40	-0.740047453867054	0.0688943388259134	-10.7417745271793	4	160.56	0	163	0	A
Diet.5mo.as.AL	ARGSYNPWY	AL	0	NA	NA	4	192.36	0	195.84	0	A
Diet.5mo.as.AL	ARGSYNPWY	1D	-0.304123985250955	0.0654624281954049	-4.64577916882562	4	192.36	0	195.84	0	A
Diet.5mo.as.AL	ARGSYNPWY	2D	-0.691895614009041	0.0643226922568369	-10.7566333082941	4	192.36	0	195.84	0	A
Diet.5mo.as.AL	ARGSYNPWY	20	-0.525091686524481	0.0634266081839781	-8.27872877895939	4	192.36	0	195.84	0	A
Diet.5mo.as.AL	ARGSYNPWY	40	-0.795172251289997	0.0662842065080631	-11.996405979353	4	192.36	0	195.84	0	A
Diet.5mo.as.AL	AROPWY	AL	0	NA	NA	4	152.36	0	149.8	0	A
Diet.5mo.as.AL	AROPWY	1D	-0.346341342901607	0.0687551719125803	-5.03731331429099	4	152.36	0	149.8	0	A
Diet.5mo.as.AL	AROPWY	2D	-0.540408084833797	0.0674674619095384	-8.00990684307031	4	152.36	0	149.8	0	A
Diet.5mo.as.AL	AROPWY	20	-0.455664033434067	0.0664052890516394	-6.861863564508	4	152.36	0	149.8	0	A
Diet.5mo.as.AL	AROPWY	40	-0.8079209123789	0.0694470976818189	-11.6336166571063	4	152.36	0	149.8	0	A
Diet.5mo.as.AL	ASPASNPWY	AL	0	NA	NA	4	51.68	1.60921165281991e-10	52.28	1.2054579556775e-10	A
Diet.5mo.as.AL	ASPASNPWY	1D	0.140767756818058	0.0670665795737533	2.09892554104768	4	51.68	1.60921165281991e-10	52.28	1.2054579556775e-10	A
Diet.5mo.as.AL	ASPASNPWY	2D	0.430285138672603	0.0654289560782358	6.57637175439716	4	51.68	1.60921165281991e-10	52.28	1.2054579556775e-10	A
Diet.5mo.as.AL	ASPASNPWY	20	0.202556050787798	0.0645353237048291	3.13868497374007	4	51.68	1.60921165281991e-10	52.28	1.2054579556775e-10	A
Diet.5mo.as.AL	ASPASNPWY	40	0.336883074046634	0.0676710192433533	4.97824737699252	4	51.68	1.60921165281991e-10	52.28	1.2054579556775e-10	A
Diet.5mo.as.AL	BIOTINBIOSYNTHESISPWY	AL	0	NA	NA	4	41.08	2.58724193180626e-08	42.48	1.32653888984535e-08	A
Diet.5mo.as.AL	BIOTINBIOSYNTHESISPWY	1D	0.0401861801112063	0.0713707374673288	0.563062419378842	4	41.08	2.58724193180626e-08	42.48	1.32653888984535e-08	A
Diet.5mo.as.AL	BIOTINBIOSYNTHESISPWY	2D	0.134733571118282	0.0706544643485681	1.90693641740152	4	41.08	2.58724193180626e-08	42.48	1.32653888984535e-08	A
Diet.5mo.as.AL	BIOTINBIOSYNTHESISPWY	20	0.199336584226312	0.0696101029955577	2.86361570588443	4	41.08	2.58724193180626e-08	42.48	1.32653888984535e-08	A
Diet.5mo.as.AL	BIOTINBIOSYNTHESISPWY	40	0.438302110732012	0.0722773872484669	6.06416650376786	4	41.08	2.58724193180626e-08	42.48	1.32653888984535e-08	A
Diet.5mo.as.AL	BRANCHEDCHAINAASYNPWY	AL	0	NA	NA	4	33.536	9.276596634189e-07	33.548	9.22421753535296e-07	A
Diet.5mo.as.AL	BRANCHEDCHAINAASYNPWY	1D	0.0086004732129202	0.0772673297488594	0.111308016478299	4	33.536	9.276596634189e-07	33.548	9.22421753535296e-07	A
Diet.5mo.as.AL	BRANCHEDCHAINAASYNPWY	2D	-0.381743294183425	0.0759877497713527	-5.02374784530521	4	33.536	9.276596634189e-07	33.548	9.22421753535296e-07	A
Diet.5mo.as.AL	BRANCHEDCHAINAASYNPWY	20	-0.145442428809283	0.0745639479534137	-1.95057306917483	4	33.536	9.276596634189e-07	33.548	9.22421753535296e-07	A
Diet.5mo.as.AL	BRANCHEDCHAINAASYNPWY	40	-0.0610831902689767	0.0779258391426404	-0.783863105499142	4	33.536	9.276596634189e-07	33.548	9.22421753535296e-07	A
Diet.5mo.as.AL	CALVINPWY	AL	0	NA	NA	4	60.4	2.39031017201796e-12	60.68	2.08744133090022e-12	A
Diet.5mo.as.AL	CALVINPWY	1D	-0.136971898840995	0.0674567835613508	-2.03051333920215	4	60.4	2.39031017201796e-12	60.68	2.08744133090022e-12	A
Diet.5mo.as.AL	CALVINPWY	2D	-0.402344415351712	0.0660527302611366	-6.09126093291012	4	60.4	2.39031017201796e-12	60.68	2.08744133090022e-12	A
Diet.5mo.as.AL	CALVINPWY	20	-0.383793130898405	0.0651139043344937	-5.8941808945573	4	60.4	2.39031017201796e-12	60.68	2.08744133090022e-12	A
Diet.5mo.as.AL	CALVINPWY	40	-0.366256474561703	0.0681272324376211	-5.3760656562272	4	60.4	2.39031017201796e-12	60.68	2.08744133090022e-12	A
Diet.5mo.as.AL	CENTFERMPWY	AL	0	NA	NA	4	19.16	0.000731045706944156	19.264	0.000697413770392119	A
Diet.5mo.as.AL	CENTFERMPWY	1D	0.125097037223719	0.0669341175548633	1.86895774223334	4	19.16	0.000731045706944156	19.264	0.000697413770392119	A
Diet.5mo.as.AL	CENTFERMPWY	2D	0.102104101199187	0.0652155439607754	1.56564056662011	4	19.16	0.000731045706944156	19.264	0.000697413770392119	A
Diet.5mo.as.AL	CENTFERMPWY	20	0.173228377466166	0.0643374124622674	2.69249835883221	4	19.16	0.000731045706944156	19.264	0.000697413770392119	A
Diet.5mo.as.AL	CENTFERMPWY	40	0.287181455083114	0.0672057041022779	4.27317084047007	4	19.16	0.000731045706944156	19.264	0.000697413770392119	A
Diet.5mo.as.AL	CITRULBIOPWY	AL	0	NA	NA	4	140.88	0	138.28	0	A
Diet.5mo.as.AL	CITRULBIOPWY	1D	-0.419147492783578	0.0674118366599741	-6.21771358786383	4	140.88	0	138.28	0	A
Diet.5mo.as.AL	CITRULBIOPWY	2D	-0.625839720919848	0.0662046830485176	-9.45310349814992	4	140.88	0	138.28	0	A
Diet.5mo.as.AL	CITRULBIOPWY	20	-0.59905933979766	0.0654982590176336	-9.14618722363871	4	140.88	0	138.28	0	A
Diet.5mo.as.AL	CITRULBIOPWY	40	-0.624237695826921	0.0680154210016938	-9.17788475956615	4	140.88	0	138.28	0	A
Diet.5mo.as.AL	COAPWY	AL	0	NA	NA	4	141.8	0	142.8	0	A
Diet.5mo.as.AL	COAPWY	1D	0.420442711566001	0.068269246961072	6.15859600451933	4	141.8	0	142.8	0	A
Diet.5mo.as.AL	COAPWY	2D	0.589742318380012	0.0670298165756631	8.79820874512333	4	141.8	0	142.8	0	A
Diet.5mo.as.AL	COAPWY	20	0.516076649566575	0.066014454472105	7.81763105812905	4	141.8	0	142.8	0	A
Diet.5mo.as.AL	COAPWY	40	0.746390861859607	0.0688909089730558	10.8343883537889	4	141.8	0	142.8	0	A
Diet.5mo.as.AL	COAPWY1	AL	0	NA	NA	4	91.64	0	94.12	0	A
Diet.5mo.as.AL	COAPWY1	1D	0.325084719024228	0.0697955706352751	4.65766976421751	4	91.64	0	94.12	0	A
Diet.5mo.as.AL	COAPWY1	2D	0.498418991369901	0.0685896562686445	7.26667865804353	4	91.64	0	94.12	0	A
Diet.5mo.as.AL	COAPWY1	20	0.415769690701741	0.0674598795705123	6.16321424450749	4	91.64	0	94.12	0	A
Diet.5mo.as.AL	COAPWY1	40	0.613201223170986	0.0703271339514249	8.71926934480971	4	91.64	0	94.12	0	A
Diet.5mo.as.AL	COLANSYNPWY	AL	0	NA	NA	4	5.188	0.268545690073496	5.32	0.256010491585439	A
Diet.5mo.as.AL	COLANSYNPWY	1D	0.00157876847614798	0.0647167908225381	0.0243950365288843	4	5.188	0.268545690073496	5.32	0.256010491585439	A
Diet.5mo.as.AL	COLANSYNPWY	2D	0.0516823701422538	0.0635011334333954	0.813881065547625	4	5.188	0.268545690073496	5.32	0.256010491585439	A
Diet.5mo.as.AL	COLANSYNPWY	20	-0.066118547077288	0.0629281005863376	-1.05069986955308	4	5.188	0.268545690073496	5.32	0.256010491585439	A
Diet.5mo.as.AL	COLANSYNPWY	40	0.0755246708038557	0.0655195042942573	1.15270516188071	4	5.188	0.268545690073496	5.32	0.256010491585439	A
Diet.5mo.as.AL	COMPLETEAROPWY	AL	0	NA	NA	4	144.32	0	140.16	0	A
Diet.5mo.as.AL	COMPLETEAROPWY	1D	-0.395677927679784	0.0681986178690943	-5.80184672421484	4	144.32	0	140.16	0	A
Diet.5mo.as.AL	COMPLETEAROPWY	2D	-0.598502944318017	0.0671147914720107	-8.91760119030713	4	144.32	0	140.16	0	A
Diet.5mo.as.AL	COMPLETEAROPWY	20	-0.427248765560166	0.0662841654658536	-6.44571388290714	4	144.32	0	140.16	0	A
Diet.5mo.as.AL	COMPLETEAROPWY	40	-0.74323071583377	0.0688866837003546	-10.7891783420247	4	144.32	0	140.16	0	A
Diet.5mo.as.AL	DAPLYSINESYNPWY	AL	0	NA	NA	4	82.04	1.11022302462516e-16	83.76	0	A
Diet.5mo.as.AL	DAPLYSINESYNPWY	1D	-0.0617689429820765	0.0754557866525589	-0.818611079710767	4	82.04	1.11022302462516e-16	83.76	0	A
Diet.5mo.as.AL	DAPLYSINESYNPWY	2D	0.217940400490077	0.075039181795764	2.90435470209751	4	82.04	1.11022302462516e-16	83.76	0	A
Diet.5mo.as.AL	DAPLYSINESYNPWY	20	0.0483714563289571	0.0727199849565498	0.665174179530689	4	82.04	1.11022302462516e-16	83.76	0	A
Diet.5mo.as.AL	DAPLYSINESYNPWY	40	0.57415840976132	0.0762646434994266	7.52850053990795	4	82.04	1.11022302462516e-16	83.76	0	A
Diet.5mo.as.AL	DTDPRHAMSYNPWY	AL	0	NA	NA	4	20.676	0.000367113283153087	20.924	0.000327847241935464	A
Diet.5mo.as.AL	DTDPRHAMSYNPWY	1D	-0.0398284785886577	0.071161558395685	-0.559690927047949	4	20.676	0.000367113283153087	20.924	0.000327847241935464	A
Diet.5mo.as.AL	DTDPRHAMSYNPWY	2D	-0.157952575857558	0.0698457443682663	-2.26144881533144	4	20.676	0.000367113283153087	20.924	0.000327847241935464	A
