fixef	feature	fixef.value	solution	std.error	z.ratio	Df	Wald(inc)	Pr(chisq)(inc)	Wald(con)	Pr(chisq)(con)	Margin
(Intercept)	ButyricicoccaceaeNOV	NA	0.169900492140325	0.163805288448344	1.03721005438663	1	0.001469	0.96942653652294	9.646e-05	0.992163778410223	 
(Intercept)	CAG115	NA	0.0653654283279062	0.292151428157874	0.223738178314103	1	0.003443	0.953209313468101	0.003329	0.953989595489111	 
(Intercept)	CAG145	NA	0.0749288138216595	0.225443539750505	0.332361769623482	1	0.0003614	0.984832710467049	0.006535	0.935569716186362	 
(Intercept)	CAG273	NA	0.136701944304028	0.20488379511223	0.667216966715919	1	0.002877	0.95722384072565	0.0003019	0.986137238032578	 
(Intercept)	CAG274NOV	NA	0.346072770068328	0.16881508936109	2.05001088100655	1	9.817e-05	0.99209462727057	0.0005764	0.980845962738858	 
(Intercept)	CAG303	NA	0.211597777694545	0.172618028322006	1.22581505391676	1	0.001595	0.96814299325246	0.0001206	0.991237964949549	 
(Intercept)	CAG41	NA	0.0999917988569887	0.191281382004332	0.522747158187744	1	0.01947	0.889027446392235	0.01582	0.899907988218299	 
(Intercept)	CAG475	NA	-0.0825904392508754	0.0802057096882747	-1.0297326658148	1	0.1029	0.748376890443053	0.003922	0.950064425980772	 
(Intercept)	CAG485	NA	-0.207759339091685	0.142523142103214	-1.45772353896904	1	7.299e-05	0.993183421190565	0.0001279	0.9909766858845	 
(Intercept)	CAG510	NA	0.124517109126113	0.235145770728723	0.529531569886337	1	0.004491	0.94656982250533	8.556e-05	0.992619780877674	 
(Intercept)	CAG552NOV	NA	-0.0997168411882989	0.300259808409995	-0.332101861106029	1	0.000315	0.985839697261557	0.001253	0.971762586770324	 
(Intercept)	CAG56	NA	0.0391254721426295	0.184263632963199	0.212334205689105	1	0.006829	0.934139572812352	0.002884	0.95717188316494	 
(Intercept)	CAG582	NA	-0.0222549669819665	0.177516649201897	-0.125368336333652	1	0.0003187	0.985756785148759	0.0005271	0.981683249988806	 
(Intercept)	CAG776	NA	-0.101709953079931	0.257731989016411	-0.394634571626477	1	0.003179	0.955037001015384	0.01345	0.907673040691858	 
(Intercept)	CAG81	NA	0.118281003636775	0.229714655509599	0.514904037682666	1	0.0009225	0.975769828937061	0.002761	0.958094265826487	 
(Intercept)	CAG873	NA	-0.101744588861686	0.231628307101508	-0.439258008379339	1	0.004194	0.948364214554564	0.004257	0.947978383631415	 
(Intercept)	CAG95	NA	0.0966017983481763	0.177013692858215	0.545730653874064	1	0.01214	0.912265300431744	0.006493	0.935776645276724	 
(Intercept)	Chao1	NA	-0.0614253683971198	0.168928760052694	-0.363616996762181	1	0.004813	0.94469050062609	0.002899	0.957060758053054	 
(Intercept)	Clostridium	NA	0.0630726933133927	0.158575331612283	0.397745933570585	1	0.002857	0.957372641199972	0.003053	0.955936141383628	 
(Intercept)	ClostridiumQ	NA	0.0273305095045439	0.20874577879807	0.130927243951515	1	0.000706	0.97880217451461	0.002888	0.957142221519931	 
(Intercept)	COE1	NA	0.207750881925701	0.151352956899838	1.37262519465137	1	0.009306	0.923149196488399	2.492e-06	0.998740454385532	 
(Intercept)	D1663	NA	0.00585012758968597	0.167934021240558	0.0348358691495032	1	0.006698	0.934772905718802	0.003289	0.954266547881424	 
(Intercept)	Desulfovibrio	NA	-0.224410606087174	0.243498674971184	-0.921609146800208	1	0.03344	0.854903105202989	0.04082	0.839885766109344	 
(Intercept)	Dorea	NA	0.124142300382253	0.251262134589151	0.494074845719367	1	0.0002364	0.987732764953545	9.549e-05	0.992203277154174	 
(Intercept)	Dubosiella	NA	0.0752344429775806	0.113302607294104	0.664013342449321	1	0.01709	0.895989906687316	0.0003265	0.985583560227946	 
(Intercept)	Duncaniella	NA	-0.0608607163347356	0.207116844039645	-0.293847256204261	1	0.02561	0.872856459909582	0.02356	0.878009769648888	 
(Intercept)	Emergencia	NA	0.155095472774678	0.111912573711804	1.3858628001361	1	0.00214	0.963102913710761	0.003131	0.95537738543262	 
(Intercept)	EnterococcusD	NA	-0.0389866294478037	0.231649540631293	-0.168300050764431	1	0.03113	0.859950672112732	0.006494	0.93577171057851	 
(Intercept)	ErysipelatoclostridiaceaeNOV	NA	-0.090920663563435	0.237280084843948	-0.383178654134546	1	0.004593	0.945967391583456	0.002704	0.958528693415439	 
(Intercept)	Erysipelatoclostridium	NA	-0.0429348418559275	0.251404014593288	-0.170780255539617	1	0.0302	0.862037206049608	0.01573	0.900191612128405	 
(Intercept)	ErysipelotrichaceaeNOV	NA	-0.00372684267097636	0.171743542467303	-0.0217000454132701	1	0.000245	0.987511641130333	9.571e-05	0.99219430114861	 
(Intercept)	Escherichia	NA	-0.125105912675112	0.217936062822692	-0.574048696001705	1	0.000973	0.975115663923193	0.0007071	0.978785670944285	 
(Intercept)	EubacteriumF	NA	-0.0182758371943187	0.20435148644661	-0.0894333460064827	1	0.01846	0.891925963128391	0.01705	0.896111007391515	 
(Intercept)	EubacteriumG	NA	0.0821739347634753	0.132059133910691	0.622251050192771	1	0.02412	0.876579968023446	2.828e-05	0.995756954224891	 
(Intercept)	EubacteriumJ	NA	0.122902120947061	0.202340114891501	0.607403633298142	1	0.003379	0.953645742145217	0.0008507	0.976731590107182	 
(Intercept)	Evtepia	NA	0.0841440002803124	0.242766810633389	0.346604216864641	1	0.01382	0.906417492167372	0.005495	0.940908323148258	 
(Intercept)	Flavonifractor	NA	0.0431257414243201	0.188503412519308	0.228779632410649	1	0.000628	0.98000716282203	0.002045	0.96393061679862	 
(Intercept)	HungatellaA	NA	-0.0323266212571215	0.215395134218512	-0.150080554857507	1	0.002157	0.962956754692155	0.0002065	0.988534707397393	 
(Intercept)	Ileibacterium	NA	-0.280886650396469	0.249245563431322	-1.12694744303389	1	0.004245	0.948051653054998	0.007489	0.931037948031733	 
(Intercept)	Kineothrix	NA	-0.262386577406375	0.223472659090402	-1.17413279313167	1	0.01088	0.916925533771541	0.002961	0.956604471371145	 
(Intercept)	Lachnospira	NA	0.147671128598299	0.259317264585853	0.569461230566889	1	0.02212	0.88176831386097	0.02217	0.881635747427466	 
(Intercept)	LachnospiraceaeNOV	NA	0.0573973616876754	0.19859404124025	0.289018549243573	1	0.007948	0.928961464434717	0.0003729	0.984593312899233	 
(Intercept)	Lactobacillus	NA	-0.312188291198587	0.26819541685961	-1.16403290874283	1	0.001587	0.968222943502301	0.001417	0.969972274961171	 
(Intercept)	Lawsonibacter	NA	0.0550708564603347	0.262235922006361	0.210005006327848	1	0.007537	0.93081785122669	0.001126	0.973231270431404	 
(Intercept)	Ligilactobacillus	NA	-0.216904423454989	0.139859635843484	-1.55087221661098	1	0.2214	0.63797525288864	0.01115	0.915904834235258	 
(Intercept)	Limosilactobacillus	NA	-0.268343670421485	0.195320095309301	-1.37386616567306	1	0.0001452	0.990385806474836	2.97e-05	0.99565173367245	 
(Intercept)	Mailhella	NA	-0.048731806697358	0.17837414336443	-0.273199948031681	1	0.04228	0.837086964128957	0.04184	0.837925065252708	 
(Intercept)	MarseilleP3106	NA	-0.0775376433076345	0.252950038079662	-0.306533432041688	1	0.005106	0.943034618803793	0.01064	0.917843624218772	 
(Intercept)	MuribaculaceaeNOV	NA	-0.147568547008873	0.190238223045971	-0.775703981282525	1	0.03134	0.85948398410863	0.007951	0.928948094317843	 
(Intercept)	Muribaculum	NA	-0.078903987955674	0.164305594736251	-0.480227031114391	1	0.0009373	0.975576295873147	0.0006882	0.979071043065738	 
(Intercept)	Oscillibacter	NA	0.0085661110979169	0.243564032111391	0.0351698525585227	1	0.002904	0.957023780448784	0.000356	0.984946437399	 
(Intercept)	OscillospiraceaeNOV	NA	0.0289023668965061	0.295326495257724	0.0978658107572902	1	0.04694	0.828476120843888	0.02546	0.873226193591281	 
(Intercept)	Paramuribaculum	NA	-0.288008456249555	0.155090460078802	-1.85703528188141	1	0.02277	0.880056717702856	0.007177	0.932486240159082	 
(Intercept)	Parvibacter	NA	-0.155738689363258	0.29367026014169	-0.530318219107774	1	7.389e-09	0.999931414407588	0.0001778	0.989361189570621	 
(Intercept)	PCoA1	NA	-0.215430541948189	0.226532403256355	-0.950992170883372	1	0.01953	0.888857696397493	0.006795	0.934303357311075	 
(Intercept)	PCoA2	NA	-0.313177887727975	0.189389642590508	-1.65361676300915	1	0.001592	0.96817295101063	0.008207	0.927816396192581	 
(Intercept)	PCoA3	NA	0.000111178538878478	0.158380344321627	0.000701971822038124	1	4.481e-06	0.998311009491142	0.0008682	0.976493546342695	 
(Intercept)	Prevotella	NA	-0.0201298657507103	0.228925230927765	-0.0879320539248995	1	0.05015	0.822802467911035	0.06135	0.804374794655757	 
(Intercept)	Romboutsia	NA	0.0191351543078559	0.277603552076368	0.0689297891353779	1	0.0003149	0.985841944871115	0.006916	0.933722336801296	 
(Intercept)	Roseburia	NA	0.0752307732213494	0.116814306145879	0.644020203547675	1	0.04364	0.834524828044549	0.01574	0.90016005773136	 
(Intercept)	RuminiclostridiumE	NA	0.17124657357478	0.178291414145012	0.960486933125665	1	0.001592	0.96817295101063	0.006408	0.936197501700329	 
(Intercept)	Schaedlerella	NA	0.122516894056388	0.275169245449653	0.445241959566315	1	0.03069	0.860933786442128	0.01497	0.902620289789466	 
(Intercept)	Shannon	NA	-0.22242227352222	0.0906574406848441	-2.45343649503007	1	0.0003571	0.984923201192042	0.00197	0.964597771575384	 
(Intercept)	Simpson	NA	-0.242727634584525	0.0789451080370855	-3.07463806966355	1	0.01006	0.920106513672395	5.511e-05	0.994076869816705	 
(Intercept)	Staphylococcus	NA	0.00154105049117234	0.152389303663895	0.0101125896248679	1	0.001652	0.967579066125965	0.000511	0.981965108852867	 
(Intercept)	TF0111	NA	0.192733432506286	0.224480682357017	0.858574691071903	1	0.0004066	0.983912286675112	0.0001938	0.988892842753579	 
(Intercept)	Turicibacter	NA	0.121177961485462	0.19286419840414	0.628307184475668	1	0.0004897	0.982344920846687	0.002313	0.961641600042958	 
(Intercept)	UBA11940	NA	0.1132181544238	0.163044830672734	0.694398920570831	1	0.002128	0.96320643535037	0.01681	0.896840665283471	 
(Intercept)	UBA11957	NA	0.316269164798263	0.181787561957787	1.73977340029294	1	0.05999	0.806511746609648	0.008223	0.927746259957086	 
(Intercept)	UBA1394	NA	-0.0368993157530239	0.178709384861642	-0.206476653599315	1	0.002982	0.956451010761414	0.0004224	0.983602733968552	 
(Intercept)	UBA1405	NA	-0.0154840964180024	0.178398360117126	-0.0867950602675745	1	0.111	0.739008509732614	0.009278	0.923264540722186	 
(Intercept)	UBA2882	NA	0.170499477762489	0.246691521267818	0.69114445801073	1	0.0122	0.912049638407262	0.008555	0.926306159517169	 
(Intercept)	UBA3282	NA	0.0647766992974527	0.210419214206	0.307845932900578	1	0.0002934	0.986333765150401	0.002582	0.959474225714978	 
(Intercept)	UBA3700	NA	-0.153258459486997	0.195688058397791	-0.783177372915909	1	0.0133	0.908187027304563	0.01263	0.910519517692148	 
(Intercept)	UBA3700NOV	NA	-0.312141219442162	0.110209304368891	-2.8322583218325	1	0.00404	0.949319790925592	0.003262	0.954454446975614	 
(Intercept)	UBA3818	NA	0.18335537315113	0.241165428731446	0.760288794772939	1	0.002606	0.9592864781965	0.0004536	0.983008029212814	 
(Intercept)	UBA7160	NA	0.0581414415278879	0.172147540474247	0.337741923978203	1	0.02615	0.871534531514724	0.01142	0.914896556053044	 
(Intercept)	UBA7173	NA	-0.175653271395997	0.226173313594452	-0.776631286001132	1	0.0004666	0.982766294938709	0.0003644	0.984769895959202	 
(Intercept)	UBA7182	NA	0.187255089070051	0.231685586408653	0.808229342069494	1	0.01945	0.889084088965195	0.001274	0.971527043270244	 
(Intercept)	UBA946	NA	0.00216153520454453	0.294466083179617	0.00734052350343538	1	0.006655	0.934982150616425	0.002648	0.95895999386077	 
(Intercept)	UBA9475	NA	0.0837175847713568	0.301208963677422	0.277938557170609	1	0.000415	0.983746979917838	0.0003093	0.985968385837736	 
(Intercept)	UBA9502	NA	0.138993329327482	0.186000970909471	0.74727206340838	1	0.02686	0.869817576422083	0.002378	0.961106781046223	 
(Intercept)	UMGS1004	NA	-0.225744996500591	0.169214106107688	-1.33407906523423	1	3.778e-07	0.999509576795297	4.621e-05	0.99457618708401	 
(Intercept)	UMGS1217	NA	0.177543739375877	0.152777161467877	1.16210916389625	1	0.0001836	0.989189068622471	0.000293	0.986343083187428	 
(Intercept)	UMGS1370	NA	0.225318652291953	0.222062558909251	1.01466295533428	1	0.02535	0.873498041993318	0.002914	0.956949920894151	 
(Intercept)	UMGS1815	NA	-0.460332237786423	0.0996135971625842	-4.62117874365176	1	0.1811	0.670429617275317	0.1734	0.677107629845343	 
(Intercept)	UMGS1872	NA	0.0806308911514823	0.288433663350552	0.27954743636663	1	0.003922	0.950064425980772	0.0027	0.958559351193982	 
(Intercept)	UMGS268	NA	-0.000237309135545119	0.235204273822456	-0.00100894907940428	1	0.002348	0.961352698034704	0.0007979	0.977465052887102	 
(Intercept)	uniq	NA	-0.164436099020575	0.12829461504031	-1.28170694435546	1	0.02159	0.883183041624741	0.001826	0.965915392764986	 
(Intercept)	X142	NA	0.0455257577131827	0.213264398114578	0.213470968974032	1	0.003222	0.954734255944466	0.002416	0.960797507652558	 
(Intercept)	X1XD4269	NA	0.04134304208938	0.125498451927427	0.329430693800811	1	0.02043	0.886342660750451	0.009313	0.923120387805506	 
(Intercept)	X1XD876	NA	0.0811234825641393	0.22203870095904	0.365357400370957	1	0.0002066	0.988531931824626	9.101e-05	0.992388363654806	 
age.wks.scaled	Acetatifactor	NA	-0.0391381304307422	0.0827730635225908	-0.472836557753604	1	0.4438	0.505294036634135	0.2236	0.636310483722863	A
age.wks.scaled	Acutalibacter	NA	-0.0719298487912451	0.0894107415366505	-0.804487778034591	1	3.891	0.048545510393803	0.6472	0.421115534961994	A
age.wks.scaled	Adlercreutzia	NA	0.0899616133064946	0.127397955126379	0.706146446520688	1	2.379	0.122976245230804	0.4987	0.480071888476573	A
age.wks.scaled	AF3328	NA	-0.04395640252735	0.074361477724596	-0.591117926544524	1	0.09677	0.755740741499797	0.3494	0.554452972155405	A
age.wks.scaled	Akkermansia	NA	-0.175436461383223	0.0863811985501351	-2.03095655452617	1	0.1352	0.713100276784251	4.124	0.0422790011255052	A
age.wks.scaled	Alistipes	NA	-0.0793215260222945	0.0937140786159652	-0.8464205932958	1	0.1644	0.685137431788717	0.7162	0.397393213906211	A
age.wks.scaled	AM0715	NA	-0.18207282154544	0.0659609905922977	-2.76031060040964	1	25.21	5.14149147479159e-07	7.618	0.0057788542026409	A
age.wks.scaled	Anaerotignum	NA	0.226196841980075	0.0838673017321735	2.69708023637656	1	9.425	0.00214047098307657	7.273	0.0069998790619541	A
age.wks.scaled	Anaerotruncus	NA	-0.127074486410308	0.0685740091386447	-1.85309985527295	1	12.51	0.000404779603894179	3.434	0.0638672384429665	A
age.wks.scaled	AnaerovoracaceaeNOV	NA	-0.0263102591700622	0.118451919822027	-0.222117625527666	1	0.01754	0.894637333726523	0.04935	0.82419820642886	A
age.wks.scaled	Angelakisella	NA	-0.254199240304476	0.0941614776797104	-2.69960971905234	1	13.86	0.000196945907334989	7.288	0.00694167120781142	A
age.wks.scaled	ASF356	NA	-0.26489311418052	0.0822885498024925	-3.21907622404711	1	20.61	5.63012614074321e-06	10.36	0.00128775204274723	A
age.wks.scaled	Bacteroides	NA	-0.00901833383612097	0.085237477464289	-0.105802448692822	1	1.06	0.303215184953177	0.01119	0.915754686733257	A
age.wks.scaled	Bifidobacterium	NA	0.227254699624434	0.109576598467788	2.07393460649573	1	4.537	0.0331696754202148	4.269	0.0388137660327987	A
age.wks.scaled	BorkfalkiaceaeNOV	NA	-0.0107212707114979	0.104837609328153	-0.102265501666861	1	0.1395	0.70877858668833	0.01048	0.918461509930157	A
age.wks.scaled	ButyricicoccaceaeNOV	NA	0.0335017504112306	0.0655597125939345	0.511011245865805	1	2.33	0.12690187724173	0.2611	0.609365445347504	A
age.wks.scaled	CAG115	NA	-0.0266552706214102	0.0936694559417216	-0.2845673688763	1	1.049	0.305737508276882	0.08102	0.775919867993458	A
age.wks.scaled	CAG145	NA	-0.134537897202206	0.0938465274702565	-1.43359483647219	1	4.502	0.0338552343109695	2.055	0.151707254662441	A
age.wks.scaled	CAG273	NA	-0.00197802252783378	0.0771504868953063	-0.02563849701322	1	2.411	0.120485378070018	0.0006571	0.979549297326968	A
age.wks.scaled	CAG274NOV	NA	0.00115454753326561	0.0725216273199528	0.0159200444878595	1	18.16	2.03100116783483e-05	0.0002537	0.987291861715463	A
age.wks.scaled	CAG303	NA	0.0281546858502576	0.101758427227716	0.276681613673656	1	1.669	0.196392529757694	0.07637	0.782278314649869	A
age.wks.scaled	CAG41	NA	0.0532528100012167	0.0855706802897273	0.622325425261456	1	0.1964	0.657642489950217	0.3873	0.533722061597727	A
age.wks.scaled	CAG475	NA	-0.38844075213099	0.0678381368386023	-5.72599381753589	1	35.75	2.24331964115976e-09	32.79	1.02671664503617e-08	A
age.wks.scaled	CAG485	NA	-0.117887305764395	0.0914624101057116	-1.28891536564739	1	0.1885	0.664167997591443	1.665	0.19692958386696	A
age.wks.scaled	CAG510	NA	-0.0820949450636353	0.0795328273704372	-1.03221459336866	1	6.191	0.0128401609979221	1.065	0.302077564782314	A
age.wks.scaled	CAG552NOV	NA	-0.239671114166067	0.0801820357987791	-2.98908741563427	1	5.727	0.0167059982536035	8.934	0.0027991067404326	A
age.wks.scaled	CAG56	NA	-0.0624308176765118	0.0820648705596866	-0.760749602731722	1	2.285	0.130630141857143	0.5793	0.446586829444899	A
age.wks.scaled	CAG582	NA	0.09042538151087	0.0797346628795559	1.13407868353897	1	2.942	0.0863038120873579	1.286	0.256786410350288	A
age.wks.scaled	CAG776	NA	0.110772182344271	0.0709550152334278	1.5611607154174	1	8.417	0.00371728651567815	2.437	0.11850266743181	A
age.wks.scaled	CAG81	NA	-0.153779192428977	0.0907012615269126	-1.69544711771565	1	8.588	0.00338385448427281	2.874	0.090020878559172	A
age.wks.scaled	CAG873	NA	-0.0800834713630731	0.0715589280558568	-1.11912620184252	1	0.000631	0.979959476144217	1.252	0.263170831656465	A
age.wks.scaled	CAG95	NA	-0.0480205651410327	0.0938464857720477	-0.511692736770925	1	2.222	0.136056707062924	0.2619	0.608817824018663	A
age.wks.scaled	Chao1	NA	-0.0888323294887305	0.0589961163284323	-1.50573181790814	1	1.387	0.238912381797733	2.269	0.131985041446009	A
age.wks.scaled	Clostridium	NA	0.0899070339369125	0.0824960903109313	1.08983387695161	1	0.6209	0.430713036881666	1.188	0.275733351486815	A
age.wks.scaled	ClostridiumQ	NA	-0.20820957091538	0.0802262170807915	-2.59528092550722	1	10.4	0.0012601531376103	6.734	0.00945922446827319	A
age.wks.scaled	COE1	NA	-0.172971121009342	0.0554591737618908	-3.11889105582385	1	54.44	1.60316204755873e-13	9.728	0.00181481857618071	A
age.wks.scaled	D1663	NA	0.0739136528156658	0.132890445669961	0.55619990167866	1	0.3585	0.549340479503569	0.3095	0.577987167473291	A
age.wks.scaled	Desulfovibrio	NA	-0.0708177482537866	0.0888459062786261	-0.797085101835731	1	0.5058	0.47696267824329	0.6354	0.425381449169272	A
age.wks.scaled	Dorea	NA	-0.0710635194928097	0.0929118418422387	-0.764848894218169	1	3.915	0.0478570153716216	0.586	0.443970075738505	A
age.wks.scaled	Dubosiella	NA	-0.121041109700543	0.078982917305819	-1.53249732764208	1	7.433	0.00640384945510064	2.349	0.125363403471652	A
age.wks.scaled	Duncaniella	NA	-0.0323630154631856	0.0883015223043695	-0.366505747790309	1	0.1507	0.697867308827109	0.1342	0.714116472487579	A
age.wks.scaled	Emergencia	NA	-0.0330361490180901	0.0875977784615797	-0.377134552933665	1	3.423	0.0642940757437727	0.1422	0.706103636470568	A
age.wks.scaled	EnterococcusD	NA	0.231397373798905	0.0679226625243346	3.40677713739509	1	24.04	9.43550190868336e-07	11.6	0.000659518193691033	A
age.wks.scaled	ErysipelatoclostridiaceaeNOV	NA	0.0217035562505055	0.0780380180418705	0.278115164827235	1	1.707	0.191375068249458	0.07726	0.7810454970991	A
age.wks.scaled	Erysipelatoclostridium	NA	0.0908129551686591	0.0811550493524374	1.11900560585306	1	4.3	0.0381123730452139	1.252	0.263170831656465	A
age.wks.scaled	ErysipelotrichaceaeNOV	NA	-0.0600314271145914	0.0908021244232995	-0.661123597006807	1	0.5608	0.45393808991059	0.4371	0.508525493214093	A
age.wks.scaled	Escherichia	NA	0.130834636176288	0.0812752880275186	1.60977142439642	1	10.9	0.000961642600724621	2.591	0.107472462515914	A
age.wks.scaled	EubacteriumF	NA	0.0790873976757874	0.0979205371763985	0.807669156607217	1	1.605	0.205196074673044	0.6521	0.419362873915274	A
age.wks.scaled	EubacteriumG	NA	-0.227313187297025	0.0855357961796489	-2.65752114845117	1	15.44	8.51663890789611e-05	7.063	0.00786921119572326	A
age.wks.scaled	EubacteriumJ	NA	-0.1603827215108	0.0717591886613363	-2.23501302763773	1	16.73	4.30941410481944e-05	4.996	0.0254059689630338	A
age.wks.scaled	Evtepia	NA	-0.0593649866851577	0.104806253305992	-0.566425998569337	1	1.845	0.174366045571529	0.3209	0.571067279298904	A
age.wks.scaled	Flavonifractor	NA	-0.0256440052109342	0.0841103904198677	-0.304885104954605	1	0.5224	0.469819702039937	0.09296	0.760447324348888	A
age.wks.scaled	HungatellaA	NA	-0.21328836030043	0.0667513687940346	-3.19526571744984	1	11.24	0.000800531560802287	10.21	0.00139681173438777	A
age.wks.scaled	Ileibacterium	NA	-0.0805202356560261	0.0887210844577326	-0.907565954002586	1	1.861	0.172509430287531	0.8268	0.363199477460376	A
age.wks.scaled	Kineothrix	NA	-0.0609434765323841	0.0678906532460866	-0.897671087527753	1	5.938	0.0148178239771726	0.8058	0.369364902690734	A
age.wks.scaled	Lachnospira	NA	0.0860581357676147	0.0879014595304069	0.979029656929023	1	0.000722	0.978563375396714	0.958	0.327691291252304	A
age.wks.scaled	LachnospiraceaeNOV	NA	-0.156637781048603	0.0968646729913293	-1.61707850975375	1	5.094	0.0240087530687846	2.614	0.105924280100131	A
age.wks.scaled	Lactobacillus	NA	-0.0964009955037803	0.087468492988156	-1.10212251532485	1	3.122	0.0772419250142486	1.217	0.269950207699995	A
age.wks.scaled	Lawsonibacter	NA	-0.126501677663115	0.108798625650194	-1.16271393050349	1	2.841	0.0918870125777255	1.352	0.244928778236031	A
age.wks.scaled	Ligilactobacillus	NA	0.450296265077767	0.120147743951326	3.74785451868485	1	32.92	9.60302370955901e-09	14.04	0.000178962942637861	A
age.wks.scaled	Limosilactobacillus	NA	-0.133188280257391	0.097468573331514	-1.36647409216082	1	0.6727	0.412111845025676	1.868	0.171704317857003	A
age.wks.scaled	Mailhella	NA	-0.0137215013236347	0.106561574985076	-0.128765939557071	1	0.00155	0.96859536650158	0.01671	0.897146251780069	A
age.wks.scaled	MarseilleP3106	NA	-0.169985068255436	0.108019748304703	-1.57364806827674	1	1.074	0.300043685280419	2.476	0.115595901943894	A
age.wks.scaled	MuribaculaceaeNOV	NA	0.0766057924686385	0.101388869706219	0.755564123464524	1	5.067	0.0243855514462186	0.5709	0.449901501863671	A
age.wks.scaled	Muribaculum	NA	-0.0301517382056052	0.077649228804324	-0.388306988619134	1	0.2045	0.651112833784567	0.1508	0.697772019016131	A
age.wks.scaled	Oscillibacter	NA	-0.217799373490723	0.105487991422236	-2.06468405127688	1	5.12	0.023651616655356	4.263	0.0389510756722606	A
age.wks.scaled	OscillospiraceaeNOV	NA	-0.140613159676424	0.0932096230776015	-1.50856912659498	1	5.093	0.024022600284111	2.277	0.131305641717996	A
age.wks.scaled	Paramuribaculum	NA	-0.0592289369635073	0.0829202145964012	-0.714288273996796	1	4.115	0.0425045251804963	0.5102	0.475052290433064	A
age.wks.scaled	Parvibacter	NA	-5.59985386152848e-06	0.115811458739245	-4.83531933928646e-05	1	0.7965	0.372141876480263	9.434e-09	0.999922502445757	A
age.wks.scaled	PCoA1	NA	0.0619039086774356	0.0795552830481551	0.778124422484487	1	10.56	0.00115561195933322	0.6055	0.436487188164448	A
age.wks.scaled	PCoA2	NA	0.107394138199183	0.0849301391018649	1.2644997327789	1	17.8	2.45383243527852e-05	1.599	0.20604498288913	A
age.wks.scaled	PCoA3	NA	-0.107412285352735	0.0929146587168566	-1.15603164060536	1	1.919	0.165966941646609	1.333	0.248272215150791	A
age.wks.scaled	Prevotella	NA	-0.272526101258485	0.0700303160338404	-3.89154464370536	1	15.79	7.07755952561451e-05	15.14	9.98256408034637e-05	A
age.wks.scaled	Romboutsia	NA	0.282126806454968	0.0713191373282324	3.95583593722585	1	21.25	4.03110370938986e-06	15.65	7.62125813762449e-05	A
age.wks.scaled	Roseburia	NA	0.156874691350642	0.101696928133485	1.54257059903256	1	1.656	0.198144262377328	2.38	0.122897546928796	A
age.wks.scaled	RuminiclostridiumE	NA	-0.0527286205218776	0.0866900560976229	-0.608243008431084	1	6.805	0.00909029537388084	0.37	0.543004268138499	A
age.wks.scaled	Schaedlerella	NA	-0.0656027843707823	0.0931366568744312	-0.70437126017127	1	4.104	0.0427818843849265	0.4961	0.481218779120953	A
age.wks.scaled	Shannon	NA	-0.0522414499430523	0.0665095576706868	-0.785472821841921	1	3.7	0.0544124679916013	0.617	0.432164294238805	A
