feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Roseburia	age	age	0.0194102468608443	0.017512015939279	4101	2483	0.267757804704579	0.343743127661284
Catenibacterium	age	age	0.0159960256932364	0.0150146269817142	4101	866	0.286774519362296	0.363247724525575
Anaeromassilibacillus	age	age	0.0170429145236733	0.0163024331642103	4101	1792	0.295890132815518	0.369862666019397
Lachnoclostridium	age	age	-0.0179334350471609	0.0173483947761274	4101	906	0.301327956840716	0.371768258439844
Anaerotruncus	age	age	-0.0173887353898956	0.0174814189000967	4101	1082	0.319946603754396	0.379936591958345
Collinsella	age	age	0.0160975549989916	0.0160632740484875	4101	2902	0.316338203832667	0.379936591958345
Romboutsia	age	age	-0.0165716971001822	0.0166120628106621	4101	1698	0.318547966785635	0.379936591958345
Pseudoflavonifractor	age	age	-0.0160612565161053	0.0177432001406424	4101	575	0.365415496506539	0.428573730470632
Dielma	age	age	0.0143215820006846	0.017376967356548	4101	577	0.409894181789495	0.474877405731732
Barnesiella	age	age	0.0120058701680356	0.016112721885725	4101	2556	0.456243530360312	0.522206450412406
Gordonibacter	age	age	-0.00912626087803218	0.0152743569479743	4101	2425	0.550213962460085	0.622265790877477
Bacteroides	age	age	-0.00787182520124585	0.0139892606916727	4101	2512	0.573666660072529	0.64115685537518
Faecalibacterium	age	age	-0.00822986952234466	0.0171370839210073	4101	2654	0.631084912457195	0.697128682365506
Acidaminococcus	age	age	0.0082159455554649	0.0177095398296259	4101	468	0.642729573656134	0.701831143647503
Streptococcus	age	age	0.00622920865979277	0.0159983491992746	4101	2424	0.697025897266144	0.752471139094133
Allisonella	age	age	-0.00646704108694741	0.0177426855840537	4101	544	0.71551339311947	0.755264137181663
Eisenbergiella	age	age	0.00639372221022501	0.017379153985605	4101	1085	0.712969997421902	0.755264137181663
Adlercreutzia	age	age	-0.00482877291112945	0.0143814429574803	4101	2618	0.737065914076298	0.764222542710701
Bilophila	age	age	-0.00517591004989719	0.0157320538932548	4101	2284	0.742169562460041	0.764222542710701
Parabacteroides	age	age	-0.00502689726078325	0.0156541238414312	4101	2838	0.748133647074687	0.764222542710701
Odoribacter	age	age	-0.0045590917721711	0.0156293197288705	4101	2671	0.770529863436096	0.778726989642863
Haemophilus	age	age	-0.000515098032659864	0.0165679871541838	4101	1626	0.975199348172729	0.975199348172729
