feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY7323	age	age	0.0217622155002156	0.0147863635618643	4101	2432	0.141158144607982	0.198910682301357
PWY4FS7	age	age	0.0232178296895548	0.0157790689617119	4101	2303	0.141253721404209	0.198910682301357
PWY4FS8	age	age	0.0232159166970048	0.0157791103258242	4101	2304	0.141287531996786	0.198910682301357
SERGLYSYNPWY	age	age	-0.0207801197158615	0.0143058353121886	4101	2233	0.1464218102286	0.205333710437764
UDPNAGSYNPWY	age	age	0.0212216975228263	0.0148580811499615	4101	2161	0.153283650342717	0.214119962930098
PYRIDOXSYNPWY	age	age	0.0199828501434875	0.014117307049466	4101	2516	0.157002087265365	0.218464144683202
RUMPPWY	age	age	0.0196621024156878	0.0141549665997481	4101	2578	0.164889867386824	0.228553908848919
PEPTIDOGLYCANSYNPWY	age	age	-0.0232481416119205	0.0169271847351287	4101	2103	0.16969731892552	0.234312836516391
PWY6385	age	age	-0.0224913761267774	0.0166591162512975	4101	2074	0.177060741191883	0.243543318344391
P108PWY	age	age	0.0208373366955448	0.01569482551281	4101	2550	0.18436605771054	0.252234978234774
PWY0845	age	age	0.0190678707752063	0.0143757798081325	4101	2574	0.184784956199848	0.252234978234774
TEICHOICACIDPWY	age	age	-0.0175505812984707	0.013385205958776	4101	2835	0.189866317575439	0.258189424278722
PWY7371	age	age	0.0204338208936338	0.0162390546791574	4101	2238	0.20835278149506	0.282259051157459
PWY6703	age	age	-0.0186743204777308	0.0149138636239146	4101	2098	0.210588465015931	0.284215259175636
POLYISOPRENSYNPWY	age	age	0.0189313558328005	0.0152159438361235	4101	2537	0.213504897677124	0.287072128337406
GOLPDLCATPWY	age	age	-0.0172064194746319	0.0138999746898872	4101	2538	0.215833644205392	0.289120441304984
P185PWY	age	age	-0.017299450292813	0.0141714610983591	4101	2491	0.222260550755614	0.296622816807678
GLYCOLYSIS	age	age	0.020404571380614	0.0169463602635887	4101	2357	0.228636165282001	0.304001419763845
P441PWY	age	age	0.0184884858594111	0.0157453341077528	4101	2577	0.240375180227838	0.317857475466903
PWY6122	age	age	-0.0191664950859797	0.0163692424543217	4101	2128	0.241713344853662	0.317857475466903
PWY6277	age	age	-0.0191664950859797	0.0163692424543217	4101	2128	0.241713344853662	0.317857475466903
PWY66422	age	age	-0.0146694507361126	0.0129976536467809	4101	2410	0.259122998786164	0.339507870672383
PWY5505	age	age	0.0185436561950493	0.0165221161698595	4101	2688	0.261779509070899	0.341321755970602
PWY6317	age	age	-0.0160473685985048	0.0143168879199798	4101	2461	0.262408926595783	0.341321755970602
PYRIDNUCSALPWY	age	age	-0.0172209557884493	0.0161213697561444	4101	2601	0.285490503980339	0.370003938371631
PWY6749	age	age	-0.0174507507274284	0.0164631683665576	4101	1698	0.289213548271473	0.373480805141938
AROPWY	age	age	-0.0161095553070742	0.0152612493321471	4101	2596	0.291219829563839	0.374723723345584
PWY5154	age	age	-0.0141860017250529	0.0139502938416775	4101	2410	0.30926314445249	0.3965195316373
PWY6519	age	age	0.0160813275163873	0.0162311095458359	4101	2464	0.321855929689405	0.411196721560486
THISYNPWY	age	age	-0.014027268233756	0.0144359337911621	4101	2641	0.331261808142164	0.421712727386656
PWY6318	age	age	0.0163825726456733	0.0169016966722932	4101	1682	0.332463778444219	0.421747337319698
PWY6892	age	age	-0.014265850540153	0.0148944238535701	4101	2377	0.338221076356015	0.427540022576794
PWY0781	age	age	-0.0143688306605535	0.0151867185530247	4101	2512	0.344130663698429	0.433483888658723
PWY241	age	age	-0.0138951492793845	0.0148832259575681	4101	2437	0.350559385598023	0.440037830173743
PWY7117	age	age	-0.0137123598317954	0.0149678527423009	4101	2396	0.359657488451231	0.449885151059205
CITRULBIOPWY	age	age	0.0130102237498364	0.0142467612545454	4101	2488	0.361188080978429	0.450230975941861
PWY0862	age	age	0.0153371869763187	0.0168847655812738	4101	2363	0.36375090326969	0.451856658386916
PWY7316	age	age	0.0145725302283504	0.016774434583627	4101	1516	0.385044222177329	0.47665819228159
PWY7013	age	age	0.0124487223342138	0.0146446487468001	4101	2564	0.395345471052017	0.487728605181011
PWY6284	age	age	0.0139312471199495	0.0171227229553712	4101	2722	0.415915239517449	0.511347845845083
PWY6282	age	age	0.0133974416538251	0.016866199763672	4101	2335	0.42704657087106	0.523241361579217
PWYG321	age	age	0.013328032043099	0.0169094574241417	4101	2407	0.430626236328049	0.525832717148876
OANTIGENPWY	age	age	-0.0119199650093257	0.0152624567931106	4101	2286	0.434848146318542	0.528083147074633
PWY5083	age	age	0.0118564897308154	0.0151997978970373	4101	2409	0.435411174189669	0.528083147074633
PWY5989	age	age	0.0129859993769725	0.0170056651845685	4101	2274	0.445134083688502	0.538057697118426
PWY7664	age	age	0.0127947729335248	0.0168275862130795	4101	2374	0.447093102373613	0.538612160242038
PWY3781	age	age	-0.01104107558473	0.0154475055524739	4101	2198	0.474805415308009	0.570084093965134
BIOTINBIOSYNTHESISPWY	age	age	0.0109431549342289	0.0161612169258145	4101	2479	0.498365458622868	0.59439601211166
PWY7211	age	age	-0.010194170212487	0.0150418364052981	4101	2858	0.497986792490514	0.59439601211166
PWY5913	age	age	-0.00994410667665634	0.0149381640988565	4101	2363	0.505650146465132	0.59910363888113
PWY6113	age	age	0.0114602023000965	0.0171825334841313	4101	2927	0.504830632131054	0.59910363888113
PRPPPWY	age	age	0.0102425717226594	0.0156357930230388	4101	2901	0.512458104592992	0.60517256430554
PWY6123	age	age	-0.0105472450169393	0.0162402923587411	4101	2425	0.516084472803672	0.607456805693502
PWY6549	age	age	0.0091684899675301	0.0145406079943684	4101	2521	0.52837401908044	0.619889780555157
FASYNELONGPWY	age	age	0.0100247719642191	0.0167626402966924	4101	2386	0.549845373420066	0.64297879171923
PWY6124	age	age	-0.00925062372201024	0.0160608165193305	4101	2457	0.564663921329332	0.658163466744254
PWY1269	age	age	0.00755856407542175	0.0134763021918774	4101	2221	0.574911236422314	0.667938944581265
RHAMCATPWY	age	age	-0.00798318150517604	0.0143899070040659	4101	2133	0.579077879248273	0.670609544032678
PWY6895	age	age	0.008958495657032	0.0165964498890928	4101	2698	0.589375749958005	0.680340495932231
PWY7196	age	age	-0.00687413263791115	0.013747342989039	4101	2884	0.617078321134999	0.710035632331617
PWY6143	age	age	0.00813409877334581	0.0166424909860594	4101	1640	0.625041862447793	0.716901049900184
ARGININESYN4PWY	age	age	-0.006434649940711	0.0141595915035543	4101	2513	0.649538007954221	0.742624665145113
PWY5971	age	age	0.00774130965310771	0.0171800451403079	4101	2982	0.652302945862148	0.743418277982575
PWY6527	age	age	-0.00631881007378683	0.0141927065280329	4101	2443	0.656187684885963	0.745479047069812
PWY7242	age	age	0.00721631593671912	0.0165129106214293	4101	2297	0.662127056813065	0.749853670018582
PWY5367	age	age	0.00712015919672745	0.0168631207195577	4101	2590	0.672877561565447	0.759632215729546
FERMENTATIONPWY	age	age	0.00546213595999523	0.0149866869409864	4101	2536	0.715528955959319	0.80525045513917
PWY6731	age	age	-0.00607161120576356	0.0170257982430556	4101	2555	0.72140080179668	0.809321524515651
GLYCOCATPWY	age	age	-0.00560064868460041	0.0170449048982731	4101	2481	0.742488791844564	0.830384661284108
PHOSLIPSYNPWY	age	age	-0.00502399105566226	0.0159242877268723	4101	2362	0.752404316466953	0.838860713079615
HSERMETANAPWY	age	age	-0.00446305194522353	0.014740384461381	4101	2518	0.762075061777384	0.847012220365576
PWY6859	age	age	0.00449331820629946	0.0153806851097396	4101	2607	0.770194132086141	0.853394115490508
FASYNINITIALPWY	age	age	0.00470622985598627	0.0171648832177781	4101	2354	0.783962236881889	0.865976747817226
FOLSYNPWY	age	age	-0.00428843306278265	0.0164540827440582	4101	2797	0.794390716971592	0.872816021447928
PWY6305	age	age	0.00440599017449169	0.0169578820059556	4101	2266	0.795016264661484	0.872816021447928
GLUCUROCATPWY	age	age	0.00403727766995712	0.0161143452197338	4101	2305	0.802182939392918	0.875330319884673
PWY7219	age	age	0.00424902883604982	0.0168295648924224	4101	2084	0.800687355211491	0.875330319884673
PWY6612	age	age	-0.00396769387509499	0.0164647615743803	4101	2770	0.809581961153053	0.878825286210489
PWY6891	age	age	0.00394111848004671	0.016415987507382	4101	2495	0.810281809848668	0.878825286210489
GLUCOSE1PMETABPWY	age	age	-0.00390479380845718	0.0171352233027329	4101	2427	0.819750269187376	0.886416706741771
PWY6901	age	age	-0.00300396763187465	0.015996850661932	4101	2739	0.851054545198591	0.91750324842731
PWY6471	age	age	-0.00244316608509427	0.0132577395345387	4101	2702	0.853801160751812	0.917708433263175
NONOXIPENTPWY	age	age	0.00243021647475362	0.0139230867914473	4101	2394	0.861445153041032	0.919679287168197
PWY2723	age	age	-0.00285914681447281	0.017085616606244	4101	2488	0.867109167734508	0.919679287168197
PWY5973	age	age	0.00215573531595685	0.0129493151413404	4101	2661	0.867791490469083	0.919679287168197
PWY6531	age	age	0.00272061784524722	0.015993003137398	4101	2629	0.864929791984392	0.919679287168197
PWY6700	age	age	0.00267238892377253	0.0161331254250726	4101	2153	0.868443672284175	0.919679287168197
PWY5484	age	age	0.00246943952725946	0.0170754401986073	4101	2371	0.885018783227129	0.934475715230998
CALVINPWY	age	age	-0.00182044458423538	0.0143456508357734	4101	2399	0.899026792193719	0.9413112298438
GLUTORNPWY	age	age	0.0016044676029561	0.0127717718480721	4101	2516	0.900034084738537	0.9413112298438
PWY7663	age	age	-0.00161533482225673	0.0129092833878726	4101	2596	0.900427010390932	0.9413112298438
PWY0162	age	age	-0.00214127704021611	0.0173850975279125	4101	2282	0.901980677064811	0.9413112298438
PWY5667	age	age	0.00166217560577476	0.0157468445331005	4101	2571	0.915939717007855	0.947614865722824
PWY7332	age	age	0.00157724697786641	0.0147620129545887	4101	2228	0.914917192808474	0.947614865722824
PWY01319	age	age	0.0017083837032309	0.0157465689657824	4101	2570	0.91361038703243	0.947614865722824
PWY4984	age	age	0.00132750711521435	0.0132419947343488	4101	2530	0.920150933378117	0.949236164030874
GLCMANNANAUTPWY	age	age	-0.00139675188368404	0.0166471228583056	4101	2325	0.933137269140603	0.957909660526273
PWY2941	age	age	-0.00136032654171046	0.0163993205016887	4101	2227	0.933895212212244	0.957909660526273
PWY6595	age	age	0.000968431166652856	0.0167456498302553	4101	2716	0.953885456989631	0.975626436066318
PWY5030	age	age	-0.000532727254186575	0.0132560023933194	4101	2477	0.967945503045759	0.98719441929951
GALACTGLUCUROCATPWY	age	age	0.000349435187059508	0.0163011807924633	4101	2339	0.982898764698283	0.991338306784452
GALACTUROCATPWY	age	age	0.000281762657366878	0.0158475002371755	4101	2260	0.985815530702087	0.991338306784452
LACTOSECATPWY	age	age	-0.000358358241338825	0.0125638418538648	4101	2416	0.977246428218502	0.991338306784452
PWY3841	age	age	-0.000355344307617411	0.0173365361386753	4101	2117	0.983648049299889	0.991338306784452
PWY6507	age	age	0.000420554999625513	0.0156964901358259	4101	2236	0.978626202643673	0.991338306784452
PWY7328	age	age	-0.000120926918081232	0.0171958493220486	4101	2406	0.994389409364064	0.994389409364064
PWY7388	age	age	-0.000152318524398921	0.017111673108919	4101	2361	0.992898217036579	0.994389409364064
