feature	DO_1D_3033_023w	DO_1D_3034_023w	DO_1D_3035_023w	DO_1D_3037_023w	DO_1D_3038_023w	DO_1D_3040_023w	DO_1D_3041_023w	DO_1D_3042_023w	DO_1D_3043_023w	DO_1D_3044_023w	DO_1D_3045_023w	DO_1D_3046_023w	DO_1D_3047_023w	DO_1D_3048_023w	DO_1D_3049_020w	DO_1D_3050_020w	DO_1D_3051_020w	DO_1D_3053_020w	DO_1D_3055_020w	DO_1D_3057_020w	DO_1D_3058_020w	DO_1D_3059_020w	DO_1D_3060_020w	DO_1D_3062_020w	DO_1D_3065_021w	DO_1D_3066_021w	DO_1D_3067_021w	DO_1D_3071_021w	DO_1D_3072_021w	DO_1D_3073_021w	DO_1D_3074_021w	DO_1D_3075_021w	DO_1D_3076_021w	DO_1D_3077_021w	DO_1D_3078_021w	DO_1D_3079_021w	DO_1D_3080_021w	DO_1D_3081_022w	DO_1D_3082_022w	DO_1D_3084_022w	DO_1D_3087_022w	DO_1D_3088_022w	DO_1D_3089_022w	DO_1D_3090_022w	DO_1D_3091_022w	DO_1D_3095_022w	DO_1D_3097_020w	DO_1D_3098_020w	DO_1D_3099_020w	DO_1D_3100_020w	DO_1D_3101_020w	DO_1D_3102_020w	DO_1D_3103_021w	DO_1D_3104_021w	DO_1D_3105_020w	DO_1D_3107_020w	DO_1D_3108_020w	DO_1D_3109_020w	DO_1D_3111_021w	DO_1D_3113_021w	DO_1D_3114_021w	DO_1D_3117_021w	DO_1D_3120_021w	DO_1D_3121_021w	DO_1D_3122_021w	DO_1D_3124_021w	DO_1D_3125_021w	DO_1D_3126_021w	DO_1D_3127_021w	DO_1D_3128_021w	DO_1D_3131_021w	DO_1D_3132_021w	DO_1D_3134_021w	DO_1D_3136_021w	DO_1D_3137_021w	DO_1D_3138_021w	DO_1D_3139_021w	DO_1D_3140_021w	DO_1D_3141_021w	DO_1D_3142_021w	DO_1D_3144_021w	DO_1D_3146_021w	DO_1D_3147_021w	DO_1D_3148_021w	DO_1D_3149_021w	DO_1D_3151_021w	DO_1D_3154_021w	DO_1D_3155_021w	DO_1D_3156_021w	DO_1D_3157_021w	DO_1D_3159_021w	DO_1D_3160_021w	DO_1D_3161_021w	DO_1D_3162_021w	DO_1D_3163_021w	DO_1D_3164_021w	DO_1D_3165_021w	DO_1D_3166_021w	DO_1D_3167_021w	DO_1D_3168_021w	DO_1D_3171_021w	DO_1D_3172_021w	DO_1D_3173_021w	DO_1D_3174_021w	DO_1D_3175_021w	DO_1D_3177_021w	DO_1D_3178_021w	DO_1D_3180_021w	DO_1D_3181_021w	DO_1D_3183_021w	DO_1D_3184_021w	DO_1D_3185_021w	DO_1D_3186_021w	DO_1D_3187_021w	DO_1D_3188_021w	DO_1D_3189_021w	DO_1D_3190_021w	DO_1D_3191_021w	DO_1D_3192_021w	DO_20_1033_023w	DO_20_1034_023w	DO_20_1035_023w	DO_20_1036_023w	DO_20_1037_023w	DO_20_1038_023w	DO_20_1039_023w	DO_20_1042_023w	DO_20_1044_023w	DO_20_1045_023w	DO_20_1047_023w	DO_20_1048_023w	DO_20_1049_020w	DO_20_1050_020w	DO_20_1051_020w	DO_20_1052_020w	DO_20_1054_020w	DO_20_1056_020w	DO_20_1059_020w	DO_20_1060_020w	DO_20_1064_020w	DO_20_1065_021w	DO_20_1068_021w	DO_20_1069_021w	DO_20_1070_021w	DO_20_1072_021w	DO_20_1073_021w	DO_20_1075_021w	DO_20_1076_021w	DO_20_1077_021w	DO_20_1078_021w	DO_20_1079_021w	DO_20_1080_021w	DO_20_1081_022w	DO_20_1082_022w	DO_20_1083_022w	DO_20_1084_022w	DO_20_1085_022w	DO_20_1086_022w	DO_20_1088_022w	DO_20_1089_022w	DO_20_1090_022w	DO_20_1091_022w	DO_20_1092_022w	DO_20_1094_022w	DO_20_1096_022w	DO_20_1097_020w	DO_20_1098_020w	DO_20_1100_020w	DO_20_1101_021w	DO_20_1102_020w	DO_20_1103_020w	DO_20_1104_020w	DO_20_1105_020w	DO_20_1107_020w	DO_20_1108_020w	DO_20_1109_020w	DO_20_1110_020w	DO_20_1111_021w	DO_20_1113_021w	DO_20_1114_021w	DO_20_1115_021w	DO_20_1116_021w	DO_20_1117_021w	DO_20_1118_021w	DO_20_1119_021w	DO_20_1120_021w	DO_20_1121_021w	DO_20_1122_021w	DO_20_1124_021w	DO_20_1125_021w	DO_20_1126_021w	DO_20_1127_021w	DO_20_1128_021w	DO_20_1129_021w	DO_20_1130_021w	DO_20_1131_021w	DO_20_1132_021w	DO_20_1133_021w	DO_20_1136_021w	DO_20_1137_021w	DO_20_1138_021w	DO_20_1139_021w	DO_20_1140_021w	DO_20_1141_021w	DO_20_1143_021w	DO_20_1145_021w	DO_20_1146_021w	DO_20_1147_021w	DO_20_1149_021w	DO_20_1150_021w	DO_20_1151_021w	DO_20_1153_021w	DO_20_1154_021w	DO_20_1155_021w	DO_20_1156_021w	DO_20_1157_021w	DO_20_1158_021w	DO_20_1159_021w	DO_20_1160_021w	DO_20_1161_021w	DO_20_1162_021w	DO_20_1164_021w	DO_20_1165_021w	DO_20_1166_021w	DO_20_1167_021w	DO_20_1168_021w	DO_20_1169_021w	DO_20_1170_021w	DO_20_1171_021w	DO_20_1172_021w	DO_20_1173_021w	DO_20_1174_021w	DO_20_1177_021w	DO_20_1178_021w	DO_20_1180_021w	DO_20_1181_021w	DO_20_1182_021w	DO_20_1183_021w	DO_20_1184_021w	DO_20_1185_021w	DO_20_1187_021w	DO_20_1188_021w	DO_20_1189_021w	DO_20_1190_021w	DO_20_1191_021w	DO_20_1192_021w	DO_2D_4033_023w	DO_2D_4050_020w	DO_2D_4051_020w	DO_2D_4052_020w	DO_2D_4054_020w	DO_2D_4055_020w	DO_2D_4056_020w	DO_2D_4058_020w	DO_2D_4061_020w	DO_2D_4063_020w	DO_2D_4064_020w	DO_2D_4066_021w	DO_2D_4067_021w	DO_2D_4068_021w	DO_2D_4069_021w	DO_2D_4070_021w	DO_2D_4071_021w	DO_2D_4072_021w	DO_2D_4073_021w	DO_2D_4075_021w	DO_2D_4076_021w	DO_2D_4080_021w	DO_2D_4081_022w	DO_2D_4084_022w	DO_2D_4092_022w	DO_2D_4093_022w	DO_2D_4096_022w	DO_2D_4097_021w	DO_2D_4098_021w	DO_2D_4100_021w	DO_2D_4101_020w	DO_2D_4102_021w	DO_2D_4104_020w	DO_2D_4105_020w	DO_2D_4107_020w	DO_2D_4108_021w	DO_2D_4109_020w	DO_2D_4111_021w	DO_2D_4112_021w	DO_2D_4113_021w	DO_2D_4114_021w	DO_2D_4115_021w	DO_2D_4118_021w	DO_2D_4119_021w	DO_2D_4120_021w	DO_2D_4121_021w	DO_2D_4123_021w	DO_2D_4124_021w	DO_2D_4126_021w	DO_2D_4127_021w	DO_2D_4128_021w	DO_2D_4129_021w	DO_2D_4130_021w	DO_2D_4131_021w	DO_2D_4136_021w	DO_2D_4137_021w	DO_2D_4138_021w	DO_2D_4139_021w	DO_2D_4140_021w	DO_2D_4141_021w	DO_2D_4142_021w	DO_2D_4143_021w	DO_2D_4144_021w	DO_2D_4147_021w	DO_2D_4148_021w	DO_2D_4150_021w	DO_2D_4155_021w	DO_2D_4156_021w	DO_2D_4161_021w	DO_2D_4162_021w	DO_2D_4163_021w	DO_2D_4164_021w	DO_2D_4165_021w	DO_2D_4166_021w	DO_2D_4167_021w	DO_2D_4168_021w	DO_2D_4169_021w	DO_2D_4170_021w	DO_2D_4171_021w	DO_2D_4173_021w	DO_2D_4174_021w	DO_2D_4175_021w	DO_2D_4176_021w	DO_2D_4177_021w	DO_2D_4178_021w	DO_2D_4179_021w	DO_2D_4180_021w	DO_2D_4184_021w	DO_40_2035_023w	DO_40_2039_023w	DO_40_2040_023w	DO_40_2044_023w	DO_40_2045_023w	DO_40_2047_023w	DO_40_2049_020w	DO_40_2050_020w	DO_40_2052_020w	DO_40_2055_020w	DO_40_2058_020w	DO_40_2059_020w	DO_40_2060_020w	DO_40_2062_020w	DO_40_2065_021w	DO_40_2068_021w	DO_40_2069_021w	DO_40_2070_021w	DO_40_2071_021w	DO_40_2072_021w	DO_40_2073_021w	DO_40_2074_021w	DO_40_2075_021w	DO_40_2076_021w	DO_40_2077_021w	DO_40_2078_021w	DO_40_2079_021w	DO_40_2080_021w	DO_40_2081_022w	DO_40_2082_022w	DO_40_2083_022w	DO_40_2084_022w	DO_40_2086_022w	DO_40_2087_022w	DO_40_2088_022w	DO_40_2089_022w	DO_40_2091_022w	DO_40_2092_022w	DO_40_2094_022w	DO_40_2095_022w	DO_40_2096_022w	DO_40_2097_020w	DO_40_2099_020w	DO_40_2100_020w	DO_40_2101_020w	DO_40_2102_020w	DO_40_2106_021w	DO_40_2107_020w	DO_40_2108_020w	DO_40_2109_020w	DO_40_2110_020w	DO_40_2111_020w	DO_40_2112_021w	DO_40_2113_021w	DO_40_2114_021w	DO_40_2115_021w	DO_40_2116_021w	DO_40_2118_021w	DO_40_2121_021w	DO_40_2123_021w	DO_40_2124_021w	DO_40_2125_021w	DO_40_2127_021w	DO_40_2128_021w	DO_40_2130_021w	DO_40_2132_021w	DO_40_2133_021w	DO_40_2134_021w	DO_40_2135_021w	DO_40_2136_021w	DO_40_2137_021w	DO_40_2138_021w	DO_40_2139_021w	DO_40_2141_021w	DO_40_2142_021w	DO_40_2143_021w	DO_40_2144_021w	DO_40_2145_021w	DO_40_2148_021w	DO_40_2151_021w	DO_40_2153_021w	DO_40_2155_021w	DO_40_2158_021w	DO_40_2159_021w	DO_40_2160_021w	DO_40_2161_021w	DO_40_2162_021w	DO_40_2164_021w	DO_40_2165_021w	DO_40_2166_021w	DO_40_2167_021w	DO_40_2168_021w	DO_40_2169_021w	DO_40_2170_021w	DO_40_2171_021w	DO_40_2172_021w	DO_40_2173_021w	DO_40_2174_021w	DO_40_2175_021w	DO_40_2176_021w	DO_40_2177_021w	DO_40_2178_021w	DO_40_2181_021w	DO_40_2182_021w	DO_40_2183_021w	DO_40_2184_021w	DO_40_2186_021w	DO_40_2187_021w	DO_40_2188_021w	DO_40_2190_021w	DO_40_2191_021w	DO_40_2192_021w	DO_AL_0033_023w	DO_AL_0034_023w	DO_AL_0035_023w	DO_AL_0038_023w	DO_AL_0039_023w	DO_AL_0040_023w	DO_AL_0044_023w	DO_AL_0045_023w	DO_AL_0046_023w	DO_AL_0047_023w	DO_AL_0048_023w	DO_AL_0049_020w	DO_AL_0050_020w	DO_AL_0051_020w	DO_AL_0052_020w	DO_AL_0053_020w	DO_AL_0054_020w	DO_AL_0055_020w	DO_AL_0056_020w	DO_AL_0058_020w	DO_AL_0059_020w	DO_AL_0060_020w	DO_AL_0061_020w	DO_AL_0062_020w	DO_AL_0063_020w	DO_AL_0064_020w	DO_AL_0065_021w	DO_AL_0067_021w	DO_AL_0070_021w	DO_AL_0071_021w	DO_AL_0072_021w	DO_AL_0073_021w	DO_AL_0074_021w	DO_AL_0075_021w	DO_AL_0076_021w	DO_AL_0077_021w	DO_AL_0079_021w	DO_AL_0080_021w	DO_AL_0082_022w	DO_AL_0083_022w	DO_AL_0084_022w	DO_AL_0085_022w	DO_AL_0087_022w	DO_AL_0088_022w	DO_AL_0089_022w	DO_AL_0090_022w	DO_AL_0091_022w	DO_AL_0096_022w	DO_AL_0098_020w	DO_AL_0102_020w	DO_AL_0103_020w	DO_AL_0104_020w	DO_AL_0106_020w	DO_AL_0107_020w	DO_AL_0108_020w	DO_AL_0109_020w	DO_AL_0110_020w	DO_AL_0111_020w	DO_AL_0112_020w	DO_AL_0114_021w	DO_AL_0116_021w	DO_AL_0118_021w	DO_AL_0120_021w	DO_AL_0121_021w	DO_AL_0122_021w	DO_AL_0123_021w	DO_AL_0124_021w	DO_AL_0125_021w	DO_AL_0126_021w	DO_AL_0127_021w	DO_AL_0128_021w	DO_AL_0129_021w	DO_AL_0130_021w	DO_AL_0131_021w	DO_AL_0132_021w	DO_AL_0133_021w	DO_AL_0134_021w	DO_AL_0135_021w	DO_AL_0136_021w	DO_AL_0137_021w	DO_AL_0138_021w	DO_AL_0140_021w	DO_AL_0143_021w	DO_AL_0145_021w	DO_AL_0146_021w	DO_AL_0147_021w	DO_AL_0148_021w	DO_AL_0151_021w	DO_AL_0152_021w	DO_AL_0154_021w	DO_AL_0155_021w	DO_AL_0159_021w	DO_AL_0160_021w	DO_AL_0161_021w	DO_AL_0162_021w	DO_AL_0163_021w	DO_AL_0165_021w	DO_AL_0166_021w	DO_AL_0167_021w	DO_AL_0168_021w	DO_AL_0169_021w	DO_AL_0170_021w	DO_AL_0171_021w	DO_AL_0172_021w	DO_AL_0173_021w	DO_AL_0174_021w	DO_AL_0175_021w	DO_AL_0176_021w	DO_AL_0177_021w	DO_AL_0178_021w	DO_AL_0179_021w	DO_AL_0180_021w	DO_AL_0181_021w	DO_AL_0182_021w	DO_AL_0183_021w	DO_AL_0184_021w	DO_AL_0185_021w	DO_AL_0186_021w	DO_AL_0187_021w	DO_AL_0188_021w	DO_AL_0189_021w	DO_AL_0191_021w	DO_AL_0192_021w
COE1	8.1472400706413	7.16392871639524	5.16479001921392	7.85065898080224	7.28621019639232	8.15393048330479	7.74116068875542	7.32368180954179	7.79065972385636	8.15627586634077	7.79291820634891	7.58159481251578	7.97394261232583	8.51660243687683	8.15872784563028	8.70176936266794	8.30661099844658	6.91816490973308	8.95841739208232	6.2246818716485	6.16270490027162	7.65546387037919	6.30987501412734	7.66176061253781	6.94204744685375	7.73205322709021	7.79712036557976	7.78496974147731	8.15236318400526	9.07868246380521	8.33050221086771	6.93499703376544	7.3516162183813	7.50188646396416	7.20749289022864	7.98798944176902	7.49672251471866	7.54544930042913	6.9919964854954	7.00467973664519	4.95175506539722	7.39092088362668	7.63246569452381	7.11930428162467	7.50500582757838	7.1086307148862	7.15937668584621	7.82119120649909	8.00962812487207	7.49229909875979	8.26255333767232	7.32026308045312	8.17460104332317	6.7967701049297	7.0367200717607	9.66604574312919	7.40515801913293	7.15674979625915	8.40573144618166	7.01422471139486	7.18217670438088	7.3565450784035	6.486177167504	6.06673328369819	8.07416290699307	7.52204759823493	7.04943744179991	8.6240757440443	7.89111589615246	7.72300555888646	7.74332378903721	7.42986003631207	7.64409073103944	7.76039128954132	8.66405500840343	8.35477326435295	8.12939991125846	8.69000040565252	9.03519343275629	8.05211851002996	8.42544878715271	7.88139759711533	7.59733799701842	7.91524745302473	8.75486749377154	8.25018336742463	7.70838173766495	8.22233209353596	7.55274817134849	8.10518208603352	7.12791060662418	7.67405148306106	8.69718555123996	8.18704409670288	7.67623352815401	9.43476233113116	7.9261698824244	7.63556654834075	8.67659734112274	8.84004709404832	7.76758249596117	7.19283323840725	7.65377777594576	7.14637168136971	8.01876176530139	8.75962030880893	6.62163340062902	7.72230696390007	8.71232611250462	7.31268475324286	6.04454039504351	8.0323243228406	6.5266206808629	7.62369177498694	9.12576505611529	7.08909506688543	6.51616622844398	7.85929410804723	7.93896766095558	8.51249269044126	8.16330634182692	6.03153118705067	6.72776963429126	7.69213748577856	7.44264259113972	8.1309143005066	7.17865444619886	7.83223384817149	6.1904180929521	7.71099859931556	8.21193688112465	6.99018787712451	7.17039682623591	7.68920575011025	6.99012915881632	7.65859370951304	6.98462652536155	8.17284198030588	7.94876045191444	8.00735348717047	7.30284495469045	6.68083911624624	7.47947056191006	8.09309193104998	8.28367252491852	7.20128690115313	7.44316440058058	6.17403048321445	7.2748758666165	8.37514397727904	8.97056459138454	7.4575307474677	9.03523057818657	8.099521873326	8.24566842154155	7.76297075794493	7.6118973539511	7.87054883029061	7.9988903916268	8.23927880996935	8.2362488655546	8.00262976046396	6.78789223712583	7.80791711275636	7.61757521394879	7.80784068939268	9.41276260488464	6.41856739758347	7.16898817048441	6.55550306517226	7.02584785306581	9.14840241430784	9.14210298145429	8.58078578209662	7.64320246501434	8.3895267853719	7.87636967026695	7.28059421933203	4.94714292300909	7.26376461226625	5.52742185729786	8.48399278555523	9.34857366109999	7.85373128576448	7.29002991659146	7.6113436615948	6.04184992202361	7.53969339531367	7.95865862488655	7.68894001265939	9.21508132359399	7.54594708122653	8.19211539501867	7.6065264184256	7.69985236978973	8.66462085577819	6.86505823800424	8.30711353557832	6.96303503326745	8.49962860283919	8.4612925427096	6.34414049386079	8.0047041267015	8.51320072998467	7.184606668408	8.12473550567547	7.9242661452141	8.94263476541656	9.15667124455505	7.04191790766349	7.81512605130075	7.42689877698862	7.54547473054687	6.27457395140077	7.28126262180489	7.0954045736091	8.17245338819266	7.78552459009744	7.34280602737277	8.03195856759109	7.6222608251313	9.42989444655332	8.91102550587064	7.31579531527612	7.62383571550685	6.44457827315318	7.62732561100387	6.52562016886196	6.68937113046783	6.8111567318074	6.94075892810671	7.26022282636276	7.64159320982385	8.26628983781467	7.14374406619287	8.80008392706339	9.10321016402856	6.45671628746333	8.48764933974959	8.52573264047089	9.72923886617054	7.42660623673234	8.20060696814142	5.47823798028857	8.79177547073544	8.05601701679829	6.7907341505095	6.70028013934715	7.42896959888655	8.37706305953296	6.88345798625793	7.00586640959474	6.6300190780288	7.50876134122475	8.0747833630064	7.19551827173221	7.86813199868786	7.95480747787838	7.23257986547201	8.05335155476501	7.66929416477708	7.35674855323113	8.10997455189179	7.96807795699971	7.08471363013782	7.4813561976172	8.09520833209889	7.40290015340734	8.88203754696137	7.07251805190008	7.67189426987178	7.07205942962403	8.32617594562366	7.02996027024545	7.87476181382159	7.51577520380614	7.06232093709373	6.00803343561163	7.0046510561087	7.8458758148776	7.45427174115323	7.11440984588163	6.18566819751117	8.5728319664805	7.08433927872394	9.13566053298306	7.43207888591847	5.97048742126805	7.36517044721726	7.61311206214674	8.45922296239504	8.31700675761277	7.39243078985068	7.71930799936687	7.49781396032038	7.69318023022363	6.36203653149786	7.64617939999552	7.73190974970826	7.47993979422051	7.42580691919058	7.02526245632257	9.52198696975603	5.76849598532043	5.76868496599589	8.92709185765291	6.98438336458638	8.05419379195896	9.358870185479	7.33821113607052	7.32340388532948	7.88206431103606	7.40148357886594	7.69355840519093	8.98631387054543	8.21852777550777	7.33811430708501	7.14754926189808	6.35931373522202	6.44115198043522	7.30639361185674	8.26119210415299	8.68335399905212	8.87406221045106	8.99142837804866	5.87955854956384	7.87859414076974	7.30330565027238	7.73092379768169	7.86673519053672	7.15984787733611	8.39997990754488	5.63268734423055	6.94800091285387	6.60259582430161	7.88858832700804	7.99481928504589	7.94447551923317	8.00089147374518	8.04534354198203	8.27232725370352	7.57078614260911	6.89398020203235	7.73335214663039	6.86738676297417	7.01466527824011	7.98162626765264	7.879815790325	8.35145755293483	7.93006084308966	7.74570675997396	8.18604947914043	7.42583172016856	7.99535622103863	6.98830254246627	7.1405897519931	7.57217674180862	8.44646904112813	7.54987781633685	8.15448061682647	7.39842430652809	7.82162233776968	6.75120388213519	8.44900297581916	9.59253590545951	7.69499078023996	6.95501353476651	7.70343851627306	7.68657701405725	7.53000212551836	9.0373201174786	8.74265546634884	6.95536127832432	6.60249864736071	6.8758716955037	7.52296008424062	6.67294167060524	7.12814907905411	6.71135528063667	8.1315210532516	6.07376416712142	7.82555405705638	7.74329588493425	6.93574531857163	7.07022769350091	7.55912333786413	8.90703338543777	8.33367186889929	7.92294934532553	7.75505827921627	6.93968003510024	7.17890667474926	8.92866327132206	9.60579257390442	7.62278528251161	7.50910533064026	7.21981047663839	7.65636562403313	6.8763453577714	8.06453370159578	7.58327967086532	6.8979293790527	7.07951190749185	7.54640277848526	7.27917323003705	9.09013148828411	8.03157987490037	7.49718843819835	7.5832513665083	9.17485038281978	6.84456097944003	8.94492352655312	7.65531550906177	6.99765364265213	5.83942844672726	7.45627578785072	7.54009189960938	6.74671090118536	8.96750776726267	9.00053557596493	8.23148247693962	8.48731424601142	9.47785979554037	9.06970185139903	10.1216531874479	8.48629421245118	8.32763369226431	8.34608939559774	7.22627922744293	9.0916951012787	9.67623711369302	8.44622933885539	8.12017653892493	9.0049546910184	8.43143987384855	7.34469489796572	8.11259819240808	9.10942860989306	7.32435225155893	8.89383426830785	9.41301619882448	8.70138665681401	7.58507488795689	6.7356683079186	9.9191641205537	9.22281253615191	7.77340669337398	6.76329771198461	6.81396165946609	8.43585390713763	7.25605661461173	6.69200583604569	7.23590802462546	9.22960887806471	7.87188812802303	7.87382109105382	7.36388037040352	7.51844550264281	8.58288745959345	6.78068509835055	6.83614581930318	7.54810238024828	7.57794828377735	6.96141833424492	8.55339091930312	7.75330237979573	7.10943193231723	7.09237008056958	8.64746252566809	7.60043125506602	6.90882939261831	7.003424611412	7.3320963706175	8.67215300644305	8.01982869020904	8.2841834041305	7.67610030191518	8.0143445729337	7.61990100717003	8.73402737709266	7.83695112406459	8.16158974094238	6.67424543750988	6.78736204389175	6.52585759384013	6.10065673284787	7.9379827822138	7.52343909984245	9.51617682262846	6.8863459706883	6.98496758072656	7.85304848078587	7.85189630035806	8.50382010239193	8.84483674292046	6.84660210976938	5.08509887824494	7.48787846910747	7.56739205137671	6.88871540909721	6.69161268403596	7.79132699932935	6.91240127326867	7.25540494418656	6.9071055570661	9.77376859515313	7.854777956306	8.77617738781357	7.90911083741022	8.08335933175539	8.99663448521519	7.72488871590887	8.61477002674192	7.79608715528035	9.30994040041676	7.35053316400421	8.28650798890643	8.24928236908486	7.27267801193975	8.29876074450774	8.47011784266881	8.30650609322176	9.19644312602302	6.9821413934389	8.01407478331002	7.91908829469796	6.58983714616368	7.7565546098032	7.72098088645072	6.88591344080794	7.62475643668832	5.20044520961141	7.3066724022929	7.19094399173907	8.76684390163179	8.03872762711225	6.54345942992208	7.18246109051731	5.80685968424248	9.15183157553976	7.26578621931297	6.70250694770478	6.84115761000654	9.90226796038259	7.63971007480674	8.27174153194136	6.60120389665825	8.7329417894866	7.1573908165661	6.99689995329091	7.42936770753271	6.97946363083842	6.66082554233438	8.75864689737117	6.44290174747534	7.15981897758034	8.03353278727655	7.2112667711435	9.14688430894047	9.1074873323395	8.06894433178756	7.66043726233496	8.11799051849775	8.24283557032974	7.48307047833558	7.48983533015845	8.25558426101291	7.48993544064599	8.6522980507758
