feature	DO_1D_3001_097w	DO_1D_3002_097w	DO_1D_3003_097w	DO_1D_3010_097w	DO_1D_3013_097w	DO_1D_3014_097w	DO_1D_3017_097w	DO_1D_3018_097w	DO_1D_3019_097w	DO_1D_3022_097w	DO_1D_3026_097w	DO_1D_3027_097w	DO_1D_3028_097w	DO_1D_3029_097w	DO_1D_3030_097w	DO_1D_3032_097w	DO_1D_3034_096w	DO_1D_3035_096w	DO_1D_3037_096w	DO_1D_3038_096w	DO_1D_3039_096w	DO_1D_3040_096w	DO_1D_3043_096w	DO_1D_3044_096w	DO_1D_3045_096w	DO_1D_3047_096w	DO_1D_3048_096w	DO_1D_3049_096w	DO_1D_3050_096w	DO_1D_3053_096w	DO_1D_3054_096w	DO_1D_3056_096w	DO_1D_3057_096w	DO_1D_3058_096w	DO_1D_3059_096w	DO_1D_3060_096w	DO_1D_3061_096w	DO_1D_3062_096w	DO_1D_3063_096w	DO_1D_3065_095w	DO_1D_3066_095w	DO_1D_3068_095w	DO_1D_3069_095w	DO_1D_3071_095w	DO_1D_3072_095w	DO_1D_3073_095w	DO_1D_3075_095w	DO_1D_3076_095w	DO_1D_3080_095w	DO_1D_3084_096w	DO_1D_3089_096w	DO_1D_3090_096w	DO_1D_3091_096w	DO_1D_3092_096w	DO_1D_3093_096w	DO_1D_3095_096w	DO_1D_3097_096w	DO_1D_3098_096w	DO_1D_3101_096w	DO_1D_3102_096w	DO_1D_3103_096w	DO_1D_3104_096w	DO_1D_3107_096w	DO_1D_3111_096w	DO_1D_3114_096w	DO_1D_3116_096w	DO_1D_3118_096w	DO_1D_3119_096w	DO_1D_3120_096w	DO_1D_3121_096w	DO_1D_3122_096w	DO_1D_3123_096w	DO_1D_3124_096w	DO_1D_3129_096w	DO_1D_3138_096w	DO_1D_3139_096w	DO_1D_3141_096w	DO_1D_3142_096w	DO_1D_3143_096w	DO_1D_3145_096w	DO_1D_3149_096w	DO_1D_3153_096w	DO_1D_3154_096w	DO_1D_3155_096w	DO_1D_3156_096w	DO_1D_3157_096w	DO_1D_3159_096w	DO_1D_3161_097w	DO_1D_3163_097w	DO_1D_3164_097w	DO_1D_3168_097w	DO_1D_3169_097w	DO_1D_3170_097w	DO_1D_3171_097w	DO_1D_3175_097w	DO_1D_3177_096w	DO_1D_3180_096w	DO_1D_3181_096w	DO_1D_3185_096w	DO_1D_3188_096w	DO_1D_3189_096w	DO_1D_3190_096w	DO_1D_3191_096w	DO_1D_3192_096w	DO_20_1001_097w	DO_20_1003_097w	DO_20_1004_097w	DO_20_1006_097w	DO_20_1009_097w	DO_20_1010_097w	DO_20_1011_097w	DO_20_1012_097w	DO_20_1013_097w	DO_20_1015_097w	DO_20_1017_097w	DO_20_1018_097w	DO_20_1021_097w	DO_20_1022_097w	DO_20_1024_097w	DO_20_1025_097w	DO_20_1028_097w	DO_20_1029_097w	DO_20_1032_097w	DO_20_1033_096w	DO_20_1034_096w	DO_20_1037_096w	DO_20_1039_096w	DO_20_1040_096w	DO_20_1041_096w	DO_20_1042_096w	DO_20_1043_096w	DO_20_1044_096w	DO_20_1045_096w	DO_20_1046_096w	DO_20_1047_096w	DO_20_1051_096w	DO_20_1054_096w	DO_20_1056_096w	DO_20_1058_096w	DO_20_1060_096w	DO_20_1062_096w	DO_20_1065_095w	DO_20_1067_096w	DO_20_1068_096w	DO_20_1071_096w	DO_20_1072_096w	DO_20_1074_096w	DO_20_1075_096w	DO_20_1077_096w	DO_20_1078_096w	DO_20_1079_096w	DO_20_1081_096w	DO_20_1082_096w	DO_20_1084_096w	DO_20_1086_096w	DO_20_1087_096w	DO_20_1088_096w	DO_20_1089_096w	DO_20_1090_096w	DO_20_1093_096w	DO_20_1094_096w	DO_20_1097_096w	DO_20_1100_096w	DO_20_1101_096w	DO_20_1102_096w	DO_20_1106_096w	DO_20_1109_096w	DO_20_1110_096w	DO_20_1111_096w	DO_20_1112_096w	DO_20_1114_096w	DO_20_1122_096w	DO_20_1123_096w	DO_20_1124_096w	DO_20_1126_096w	DO_20_1129_096w	DO_20_1131_096w	DO_20_1132_096w	DO_20_1133_096w	DO_20_1134_096w	DO_20_1136_096w	DO_20_1139_096w	DO_20_1141_096w	DO_20_1142_096w	DO_20_1146_096w	DO_20_1147_096w	DO_20_1148_096w	DO_20_1149_096w	DO_20_1150_096w	DO_20_1152_096w	DO_20_1156_096w	DO_20_1157_096w	DO_20_1160_096w	DO_20_1161_097w	DO_20_1163_097w	DO_20_1164_097w	DO_20_1165_097w	DO_20_1166_097w	DO_20_1170_097w	DO_20_1171_097w	DO_20_1172_097w	DO_20_1173_097w	DO_20_1175_097w	DO_20_1176_097w	DO_20_1177_096w	DO_20_1178_096w	DO_20_1180_096w	DO_20_1183_096w	DO_20_1186_096w	DO_20_1187_096w	DO_20_1189_096w	DO_2D_4001_097w	DO_2D_4002_097w	DO_2D_4003_097w	DO_2D_4004_097w	DO_2D_4006_097w	DO_2D_4007_097w	DO_2D_4009_097w	DO_2D_4011_097w	DO_2D_4012_097w	DO_2D_4015_097w	DO_2D_4016_097w	DO_2D_4017_097w	DO_2D_4018_097w	DO_2D_4019_097w	DO_2D_4022_097w	DO_2D_4026_097w	DO_2D_4027_097w	DO_2D_4028_097w	DO_2D_4029_097w	DO_2D_4030_097w	DO_2D_4032_097w	DO_2D_4033_096w	DO_2D_4034_096w	DO_2D_4035_096w	DO_2D_4036_096w	DO_2D_4037_096w	DO_2D_4039_096w	DO_2D_4040_096w	DO_2D_4041_096w	DO_2D_4042_096w	DO_2D_4043_096w	DO_2D_4045_096w	DO_2D_4046_096w	DO_2D_4047_096w	DO_2D_4049_096w	DO_2D_4050_096w	DO_2D_4052_096w	DO_2D_4053_096w	DO_2D_4054_096w	DO_2D_4057_096w	DO_2D_4059_096w	DO_2D_4061_096w	DO_2D_4062_096w	DO_2D_4063_096w	DO_2D_4064_096w	DO_2D_4069_095w	DO_2D_4071_095w	DO_2D_4074_095w	DO_2D_4077_095w	DO_2D_4079_095w	DO_2D_4080_095w	DO_2D_4081_096w	DO_2D_4082_096w	DO_2D_4083_096w	DO_2D_4084_096w	DO_2D_4089_096w	DO_2D_4090_096w	DO_2D_4091_096w	DO_2D_4092_096w	DO_2D_4094_096w	DO_2D_4096_096w	DO_2D_4097_096w	DO_2D_4099_096w	DO_2D_4100_096w	DO_2D_4102_096w	DO_2D_4104_096w	DO_2D_4105_096w	DO_2D_4106_096w	DO_2D_4108_096w	DO_2D_4113_096w	DO_2D_4114_096w	DO_2D_4115_096w	DO_2D_4117_096w	DO_2D_4121_096w	DO_2D_4122_096w	DO_2D_4123_096w	DO_2D_4124_096w	DO_2D_4125_096w	DO_2D_4127_096w	DO_2D_4128_096w	DO_2D_4130_096w	DO_2D_4133_096w	DO_2D_4136_096w	DO_2D_4137_096w	DO_2D_4142_096w	DO_2D_4144_096w	DO_2D_4145_096w	DO_2D_4146_096w	DO_2D_4147_096w	DO_2D_4148_096w	DO_2D_4149_096w	DO_2D_4150_096w	DO_2D_4162_097w	DO_2D_4163_097w	DO_2D_4164_097w	DO_2D_4165_097w	DO_2D_4167_097w	DO_2D_4168_097w	DO_2D_4171_097w	DO_2D_4172_097w	DO_2D_4176_097w	DO_2D_4178_096w	DO_2D_4180_096w	DO_2D_4183_096w	DO_2D_4184_096w	DO_2D_4186_096w	DO_2D_4190_096w	DO_2D_4191_096w	DO_2D_4192_096w	DO_40_2001_097w	DO_40_2002_097w	DO_40_2003_097w	DO_40_2005_097w	DO_40_2006_097w	DO_40_2007_097w	DO_40_2008_097w	DO_40_2010_097w	DO_40_2011_097w	DO_40_2012_097w	DO_40_2013_097w	DO_40_2014_097w	DO_40_2015_097w	DO_40_2016_097w	DO_40_2018_097w	DO_40_2019_097w	DO_40_2022_097w	DO_40_2023_097w	DO_40_2024_097w	DO_40_2027_097w	DO_40_2028_097w	DO_40_2030_097w	DO_40_2034_096w	DO_40_2035_096w	DO_40_2038_096w	DO_40_2039_096w	DO_40_2043_096w	DO_40_2044_096w	DO_40_2045_096w	DO_40_2048_096w	DO_40_2051_096w	DO_40_2055_096w	DO_40_2056_096w	DO_40_2063_096w	DO_40_2065_095w	DO_40_2067_095w	DO_40_2068_095w	DO_40_2069_095w	DO_40_2070_095w	DO_40_2071_095w	DO_40_2072_095w	DO_40_2073_095w	DO_40_2074_095w	DO_40_2075_095w	DO_40_2076_095w	DO_40_2078_095w	DO_40_2081_096w	DO_40_2083_096w	DO_40_2084_096w	DO_40_2085_096w	DO_40_2086_096w	DO_40_2087_096w	DO_40_2088_096w	DO_40_2090_096w	DO_40_2091_096w	DO_40_2094_096w	DO_40_2096_096w	DO_40_2097_096w	DO_40_2101_096w	DO_40_2102_096w	DO_40_2103_096w	DO_40_2105_096w	DO_40_2111_096w	DO_40_2114_096w	DO_40_2117_096w	DO_40_2118_096w	DO_40_2123_096w	DO_40_2125_096w	DO_40_2126_096w	DO_40_2127_096w	DO_40_2130_096w	DO_40_2131_096w	DO_40_2132_096w	DO_40_2133_096w	DO_40_2145_096w	DO_40_2146_096w	DO_40_2147_096w	DO_40_2148_096w	DO_40_2149_096w	DO_40_2150_096w	DO_40_2151_096w	DO_40_2152_096w	DO_40_2153_096w	DO_40_2154_096w	DO_40_2156_096w	DO_40_2157_096w	DO_40_2159_096w	DO_40_2160_096w	DO_40_2165_097w	DO_40_2168_097w	DO_40_2169_097w	DO_40_2170_097w	DO_40_2172_097w	DO_40_2174_097w	DO_40_2181_096w	DO_40_2182_096w	DO_40_2189_096w	DO_40_2192_096w	DO_AL_0001_097w	DO_AL_0002_097w	DO_AL_0003_097w	DO_AL_0004_097w	DO_AL_0005_097w	DO_AL_0006_097w	DO_AL_0007_097w	DO_AL_0010_097w	DO_AL_0011_097w	DO_AL_0012_097w	DO_AL_0014_097w	DO_AL_0018_097w	DO_AL_0020_097w	DO_AL_0021_097w	DO_AL_0024_097w	DO_AL_0025_097w	DO_AL_0026_097w	DO_AL_0027_097w	DO_AL_0028_097w	DO_AL_0030_097w	DO_AL_0033_096w	DO_AL_0036_096w	DO_AL_0037_096w	DO_AL_0040_096w	DO_AL_0041_096w	DO_AL_0042_096w	DO_AL_0043_096w	DO_AL_0045_096w	DO_AL_0046_096w	DO_AL_0047_096w	DO_AL_0048_096w	DO_AL_0051_096w	DO_AL_0052_096w	DO_AL_0053_096w	DO_AL_0054_096w	DO_AL_0055_096w	DO_AL_0056_096w	DO_AL_0057_096w	DO_AL_0058_096w	DO_AL_0060_096w	DO_AL_0063_096w	DO_AL_0066_095w	DO_AL_0068_095w	DO_AL_0069_095w	DO_AL_0071_095w	DO_AL_0072_095w	DO_AL_0075_095w	DO_AL_0076_095w	DO_AL_0077_095w	DO_AL_0079_095w	DO_AL_0080_095w	DO_AL_0081_096w	DO_AL_0083_096w	DO_AL_0084_096w	DO_AL_0085_096w	DO_AL_0088_096w	DO_AL_0090_096w	DO_AL_0091_096w	DO_AL_0092_096w	DO_AL_0094_096w	DO_AL_0097_096w	DO_AL_0098_096w	DO_AL_0102_096w	DO_AL_0103_096w	DO_AL_0104_096w	DO_AL_0105_096w	DO_AL_0106_096w	DO_AL_0108_096w	DO_AL_0112_096w	DO_AL_0114_096w	DO_AL_0115_096w	DO_AL_0117_096w	DO_AL_0118_096w	DO_AL_0119_096w	DO_AL_0122_096w	DO_AL_0123_096w	DO_AL_0125_096w	DO_AL_0127_096w	DO_AL_0128_096w	DO_AL_0131_096w	DO_AL_0134_096w	DO_AL_0139_096w	DO_AL_0140_096w	DO_AL_0145_096w	DO_AL_0147_096w	DO_AL_0149_096w	DO_AL_0150_096w	DO_AL_0153_096w	DO_AL_0157_096w	DO_AL_0161_097w	DO_AL_0162_097w	DO_AL_0164_097w	DO_AL_0166_097w	DO_AL_0167_097w	DO_AL_0172_097w	DO_AL_0173_097w	DO_AL_0175_097w	DO_AL_0176_097w	DO_AL_0177_096w	DO_AL_0179_096w	DO_AL_0180_096w	DO_AL_0181_096w	DO_AL_0184_096w	DO_AL_0185_096w
COE1	5.89750321984898	7.53326768460736	7.49907313587975	8.56655547389483	7.40906069474093	6.35638138512062	6.96865376363539	8.96634771298092	6.62134292972784	7.79963755746289	6.74503012156726	5.76408830519406	5.92021831311316	7.96178017525019	8.51418287591288	7.11735656795977	7.78428629580079	6.82768643809193	8.34559904021513	8.03355664228664	7.86886379469857	7.178131468881	8.29544322618131	7.49372134561399	6.53073612632289	7.86595126885099	7.87255203495963	6.49913010311344	7.23455221853373	8.30569902683484	6.94629617557092	8.39917261840732	7.2452720459955	8.27246105123008	7.41402676909681	7.30118580388767	6.17944005493624	7.16098403549076	6.70795134787538	6.82399279636806	8.25516729204795	7.73082134299564	9.23127063053093	8.75786251895554	7.36696210581797	6.8206990349897	7.79532150223577	7.22506284837011	6.66353770403431	6.80833540597089	7.46732739256869	8.03315700439792	8.38156036400668	7.83636084941664	9.36533933895701	8.47857710834354	7.09930503183738	7.79173708654578	6.86142743565941	7.07830901479383	6.86581991854741	8.178734801799	7.02194776608692	7.38929659381446	7.04020290491726	6.94430120330234	7.12056246710777	7.51084260377964	6.46525492352261	6.99774025161038	4.25451358861819	6.78861644424163	7.40365270422443	9.13756667156562	6.23912842800982	6.54516702486002	7.05993352879511	7.47601049933401	7.91787251446764	7.21557922603094	8.35371554576029	7.30777948382584	6.90443549899744	7.06408852222215	6.91847513358227	7.2555021609623	6.80920292176554	8.0480914428041	7.90173355839846	7.98724291008595	7.03960170913496	7.03554667050217	6.40491810805585	6.37866346930632	8.21814081520632	7.08929844940464	5.84166063490147	6.77883328433126	7.42662451653465	7.27105625110555	6.37822050065133	8.25723807336576	6.35382732576903	6.00324279588608	4.35165799398657	8.04700147099766	6.05051963821669	7.41042221852161	7.45462045071134	3.27493832671814	7.08631671306436	7.84213324441034	6.71607699329221	8.57977679594178	7.04907863148359	7.42837417654854	7.58310408362007	8.25691452223489	7.80234215429862	7.77468289394256	8.04344469311364	8.21486636860887	8.18131441309226	6.77663198906073	7.52582346264445	7.36828373091044	6.930992578557	6.87428186814859	7.17689902780223	6.6075998535061	7.63805205519257	7.24138085027395	5.04818728659304	8.71425307339792	6.80229995242854	8.28408184856161	6.21237821373749	7.69305852082153	7.52137837177591	7.81658385683565	6.50854775452206	5.59678830724437	6.67397594418404	8.22726337600846	7.45052231894597	7.31802967141973	7.7989853785108	6.9749773323879	7.682339474966	7.90409683539148	7.21810826819427	7.53572830250297	6.69096326374994	8.57916453249572	6.26118152424374	7.46811542743286	7.10961074144865	6.80393376316935	8.29674214973451	7.33523748466268	7.68010473595274	7.59679199564086	5.30481510189486	7.23328982542007	6.05986397415779	6.30808767331386	5.61807266643341	6.46671896459312	6.93875383709454	6.32738096765343	7.26029521886525	7.04692497604032	7.02684060816123	7.04791091655757	6.49598710364212	6.89251854576163	8.4644570633012	7.25908044732071	7.59056889360813	8.18300046917588	6.60165085983976	3.92814988265248	7.75821390230694	7.63989165530662	7.40548112845845	7.27426922980657	7.00973156419678	6.48924055643012	6.92649392709176	6.56085827657952	6.79577880650561	7.77697058380041	8.14065834401937	7.42913452090687	7.51159458698235	7.52551472318479	7.6063438040385	7.55683248209962	8.00840317031794	6.7022152318685	7.11385230218256	6.48626857822131	7.34331108780135	7.26153350995687	5.44960144546482	5.98544921911216	6.40442556089917	6.92419625940342	6.31235268120592	6.69793938274964	6.37915163386435	8.04260202704785	7.96362727774661	7.22050895002584	5.51312872937924	5.1240322801005	6.53599231980018	7.21744106695672	8.11719254707392	6.95722418320161	6.87799828744958	8.07369889661904	6.95830284375547	6.21254481023555	6.49569885626624	6.96402833244971	7.42833748590988	4.48536942198895	5.98229654052402	8.25209728527774	7.02255604610715	6.33388414688543	6.23787064065397	7.55927918857006	8.21815328829443	4.13055060797455	7.62698226918509	7.65545926232954	7.11231014314724	8.32222337428663	8.07143150193166	7.98548639251757	7.66202510670998	7.35756395555305	6.02432432805881	7.08060878348929	7.67484882167077	7.76718037662307	7.23420369263923	7.16303987214573	7.46090507682627	7.76142070396838	8.52851974027464	6.87091834053038	8.04648795384507	6.85550065060448	7.3113802584025	9.52897858070959	5.29842365745946	7.76535258365984	4.03254914778292	6.64085453885636	5.79190717051137	5.26928160795061	5.75697117166172	6.69075786753389	7.11262701212215	7.99112520569191	7.67882401667725	7.14523954675004	7.65109402565939	8.5183125052936	6.48159528327342	7.29716628938652	7.31038236461129	6.17983676462863	5.60505499094408	6.76490727348278	7.05797475191458	6.42998321542509	7.54091582704294	7.14331948617584	6.99021225089319	6.46127850291294	7.78802812578288	5.76537379080075	7.28611911320083	7.24850908841004	4.14594444694772	6.88651977840987	6.56693839009076	7.233945984516	5.99619955982645	6.8104356641268	8.07902713248622	6.13959603053157	7.52168813238467	4.38603227249224	5.38378932312391	3.99668800467457	6.0388931907661	7.9875424129103	6.23271144243616	6.85809993103224	6.83991952279847	7.66745498595071	6.98540695905557	7.47216986765384	8.58374120806041	6.83205119878257	8.48232310787817	7.25899838592908	6.94664208770478	6.58044388609747	6.78960886584068	8.4223019387727	8.04408601588592	6.35107433931136	8.07419490295772	7.96359525197998	6.39862686263724	7.27285634207609	5.74733782373238	6.32186261678564	5.86141168244978	7.09730486539337	4.51137735102705	6.93802649639997	7.90930985184982	6.12644652736381	6.78458268000444	4.78115364842955	6.41697142163318	7.1040624387766	6.04116365391589	5.71976468557371	7.76368179364929	7.74510209265479	6.50591741752292	5.63827513321489	7.38671901411134	6.86617891722436	6.57596484747273	5.56890747068469	7.0052354958225	6.46466280639084	4.79840673752394	6.21775055583711	5.59199345381892	5.98268757139521	6.20575031232075	6.10842819372878	6.45102317714572	5.54277868156081	6.31875119287591	6.88340849336306	7.59311216021094	6.50885393161985	6.14100127534823	7.15615526495865	7.22268429586087	4.98240916876714	6.50965370025985	4.96204778440786	6.63297245256833	6.48957752805338	7.12165075516155	6.27485537190178	4.14610697393791	5.52657561004312	6.57945168162217	7.12168263136078	6.2717350744214	6.33398404360291	8.14232891124153	6.13971822653315	6.46500937484404	4.45412211558626	5.9813759709085	4.71449080231332	5.61061254904101	5.0923448852603	6.55941360497368	7.77931525489368	7.35275757999058	6.67046415020338	6.38863104900993	6.28985993259277	5.91142765492379	6.14683860688448	6.05677008049012	6.5633940366099	6.69276234343107	6.93556309151839	6.06900478429892	5.50447367688259	6.65623909889751	8.00452285313367	7.45211705861079	6.2542811566734	6.16870837384437	5.58968555990499	5.66344881010605	6.07367125283122	6.46874318392078	6.97021923761272	6.71034302702454	7.52856522749412	6.57299084216798	6.65800625283507	4.3944856473043	6.70067898765824	6.91269145061577	5.29176873768829	6.3737665057496	5.63372416820357	5.0026974535693	5.21748783723542	8.31367464866183	7.44443623914673	8.16207670317583	6.69631180214001	6.99912148216176	6.68847143101761	7.78812342777836	5.67245743300438	7.27623402322346	7.21738161048925	8.11817745473292	5.37813066734177	4.54276934861413	9.53774056567458	9.72104263069661	7.25636938886566	7.30489727746416	7.49858578995832	7.61611594080392	6.92272784910895	7.7277662926472	8.84365276130881	7.71634906501514	7.2183440338147	5.49181309942784	6.54991224210966	7.9891192521201	9.18648534032611	8.52187832349411	8.41946840863177	7.31420644975805	6.79042729046799	9.24479601001115	7.73364966417487	7.13119487086347	8.88032174199413	6.79922858379004	7.46730703917141	7.66721056375062	8.81030091362068	7.49572862090496	6.8456144339204	8.23069918517762	8.0926696675616	8.97270960273335	7.02015784354117	9.27034995938238	8.53557058158023	7.38087430028698	8.56975280276705	7.84421219806422	6.14204402650457	8.61411917739389	7.62598644233392	8.04593335790628	7.32515179537681	5.67465533475012	7.77698133691683	7.20407254943251	7.18284620569448	7.8882345329668	7.1981200353247	6.79807708542577	7.52130290457681	8.47339857258919	8.16327754859546	7.9445869297326	7.40874581722614	8.48283960815346	6.98524270970889	6.99487622265381	7.00787125988788	7.75209106897114	6.5190634142414	6.15852932049995	7.62184090223838	7.00838785177844	7.4529309885259	8.0732842488723	6.88502599214044	3.99717056222708	7.0128311053666	7.38308940439534	8.41339743985368	8.15988727796926	8.39480971737936	7.81897172137984	8.0915508753035	8.32235332449248	7.73413797051681	7.45018830229291	7.03447066396862	6.83048960524857	7.49892134286306	7.16300643827758	8.18836249512975	5.47738902959875	7.8972972329788	5.96391578695796	7.93550964440557	6.87477077533253	7.95989768485772	7.56856016441065	8.11571418968311
