feature	DO_1D_3003_121w	DO_1D_3010_121w	DO_1D_3011_121w	DO_1D_3014_121w	DO_1D_3019_121w	DO_1D_3022_121w	DO_1D_3024_121w	DO_1D_3026_121w	DO_1D_3027_121w	DO_1D_3031_121w	DO_1D_3037_121w	DO_1D_3038_121w	DO_1D_3039_121w	DO_1D_3040_121w	DO_1D_3043_121w	DO_1D_3044_121w	DO_1D_3045_121w	DO_1D_3047_121w	DO_1D_3052_121w	DO_1D_3056_121w	DO_1D_3057_121w	DO_1D_3058_121w	DO_1D_3060_121w	DO_1D_3061_121w	DO_1D_3063_121w	DO_1D_3066_120w	DO_1D_3072_120w	DO_1D_3076_120w	DO_1D_3084_121w	DO_1D_3090_121w	DO_1D_3091_121w	DO_1D_3092_121w	DO_1D_3093_121w	DO_1D_3094_121w	DO_1D_3095_121w	DO_1D_3101_121w	DO_1D_3102_121w	DO_1D_3103_121w	DO_1D_3104_121w	DO_1D_3110_121w	DO_1D_3112_121w	DO_1D_3114_120w	DO_1D_3116_120w	DO_1D_3117_120w	DO_1D_3118_120w	DO_1D_3119_120w	DO_1D_3120_120w	DO_1D_3123_120w	DO_1D_3124_120w	DO_1D_3131_121w	DO_1D_3134_121w	DO_1D_3135_121w	DO_1D_3136_121w	DO_1D_3137_121w	DO_1D_3141_121w	DO_1D_3142_121w	DO_1D_3143_121w	DO_1D_3145_121w	DO_1D_3146_121w	DO_1D_3154_121w	DO_1D_3155_121w	DO_1D_3168_121w	DO_1D_3170_121w	DO_1D_3171_121w	DO_1D_3174_121w	DO_1D_3175_121w	DO_1D_3177_122w	DO_1D_3178_122w	DO_1D_3180_122w	DO_1D_3182_122w	DO_1D_3185_122w	DO_1D_3188_122w	DO_1D_3189_122w	DO_1D_3190_122w	DO_20_1001_121w	DO_20_1003_121w	DO_20_1004_121w	DO_20_1006_121w	DO_20_1008_121w	DO_20_1010_121w	DO_20_1013_121w	DO_20_1015_121w	DO_20_1018_121w	DO_20_1022_121w	DO_20_1025_121w	DO_20_1027_121w	DO_20_1028_121w	DO_20_1029_121w	DO_20_1034_121w	DO_20_1039_121w	DO_20_1040_121w	DO_20_1041_121w	DO_20_1044_121w	DO_20_1045_121w	DO_20_1046_121w	DO_20_1053_121w	DO_20_1054_121w	DO_20_1057_121w	DO_20_1058_121w	DO_20_1059_121w	DO_20_1063_121w	DO_20_1064_121w	DO_20_1065_120w	DO_20_1066_120w	DO_20_1067_120w	DO_20_1069_120w	DO_20_1071_120w	DO_20_1078_120w	DO_20_1079_120w	DO_20_1082_121w	DO_20_1088_121w	DO_20_1090_121w	DO_20_1093_121w	DO_20_1094_121w	DO_20_1098_121w	DO_20_1099_121w	DO_20_1100_121w	DO_20_1101_121w	DO_20_1102_121w	DO_20_1111_121w	DO_20_1112_121w	DO_20_1116_120w	DO_20_1117_120w	DO_20_1119_120w	DO_20_1120_120w	DO_20_1122_120w	DO_20_1123_120w	DO_20_1124_120w	DO_20_1126_120w	DO_20_1127_120w	DO_20_1128_120w	DO_20_1131_121w	DO_20_1132_121w	DO_20_1136_121w	DO_20_1160_121w	DO_20_1164_121w	DO_20_1165_121w	DO_20_1168_121w	DO_20_1170_121w	DO_20_1173_121w	DO_20_1174_121w	DO_20_1175_121w	DO_20_1178_122w	DO_20_1179_122w	DO_20_1181_122w	DO_20_1183_122w	DO_20_1186_122w	DO_20_1188_122w	DO_20_1189_122w	DO_20_1190_122w	DO_20_1191_122w	DO_2D_4001_121w	DO_2D_4002_121w	DO_2D_4003_121w	DO_2D_4004_121w	DO_2D_4009_121w	DO_2D_4011_121w	DO_2D_4012_121w	DO_2D_4015_121w	DO_2D_4019_121w	DO_2D_4022_121w	DO_2D_4023_121w	DO_2D_4024_121w	DO_2D_4027_121w	DO_2D_4028_121w	DO_2D_4032_121w	DO_2D_4033_121w	DO_2D_4034_121w	DO_2D_4035_121w	DO_2D_4037_121w	DO_2D_4039_121w	DO_2D_4040_121w	DO_2D_4041_121w	DO_2D_4042_121w	DO_2D_4043_121w	DO_2D_4046_121w	DO_2D_4049_121w	DO_2D_4050_121w	DO_2D_4052_121w	DO_2D_4057_121w	DO_2D_4058_121w	DO_2D_4059_121w	DO_2D_4062_121w	DO_2D_4064_121w	DO_2D_4071_120w	DO_2D_4072_120w	DO_2D_4075_120w	DO_2D_4079_120w	DO_2D_4083_121w	DO_2D_4084_121w	DO_2D_4085_121w	DO_2D_4086_121w	DO_2D_4089_121w	DO_2D_4090_121w	DO_2D_4092_121w	DO_2D_4097_121w	DO_2D_4099_121w	DO_2D_4104_121w	DO_2D_4108_121w	DO_2D_4113_120w	DO_2D_4114_120w	DO_2D_4117_120w	DO_2D_4119_120w	DO_2D_4122_120w	DO_2D_4123_120w	DO_2D_4124_120w	DO_2D_4128_120w	DO_2D_4131_121w	DO_2D_4133_121w	DO_2D_4136_121w	DO_2D_4137_121w	DO_2D_4142_121w	DO_2D_4144_121w	DO_2D_4145_121w	DO_2D_4148_121w	DO_2D_4149_121w	DO_2D_4150_121w	DO_2D_4151_121w	DO_2D_4157_121w	DO_2D_4158_121w	DO_2D_4159_121w	DO_2D_4165_121w	DO_2D_4167_121w	DO_2D_4168_121w	DO_2D_4171_121w	DO_2D_4174_121w	DO_2D_4178_122w	DO_2D_4184_122w	DO_2D_4186_122w	DO_40_2001_121w	DO_40_2002_121w	DO_40_2003_121w	DO_40_2007_121w	DO_40_2010_121w	DO_40_2011_121w	DO_40_2012_121w	DO_40_2013_121w	DO_40_2016_121w	DO_40_2017_121w	DO_40_2018_121w	DO_40_2019_121w	DO_40_2022_121w	DO_40_2023_121w	DO_40_2024_121w	DO_40_2025_121w	DO_40_2027_121w	DO_40_2028_121w	DO_40_2029_121w	DO_40_2030_121w	DO_40_2032_121w	DO_40_2035_121w	DO_40_2045_121w	DO_40_2048_121w	DO_40_2050_121w	DO_40_2051_121w	DO_40_2052_121w	DO_40_2055_121w	DO_40_2059_121w	DO_40_2061_121w	DO_40_2062_121w	DO_40_2063_121w	DO_40_2065_120w	DO_40_2066_120w	DO_40_2067_120w	DO_40_2068_120w	DO_40_2069_120w	DO_40_2070_120w	DO_40_2072_120w	DO_40_2073_120w	DO_40_2081_121w	DO_40_2085_121w	DO_40_2090_121w	DO_40_2092_121w	DO_40_2094_121w	DO_40_2095_121w	DO_40_2096_121w	DO_40_2107_121w	DO_40_2108_121w	DO_40_2113_120w	DO_40_2114_120w	DO_40_2115_120w	DO_40_2116_120w	DO_40_2117_120w	DO_40_2118_120w	DO_40_2123_120w	DO_40_2124_120w	DO_40_2125_120w	DO_40_2126_120w	DO_40_2130_121w	DO_40_2143_121w	DO_40_2144_121w	DO_40_2149_121w	DO_40_2151_121w	DO_40_2152_121w	DO_40_2153_121w	DO_40_2154_121w	DO_40_2156_121w	DO_40_2157_121w	DO_40_2158_121w	DO_40_2160_121w	DO_40_2167_121w	DO_40_2168_121w	DO_40_2172_121w	DO_40_2174_121w	DO_40_2175_121w	DO_40_2176_121w	DO_40_2181_122w	DO_40_2182_122w	DO_40_2183_122w	DO_40_2184_122w	DO_40_2186_122w	DO_40_2189_122w	DO_40_2192_122w	DO_AL_0001_121w	DO_AL_0003_121w	DO_AL_0004_121w	DO_AL_0005_121w	DO_AL_0007_121w	DO_AL_0011_121w	DO_AL_0012_121w	DO_AL_0021_121w	DO_AL_0024_121w	DO_AL_0025_121w	DO_AL_0026_121w	DO_AL_0028_121w	DO_AL_0030_121w	DO_AL_0033_121w	DO_AL_0043_121w	DO_AL_0045_121w	DO_AL_0047_121w	DO_AL_0050_121w	DO_AL_0051_121w	DO_AL_0052_121w	DO_AL_0053_121w	DO_AL_0060_121w	DO_AL_0068_120w	DO_AL_0071_120w	DO_AL_0077_120w	DO_AL_0078_120w	DO_AL_0091_121w	DO_AL_0092_121w	DO_AL_0098_121w	DO_AL_0105_121w	DO_AL_0106_121w	DO_AL_0107_121w	DO_AL_0112_121w	DO_AL_0115_120w	DO_AL_0117_120w	DO_AL_0118_120w	DO_AL_0119_120w	DO_AL_0122_120w	DO_AL_0125_120w	DO_AL_0128_120w	DO_AL_0133_121w	DO_AL_0136_121w	DO_AL_0140_121w	DO_AL_0142_121w	DO_AL_0143_121w	DO_AL_0162_121w	DO_AL_0172_121w	DO_AL_0173_121w	DO_AL_0175_121w	DO_AL_0179_122w	DO_AL_0180_122w	DO_AL_0181_122w	DO_AL_0184_122w	DO_AL_0185_122w	DO_AL_0188_122w
COE1	7.2110599698561	6.2922287672427	7.04409046031631	6.93050723625724	6.51813104392931	8.47917753797869	6.95132871052353	7.91809034332857	7.43740344071954	7.76590699332155	6.6852019495978	6.66834148446376	6.69623354569287	7.80586879506335	4.37598509690807	8.01764086601792	5.38857296629394	7.43395663125024	6.26904450533674	8.00362813985861	4.08224992375741	6.50500917473151	5.16356959885694	6.82899660050615	7.04900924406972	6.65209480572978	6.03595268351382	9.54918644124304	8.51077691543817	9.74635316282316	6.78006690860576	6.91975342882367	7.17270600278704	7.68041889645685	6.07318254867314	6.72790992859582	6.40113771262043	7.1971026571944	8.08358364200291	6.30346984224571	6.95612118815783	7.63988033108011	7.89074448244147	5.26590857159689	6.39733428837754	6.96175035201629	7.35061100013497	8.40351566944966	7.64173894413862	6.43423929311886	6.59220414015189	7.53456110625531	7.76404184969433	7.59469668309671	7.52936024364391	8.47910352930095	6.75625698858781	7.70950154696984	7.60586914905976	7.3944184885376	7.08088149763869	7.308860878036	6.36198925485225	6.63350139666663	7.69138877222273	7.20128035642988	7.06935252538056	7.52705953431551	7.65999623397161	7.10300496845616	7.09933375655177	7.54547082887265	7.33851566235401	6.97273157964718	4.10918143312002	6.89567201103928	4.92574084903594	5.44240818936625	4.57646033000588	6.72894761744373	4.98957924565866	5.22768766528003	8.00076615780033	6.65445854383621	7.55062539180185	6.68603380351313	6.60468841963036	6.52656441789504	8.25100091961638	6.87067992487272	7.69011686008541	8.25126961160663	8.72578558158287	4.18530426816225	6.08257639718013	7.23513637753481	7.00695101463403	6.35015515244707	6.47014940348065	6.72516249136241	7.30340753776847	5.56110657537969	7.84469435639203	7.90281845962558	6.60916337251369	7.67837429201183	7.13506437746508	6.82247193354253	6.14843080744612	4.62954901877219	4.53887689583192	6.03190085692481	7.01914323903359	8.20544848664834	6.06150655742317	6.4208327177946	4.74398090963208	6.1670539290934	5.51266353515325	7.16950556783324	5.91905848592489	7.63659436041604	7.17615945554083	6.91182539720425	3.9586032255823	6.84585849720223	7.76641059547546	7.00961472743441	7.18819172995157	6.31591256438623	6.31298823843436	4.30998475282459	7.48413555616896	6.7437634227249	7.14508369137609	7.1954053195399	6.44007376792419	6.20437188735926	6.05751795776494	5.79613823334651	6.18739623395567	5.94626196176861	5.70104898167114	7.38319898084158	7.68075521360277	5.97577846645596	6.44495194555038	6.14959393382617	5.76498788527483	4.7550990121316	6.1364130144124	7.68410769190393	7.24044429795496	6.24551735611565	7.70271127257274	6.78463701159779	8.54224806963711	7.48701298266188	7.31374435411378	5.99110583665393	7.75309655422089	4.43279626339892	7.46631350542406	4.08158334399934	5.10404411817935	8.11655368414923	6.90188652917224	7.35515143511048	6.30856474758466	6.82640648192654	6.87806137101903	5.37927274098539	7.73274336012735	5.25023758289759	9.25851242695921	7.49920453153059	6.33661134349122	6.6364107238522	7.61417540408547	6.90765896679912	5.29830943762362	7.10538840463891	3.92192960886507	7.52710293589222	5.6344926782708	7.37997085123363	6.74156139110644	7.94849685582862	6.6408456172328	6.04766424301031	8.17967305719745	4.9730478130077	6.21870996308373	7.75508598719292	5.52610753005096	6.74576649001538	6.88234580698743	6.54032496598727	7.19380651000255	7.97495395081823	7.61517104809759	5.87267564457791	7.8571797849953	6.57152995536419	7.14025402872371	7.97265196759665	5.7529222182657	7.70378508822953	8.18015308857576	7.51898802256153	6.54092479244663	6.47111097026795	6.82521611180658	5.84555501095141	6.99071136542591	7.47817438807663	6.3681486788705	6.77597456616081	6.34968968369075	7.21800961483496	7.27251669393375	6.21743454631838	6.98400273856434	6.25027150468056	6.36104641594833	6.14791292783007	6.96671601193501	7.68778430653629	6.96864837734993	6.56172222646361	7.35973469348787	6.50810937665911	4.88265074346416	4.5977085015211	5.96700313488569	5.13135833139338	5.09028124033162	5.06750350238189	7.22237474928654	6.76848111519064	6.5212790671139	6.90433099168735	6.27662487848058	5.94730449571232	4.89178090499568	6.64522827936952	6.00560303434247	6.32119053024282	6.03795050592008	5.29594031847264	5.08586204889836	6.87176473298016	5.85073425458588	6.91182288517515	6.68857272107646	6.12149291354587	6.18068146360963	5.74330526342111	6.76780060356388	6.39984686731369	7.54689512484797	5.12485967625522	6.60752631979819	6.73797159797808	6.51635350436829	5.99376374276044	5.86575114640649	7.21712006153074	4.76202987364848	4.92319550244735	6.00962776955808	7.6600471213173	5.80187274777621	6.97104177252287	6.78732534334946	6.90452861873533	5.69423196346712	6.02441468372407	5.73152281830447	6.62982242239768	6.45619770410149	5.90813686220936	6.4576607338202	6.78881601202194	6.91668862577238	6.65348902056299	6.21148647331859	6.30815525275689	6.66699367024961	6.41306629340761	7.81978113011247	6.39588432570934	6.16467997737753	5.3057025523971	4.69882828751694	6.16846370717846	6.0279490397078	5.2848236327173	6.99397330927312	6.10069525635524	6.34031877775526	5.89789495991316	6.01398201020814	5.68053962392439	5.90241197755653	6.95380347375242	8.17504387188935	8.24324503927114	7.25661750782846	6.34811350147853	5.67408672452111	5.14311133801364	4.99535030943664	4.1733350874762	8.39449824687308	6.87417846368669	7.24821368451746	7.2693832396308	5.78644107015827	8.37480848306579	9.76609358650499	8.79356229342112	7.14595276003117	8.24099954145527	7.15004636972134	5.65149803500986	4.7891064083917	8.01012151505903	8.76060565885824	6.06413515032484	7.33601740232508	6.8785540506834	7.18256075752014	7.89931373193567	8.39647494167698	7.85143565866519	7.3478786222786	6.78533446111293	4.63597486347843	7.84322583957337	6.36730091498362	8.67274856830883	8.09191044787285	8.06146079499988	5.76744319889897	7.73112198739494	7.18115390784521	6.93663407873174	6.98955669891652	6.51486026044591	6.46333499387196	8.2473841114949	7.59349800935335	8.47328829470286	8.14580736753004	7.15198115793654	8.57966674860401	5.98752462854174	4.29883521790942	8.367561423468	7.99180525034653	5.57401445659762	6.80236694625629	4.9655996197342	6.91864816155153	5.47435957666158	7.99542047379295	6.44363381450635
Duncaniella	6.9337725328381	7.63659736676738	8.12599187124557	7.46848070009793	7.50346769482846	8.01219221607999	7.93017332570259	7.37373131010827	8.38779101899022	8.19340700866756	7.72384755494403	6.28491706272931	7.11599660780959	5.80742627464284	8.49976090731536	8.21544108645069	7.84753154400369	7.43576407331816	7.27304775939616	5.4154039132582	7.02255076569575	6.83818198048957	7.26778628229641	6.98294698673783	6.48812972223648	7.71236459543051	7.71655223358165	8.44732693632437	7.30537420682327	6.95636245500562	5.84973562180155	6.49256299523212	6.73497261370749	6.68364674608801	7.18356567092002	8.01721429153984	8.60505150295284	7.57205962753652	5.74231097130262	7.45737772471767	6.75198014679568	6.06207770674003	5.72709642223624	5.51443126160453	6.65848149731378	6.50337173600281	5.86241635021783	7.99681463927796	6.79890013413586	7.42137766488403	6.89487418546672	5.30129724680835	5.91701295862559	6.6854247128967	5.64144324125514	4.54336033722039	7.27349558805796	6.19308542878288	7.36759406558413	5.03346987203637	4.94608689812567	6.95618301973135	4.64431561085523	6.34158644952177	6.12683404231618	6.86464351268081	6.59828733227465	6.45274939359206	5.76390132342659	6.54320607259275	6.90206801717336	6.60630009354378	7.12190905310256	6.30001770631218	8.37205955278618	7.0473883401377	7.88454721627409	7.37615312233072	5.69229856948135	7.16269840583641	8.60845512596062	7.72287777687606	5.93126386254147	6.27098313722995	6.50162451053002	7.3778105109191	6.75237934013029	6.95335192585839	5.86820455527942	6.60306847709396	6.02724876809402	6.82723898865599	6.82270290077977	7.51985082305114	6.79792331091606	6.19445290523658	7.80195940687247	7.53561618696412	7.56108071460025	6.99962533135116	6.61687808535993	6.79115589739346	7.06305400717915	6.12302047962374	7.54623519456262	5.89658976402642	7.4136021452407	5.6172719465067	6.64855980387922	6.17322137637681	7.37714115271341	4.05789417397673	6.38436899391853	6.15849864306946	7.66390557415269	6.80858460111952	7.29842695896139	7.88464590532093	7.61351961547039	6.37036752161879	7.14869775872323	7.55060585888767	6.28839060244901	7.7348652483475	7.33339899332261	7.40257533901674	7.5481991632882	7.07322552348554	7.54797641617243	7.37425251724726	6.37533913698574	5.9861541813477	6.81246745823065	8.12386122832521	6.50580560273955	6.88778473982589	7.28348335183997	6.72523334673662	7.10807063263247	6.78111018744398	6.59128425766192	6.56204992603142	7.46435195050234	6.37547917952889	6.05400317235038	6.69750098772644	5.6385317824312	5.94898404401896	6.29213485583362	6.61335441539067	6.45236563149913	7.00248746993968	8.00664027781228	7.54539407286884	6.42913064943565	6.90371682469086	6.22207693410481	6.95041674928878	5.86250727157046	7.90686620554436	6.84481962721527	7.98558146722643	7.36219607432391	7.90924488060636	7.98356246254255	7.20283296732739	8.00273286117923	7.12463498378462	8.06222125835928	6.76987464587912	8.19965803548987	9.8684351592987	7.09691750893128	7.15297235264035	6.44718801706749	8.21115247993307	7.55571032480933	8.11315945026323	6.34255146837815	6.51402328191819	7.17289730991852	8.18506059533248	7.29022019322219	6.91608736072473	7.30533597530345	8.300882337378	6.53429910126101	8.06910386890837	6.46623830317253	7.26349811587759	5.59424159821865	7.57128043025101	8.59548759498625	6.76548456413214	7.55328618325916	8.15372200798236	8.09302413895626	7.41375365561194	6.77110740387611	6.3943660951392	6.19478381904893	7.707685606044	5.72525887891233	8.53932533783083	6.57201915622046	5.60309186314195	6.84196786127758	6.82558626591914	6.00517723112712	6.37139446067465	7.04850632909693	6.71578524803155	6.95418997231998	4.52070749602868	6.27841714860506	5.61800862510572	8.66952379974579	6.99558026156273	6.8841729793241	5.89417861654396	6.36791284262743	8.01473393508155	5.90841307581024	7.21260332482093	5.31068360899008	6.17799427218053	6.8827790236222	6.33440888282569	6.70250665189785	7.20321585954874	6.23916842612133	6.45590388846714	6.76458243860461	6.72557629827262	6.9341881788328	6.99975083378133	6.83450278876838	6.03514692010585	5.28351487408614	6.49931962434881	5.69421498006191	6.23064066368436	6.33257097203213	6.27910257692891	6.1446315120696	6.21694536916801	6.52682272520703	6.57834418711113	5.66474520085173	6.64499938743794	6.64412424272067	5.77704432304418	6.35803531922375	7.30063308658373	6.96953338726206	5.82472869846911	7.09562878124796	8.26467553084484	5.62636256175351	8.32075328305934	6.24444622572927	6.76404979696969	6.60082133450609	8.04153208320686	6.86433088225107	6.92940921584747	7.16173254334932	6.65175683280989	6.87596103687178	6.46252896232944	5.99143320505163	5.3984280898555	6.0352022833384	5.99320459414965	6.67797973079856	6.16905962335028	5.80848998759648	6.03982254577509	7.0058849573863	7.15941369752514	7.88364576542266	7.34921600897945	6.88805854581842	7.86320770955982	6.77194678819028	8.21068770821083	7.65106718174985	6.47233780349561	6.58792514677392	6.62104651328398	5.48497580756994	6.86697301150988	7.5860711814938	7.13292736112168	7.92650918771948	6.77696340738859	7.99198537185215	7.4661646260022	6.72756730438443	7.73724042283026	7.20200909013558	7.14893287577398	7.08772584996114	7.55954314127617	7.13265172592143	7.41207608216193	5.6330306927525	5.45068023192862	6.33686846386521	5.73790452285246	6.57551443476292	7.63234377813043	7.30123472497355	8.00154262787111	6.51188155772901	7.01246182603223	7.56917638110761	4.93705754033253	8.28791794187825	7.35060377305897	5.44992605988183	5.86094004846253	6.71677238398438	6.62969867831928	6.87081338250177	7.3127006890386	5.58529944498433	5.80405082801791	4.53447779910486	6.41780250172013	8.04314492666596	6.84353338400128	8.40042443476061	6.21041819171662	5.16804420034735	7.93450708779683	4.85524835320238	7.59751127229021	7.63844435849004	6.26792579160518	8.23307944521443	6.38191864540001	4.922865889719	6.02734847217019	7.3527866897207	5.76451203957985	6.37966811973116	6.70940568850457	6.37042890445936	6.8927073770007	7.30603309087851	5.16592216665034	6.30809735928714	4.90528130049606	5.0779737012802	7.03456325599421	3.01184726531533	7.08039341984518	8.83676332220292	4.79916306313379	6.50044743018473	7.83508499517564	7.14568198340479	7.76918008150979	6.87454544966811	6.6401698850003	5.08803186277294	6.14707582758517
LachnospiraceaeNOV	5.98506731081836	5.75052914399248	5.85985519371486	6.83895781222468	5.85154750606706	5.19490125945971	5.50365073846877	6.34784223800668	5.83902879812528	5.63783482147768	6.37307293420316	6.26359305991889	6.45218945349224	6.8260815010507	6.33075151270296	6.50880255401178	6.84753080308997	8.98874053525554	6.42457772997697	6.67851800695146	5.12221649539004	6.08535165239662	5.95070064951783	6.25471862877876	6.6236398668535	6.6351856480713	6.42809011424974	6.55227332881207	6.65211881436437	6.88527580253167	6.75314781925449	6.02862498937123	6.85337414488551	6.65275479346195	6.6873301391739	6.26943963613368	6.47326451027288	6.57783554059528	7.14148556578173	5.98739296153837	5.96338365199134	6.54057632187206	7.06584392369229	7.36913402678373	6.42525307236126	5.63819103416867	6.55867823829736	6.12342291774824	6.94022235142941	4.92929269270568	6.01538169509692	6.95740993572826	6.63807823724595	6.89021962501041	7.08635218960822	7.44843285004382	6.82918777838677	7.43171498111039	6.27638431392905	7.10673890210507	6.23201038838524	6.29903923149188	7.23733823681509	6.55058713726808	6.98061772735142	6.39559155004294	6.54229453001546	5.83585093239664	6.74739518942575	5.91985116979209	6.23163548257092	6.34618289907098	6.00108549914161	6.55926642393688	6.33134850474421	6.39943878940698	7.50559360932646	6.90816908353978	7.16309235925395	6.9554777883403	6.4040139747693	6.81676549056519	6.39301445971459	6.56897170052775	5.79962926842426	6.14859405985159	6.05934940241902	6.32488155550247	6.80746464794874	6.11355430879332	6.75234432424845	6.66525612861062	6.31940495671184	5.79119463493186	7.31969035636922	7.99563840872187	5.85700764858866	6.37232382668784	6.84213159956668	6.15974352338568	6.97334133610183	5.9565042864519	6.67997168568488	7.17644253266201	6.60013168457542	6.97625051668896	6.80800098876853	5.9303726208539	6.9723269876643	6.18804039369302	5.91476599610031	7.18330955588849	6.59612753248222	6.59221455876226	5.72830608592392	6.33130339612028	6.70934966356348	6.35498292289709	6.83740394191217	6.99613773546618	5.85552613939518	5.92306244850666	7.15145384078047	6.42119604111413	6.65764405739224	6.44294116117287	5.9091198876082	6.49695625151	6.38601287698043	6.65817369173465	6.15607344957444	6.2828567723092	6.09349127549465	5.6706002672038	7.25801622270826	6.72648435484119	5.77594784378835	6.45905084410056	6.69941208745586	6.28135412813054	6.09277307234459	7.04633682957949	5.73227273710456	6.48745220064599	6.64840954651148	5.46845258801637	7.02651025935211	6.07406901431826	5.66538271680131	5.28922179925096	5.14198425531736	7.35627431243524	5.63042088691418	6.01163214523532	5.86270316765258	6.72602384907483	6.78206418252492	5.35863979776058	5.72663949830471	5.05393595245751	6.08962925026648	5.74342838652759	6.37524057766529	5.10205553571115	6.15877944812322	6.57392949466044	6.21657159287889	7.64370190686578	6.58212815870676	8.41739115563126	6.69722919406449	6.91042994862833	6.2866198485287	6.97900331138075	6.59435945162044	5.21090826361313	5.90559908699725	5.52272104416095	6.89687136276772	6.12856006097782	6.34592376616445	6.65159720008074	5.00544994794903	7.40084224996457	7.04573088524698	7.85963940562758	6.68045671494071	5.92587781790115	7.26678810312711	6.14895278585218	7.82665899048684	6.39313306653928	5.01281983458794	7.13927220680343	6.05926752657024	6.03325974919524	5.9159414460555	6.20604848421106	6.89949805226134	7.24768443138486	6.86023974761895	6.16885202565615	7.05334352850546	6.03865380101534	6.57542244093627	8.04181881064885	6.94954554291477	6.57828660208198	6.62449831366478	7.08955824305236	7.31616520706629	6.09181970414753	5.77077556655372	7.40567599720058	6.68286472545056	7.34462034871161	5.56358685423205	6.17892399546023	6.36319596673963	8.51282078268044	7.16784671499093	5.45376905423055	6.39779188912261	5.88172338479124	6.44773911459257	6.43724805877978	5.52841714568796	6.61764864982025	6.64932002503078	5.86707087161878	5.64950543826065	6.11003094128941	6.13546495065501	6.57480414686205	5.69066727789772	5.85737072607109	5.60318886037459	6.67741216920858	6.40330982443745	5.63323910002903	6.15190576497596	6.63552966407477	6.00792347229814	5.85501398706432	6.26664630911825	7.15319455608342	6.09739687547139	6.41929739778242	6.75845127243568	5.54371332813107	5.79567720511295	6.77909780558233	6.57846838441779	5.21686883818852	6.3129303489972	6.50825975746403	5.53461818767095	5.36635371724349	6.80358162736675	5.98086483091793	7.20933543859642	6.75738736247338	6.04619920927304	6.41799480471043	6.33932738274636	6.03914987210405	6.01566409169104	7.71512288182419	7.40565310171959	6.38725008273426	6.0815682916291	6.93992967641641	6.78539897194832	7.08528679110654	5.98369100086652	6.4200450430213	7.15439860588621	6.34741577383557	6.28328571704006	6.52159282614369	5.64343196475125	5.76573619594286	6.68552889590085	6.65633634164809	6.32892612885921	6.63110281479123	5.15507851138204	5.93218651571207	6.75106811030165	6.79786920382707	7.40683669056852	6.16438780044765	6.8779887337948	6.1208530831914	6.21361702214393	6.3917370659602	5.23004452480567	6.1850307590523	6.76614845143927	7.55023775772628	6.18828971685001	5.52633665480927	6.17803299432581	6.58782891969156	5.80595392554852	5.87815634038333	7.38494817282049	6.690074821304	6.59445961826248	6.59706950574259	6.47220909036539	5.86322471796887	5.30830819355259	6.33649452250759	6.26270293850045	6.08689762189438	5.68563910390319	5.96639343545909	6.08950947291017	7.20263718030765	7.53826790381786	6.66539807853564	6.77624110183543	6.50461783020689	6.27530342618565	6.89519118669586	6.68485876152624	6.46601740242751	7.25119617514498	6.12501291509639	6.52929656361438	5.80401021967843	5.66172669981016	6.66715938180908	6.68218081308739	6.37911844377305	7.28967502346837	5.83040868812184	6.23236013887567	7.08386251800679	6.11573293700562	5.54475298576719	7.23571495657256	7.06515510761778	5.93995498891333	6.74987483130049	6.14515186009901	6.30460276402813	7.04610832075359	6.49782955386233	6.34522030054011	6.8272439508493	6.46034790026037	7.44396707606927	7.09628087817656	6.46018015731412	7.26357303090341	6.51223953500044	6.79945736671273	6.90943934315634	6.74733525601724	5.77230967012403	5.87410475169435	6.39606867596028	5.55073687524414	7.4833129975524	6.45712689329723	5.61897757824023
