feature	DO_1D_3001_044w	DO_1D_3002_044w	DO_1D_3003_044w	DO_1D_3004_044w	DO_1D_3007_044w	DO_1D_3008_044w	DO_1D_3009_044w	DO_1D_3010_044w	DO_1D_3011_044w	DO_1D_3012_044w	DO_1D_3013_044w	DO_1D_3014_044w	DO_1D_3016_044w	DO_1D_3017_043w	DO_1D_3020_043w	DO_1D_3024_043w	DO_1D_3026_043w	DO_1D_3027_043w	DO_1D_3028_043w	DO_1D_3029_043w	DO_1D_3030_043w	DO_1D_3032_043w	DO_1D_3034_044w	DO_1D_3035_044w	DO_1D_3037_044w	DO_1D_3038_044w	DO_1D_3039_044w	DO_1D_3040_044w	DO_1D_3041_044w	DO_1D_3042_044w	DO_1D_3043_044w	DO_1D_3044_044w	DO_1D_3046_044w	DO_1D_3048_044w	DO_1D_3050_044w	DO_1D_3076_044w	DO_1D_3080_044w	DO_1D_3090_044w	DO_1D_3091_044w	DO_1D_3092_044w	DO_1D_3094_044w	DO_1D_3095_044w	DO_1D_3096_044w	DO_1D_3097_044w	DO_1D_3098_044w	DO_1D_3099_044w	DO_1D_3100_044w	DO_1D_3101_044w	DO_1D_3103_044w	DO_1D_3104_044w	DO_1D_3106_044w	DO_1D_3107_044w	DO_1D_3110_044w	DO_1D_3111_044w	DO_1D_3113_044w	DO_1D_3114_044w	DO_1D_3116_044w	DO_1D_3118_044w	DO_1D_3119_044w	DO_1D_3120_044w	DO_1D_3122_044w	DO_1D_3123_044w	DO_1D_3124_044w	DO_1D_3125_044w	DO_1D_3127_044w	DO_1D_3129_044w	DO_1D_3139_044w	DO_1D_3141_044w	DO_1D_3142_044w	DO_1D_3143_044w	DO_1D_3145_044w	DO_1D_3146_044w	DO_1D_3148_044w	DO_1D_3149_044w	DO_1D_3153_044w	DO_1D_3160_044w	DO_1D_3162_044w	DO_1D_3165_044w	DO_1D_3166_044w	DO_1D_3167_044w	DO_1D_3171_044w	DO_1D_3177_044w	DO_1D_3179_044w	DO_1D_3180_044w	DO_1D_3181_044w	DO_1D_3182_044w	DO_1D_3183_044w	DO_1D_3184_044w	DO_1D_3185_044w	DO_1D_3186_044w	DO_1D_3187_044w	DO_1D_3188_044w	DO_1D_3189_044w	DO_1D_3191_044w	DO_1D_3192_044w	DO_20_1002_044w	DO_20_1003_044w	DO_20_1004_044w	DO_20_1005_044w	DO_20_1006_044w	DO_20_1007_044w	DO_20_1008_044w	DO_20_1009_044w	DO_20_1010_044w	DO_20_1011_044w	DO_20_1012_044w	DO_20_1013_044w	DO_20_1014_044w	DO_20_1015_044w	DO_20_1016_044w	DO_20_1017_043w	DO_20_1018_043w	DO_20_1019_043w	DO_20_1021_043w	DO_20_1022_043w	DO_20_1023_043w	DO_20_1024_043w	DO_20_1025_043w	DO_20_1026_043w	DO_20_1027_043w	DO_20_1029_043w	DO_20_1030_043w	DO_20_1033_044w	DO_20_1034_044w	DO_20_1035_044w	DO_20_1036_044w	DO_20_1037_044w	DO_20_1038_044w	DO_20_1039_044w	DO_20_1040_044w	DO_20_1041_044w	DO_20_1042_044w	DO_20_1043_044w	DO_20_1044_044w	DO_20_1045_044w	DO_20_1046_044w	DO_20_1048_044w	DO_20_1054_044w	DO_20_1064_044w	DO_20_1070_044w	DO_20_1097_044w	DO_20_1098_044w	DO_20_1099_044w	DO_20_1100_044w	DO_20_1102_044w	DO_20_1103_044w	DO_20_1104_044w	DO_20_1105_044w	DO_20_1106_044w	DO_20_1108_044w	DO_20_1109_044w	DO_20_1110_044w	DO_20_1111_044w	DO_20_1112_044w	DO_20_1113_044w	DO_20_1114_044w	DO_20_1115_044w	DO_20_1117_044w	DO_20_1119_044w	DO_20_1120_044w	DO_20_1121_044w	DO_20_1122_044w	DO_20_1123_044w	DO_20_1124_044w	DO_20_1125_044w	DO_20_1126_044w	DO_20_1127_044w	DO_20_1128_044w	DO_20_1130_044w	DO_20_1132_044w	DO_20_1133_044w	DO_20_1134_044w	DO_20_1135_044w	DO_20_1136_044w	DO_20_1137_044w	DO_20_1138_044w	DO_20_1139_044w	DO_20_1140_044w	DO_20_1141_044w	DO_20_1142_044w	DO_20_1143_044w	DO_20_1144_044w	DO_20_1145_044w	DO_20_1146_044w	DO_20_1147_044w	DO_20_1151_044w	DO_20_1152_044w	DO_20_1154_044w	DO_20_1155_044w	DO_20_1157_044w	DO_20_1158_044w	DO_20_1160_044w	DO_20_1161_044w	DO_20_1162_044w	DO_20_1163_044w	DO_20_1164_044w	DO_20_1165_044w	DO_20_1166_044w	DO_20_1168_044w	DO_20_1175_044w	DO_20_1176_044w	DO_20_1177_044w	DO_20_1178_044w	DO_20_1179_044w	DO_20_1180_044w	DO_20_1182_044w	DO_20_1183_044w	DO_20_1184_044w	DO_20_1185_044w	DO_20_1187_044w	DO_20_1188_044w	DO_20_1190_044w	DO_20_1192_044w	DO_2D_4001_044w	DO_2D_4002_044w	DO_2D_4003_044w	DO_2D_4004_044w	DO_2D_4005_044w	DO_2D_4006_044w	DO_2D_4007_044w	DO_2D_4008_044w	DO_2D_4009_044w	DO_2D_4011_044w	DO_2D_4012_044w	DO_2D_4013_044w	DO_2D_4014_044w	DO_2D_4015_044w	DO_2D_4016_044w	DO_2D_4017_043w	DO_2D_4018_043w	DO_2D_4019_043w	DO_2D_4020_043w	DO_2D_4021_043w	DO_2D_4022_043w	DO_2D_4023_043w	DO_2D_4024_043w	DO_2D_4025_043w	DO_2D_4027_043w	DO_2D_4028_043w	DO_2D_4029_043w	DO_2D_4030_043w	DO_2D_4031_043w	DO_2D_4032_043w	DO_2D_4049_044w	DO_2D_4057_044w	DO_2D_4059_044w	DO_2D_4062_044w	DO_2D_4063_044w	DO_2D_4065_044w	DO_2D_4066_044w	DO_2D_4068_044w	DO_2D_4069_044w	DO_2D_4072_044w	DO_2D_4074_044w	DO_2D_4080_044w	DO_2D_4081_043w	DO_2D_4082_043w	DO_2D_4083_043w	DO_2D_4084_043w	DO_2D_4085_043w	DO_2D_4086_043w	DO_2D_4087_043w	DO_2D_4088_043w	DO_2D_4091_044w	DO_2D_4092_044w	DO_2D_4093_044w	DO_2D_4094_044w	DO_2D_4096_044w	DO_2D_4097_044w	DO_2D_4098_044w	DO_2D_4099_044w	DO_2D_4100_044w	DO_2D_4101_044w	DO_2D_4102_044w	DO_2D_4104_044w	DO_2D_4105_044w	DO_2D_4106_044w	DO_2D_4107_044w	DO_2D_4108_044w	DO_2D_4109_044w	DO_2D_4110_044w	DO_2D_4112_044w	DO_2D_4113_044w	DO_2D_4114_044w	DO_2D_4115_044w	DO_2D_4116_044w	DO_2D_4117_044w	DO_2D_4118_044w	DO_2D_4119_044w	DO_2D_4122_044w	DO_2D_4123_044w	DO_2D_4125_044w	DO_2D_4127_044w	DO_2D_4128_044w	DO_2D_4129_044w	DO_2D_4130_044w	DO_2D_4132_044w	DO_2D_4133_044w	DO_2D_4134_044w	DO_2D_4135_044w	DO_2D_4136_044w	DO_2D_4138_044w	DO_2D_4150_044w	DO_2D_4151_044w	DO_2D_4152_044w	DO_2D_4157_044w	DO_2D_4158_044w	DO_2D_4164_044w	DO_2D_4165_044w	DO_2D_4172_044w	DO_2D_4177_044w	DO_2D_4178_044w	DO_2D_4179_044w	DO_2D_4180_044w	DO_2D_4182_044w	DO_2D_4184_044w	DO_40_2001_043w	DO_40_2002_044w	DO_40_2003_044w	DO_40_2004_044w	DO_40_2005_044w	DO_40_2006_044w	DO_40_2007_044w	DO_40_2008_044w	DO_40_2010_044w	DO_40_2011_044w	DO_40_2012_044w	DO_40_2013_044w	DO_40_2017_043w	DO_40_2018_043w	DO_40_2019_043w	DO_40_2020_043w	DO_40_2021_043w	DO_40_2022_043w	DO_40_2023_043w	DO_40_2024_043w	DO_40_2025_043w	DO_40_2028_043w	DO_40_2029_043w	DO_40_2030_043w	DO_40_2033_044w	DO_40_2034_044w	DO_40_2036_044w	DO_40_2038_044w	DO_40_2039_044w	DO_40_2040_044w	DO_40_2043_044w	DO_40_2044_044w	DO_40_2045_044w	DO_40_2047_044w	DO_40_2048_044w	DO_40_2085_044w	DO_40_2097_044w	DO_40_2099_044w	DO_40_2100_044w	DO_40_2101_044w	DO_40_2102_044w	DO_40_2103_044w	DO_40_2104_044w	DO_40_2105_044w	DO_40_2106_044w	DO_40_2107_044w	DO_40_2113_044w	DO_40_2114_044w	DO_40_2115_044w	DO_40_2116_044w	DO_40_2117_044w	DO_40_2118_044w	DO_40_2121_044w	DO_40_2123_044w	DO_40_2124_044w	DO_40_2125_044w	DO_40_2126_044w	DO_40_2127_044w	DO_40_2128_044w	DO_40_2129_044w	DO_40_2130_044w	DO_40_2131_044w	DO_40_2132_044w	DO_40_2134_044w	DO_40_2136_044w	DO_40_2137_044w	DO_40_2138_044w	DO_40_2139_044w	DO_40_2140_044w	DO_40_2141_044w	DO_40_2142_044w	DO_40_2143_044w	DO_40_2147_044w	DO_40_2151_044w	DO_40_2154_044w	DO_40_2155_044w	DO_40_2156_044w	DO_40_2157_044w	DO_40_2158_044w	DO_40_2159_044w	DO_40_2160_044w	DO_40_2162_044w	DO_40_2165_044w	DO_40_2170_044w	DO_40_2177_044w	DO_40_2182_044w	DO_40_2184_044w	DO_40_2186_044w	DO_40_2188_044w	DO_40_2191_044w	DO_40_2192_044w	DO_AL_0001_044w	DO_AL_0002_044w	DO_AL_0003_044w	DO_AL_0004_044w	DO_AL_0005_044w	DO_AL_0007_044w	DO_AL_0008_044w	DO_AL_0009_044w	DO_AL_0010_044w	DO_AL_0011_044w	DO_AL_0012_044w	DO_AL_0014_044w	DO_AL_0015_044w	DO_AL_0016_044w	DO_AL_0017_043w	DO_AL_0018_043w	DO_AL_0019_043w	DO_AL_0020_043w	DO_AL_0021_043w	DO_AL_0023_043w	DO_AL_0024_043w	DO_AL_0025_043w	DO_AL_0026_043w	DO_AL_0027_043w	DO_AL_0028_043w	DO_AL_0029_043w	DO_AL_0030_043w	DO_AL_0031_043w	DO_AL_0041_044w	DO_AL_0042_044w	DO_AL_0044_044w	DO_AL_0045_044w	DO_AL_0046_044w	DO_AL_0047_044w	DO_AL_0048_044w	DO_AL_0049_044w	DO_AL_0051_044w	DO_AL_0053_044w	DO_AL_0057_044w	DO_AL_0059_044w	DO_AL_0065_044w	DO_AL_0066_044w	DO_AL_0067_044w	DO_AL_0068_044w	DO_AL_0070_044w	DO_AL_0071_044w	DO_AL_0072_044w	DO_AL_0073_044w	DO_AL_0084_044w	DO_AL_0094_044w	DO_AL_0097_044w	DO_AL_0098_044w	DO_AL_0099_044w	DO_AL_0100_044w	DO_AL_0101_044w	DO_AL_0102_044w	DO_AL_0103_044w	DO_AL_0104_044w	DO_AL_0105_044w	DO_AL_0106_044w	DO_AL_0107_044w	DO_AL_0108_044w	DO_AL_0109_044w	DO_AL_0110_044w	DO_AL_0111_044w	DO_AL_0112_044w	DO_AL_0117_044w	DO_AL_0118_044w	DO_AL_0119_044w	DO_AL_0121_044w	DO_AL_0122_044w	DO_AL_0123_044w	DO_AL_0125_044w	DO_AL_0126_044w	DO_AL_0127_044w	DO_AL_0128_044w	DO_AL_0130_044w	DO_AL_0132_044w	DO_AL_0133_044w	DO_AL_0134_044w	DO_AL_0136_044w	DO_AL_0137_044w	DO_AL_0139_044w	DO_AL_0140_044w	DO_AL_0141_044w	DO_AL_0142_044w	DO_AL_0143_044w	DO_AL_0144_044w	DO_AL_0145_044w	DO_AL_0149_044w	DO_AL_0153_044w	DO_AL_0155_044w	DO_AL_0156_044w	DO_AL_0158_044w	DO_AL_0162_044w	DO_AL_0163_044w	DO_AL_0164_044w	DO_AL_0169_044w	DO_AL_0170_044w	DO_AL_0171_044w	DO_AL_0172_044w	DO_AL_0173_044w	DO_AL_0175_044w	DO_AL_0176_044w	DO_AL_0191_044w	DO_AL_0192_044w
COE1	6.30798548297318	6.95364331471494	6.71680435268491	6.28314345934499	7.91406017524107	6.0941884698298	7.65921175935154	8.55883299206878	7.04429947788582	6.28504224004001	7.33203988190452	4.76544079167174	7.55892730104855	7.35500154228622	7.26605628963598	6.82026113370551	7.58577796825264	7.33373667915783	7.58001622369197	7.81533135824904	7.1362471453482	6.69358570302612	7.99244567457517	7.13371441390408	7.63130368808845	6.16319511282962	7.19323645303501	7.31463329388678	7.55003146331123	6.80407984790319	6.69585854172485	6.59573208225032	7.95963497123259	7.60489943008112	6.19798565853353	6.9156486140739	7.09259542542313	7.37954982971319	7.404613517703	7.44426977393899	7.91018948269729	7.69391585118443	7.49319453040547	7.35088560355251	8.60258071010959	6.9728719011181	6.65587668690783	8.27297349529911	6.99471849683219	7.4476894484884	6.6185657197493	7.24407800655101	7.40640977525691	7.07473149490616	7.52616408636408	7.98641217020224	6.95625944592472	6.39560362356295	7.94449786089605	8.37858196218583	6.98951404876554	6.52186602677688	6.17608094815581	7.10526884727534	7.08180536221489	7.28189732518233	8.01554025426559	7.47020691394188	8.3857360970735	7.60170723536986	7.23317567748845	7.56634151827822	7.81518973136732	9.13880920972032	7.13699074319215	7.66476433247925	6.79213186669303	6.55623310252262	7.47086398886185	6.64647774749952	7.97857883255657	8.20515616671094	8.00918831708395	6.66278755644724	7.46274812142879	9.32228268118073	8.56150170648477	6.10547770426737	8.65288692698548	8.41722825243546	7.3679838969284	9.78646337187366	9.07732720185707	6.93813702836514	8.03299776749477	7.6714614872505	6.79921091750097	5.74807931713034	7.10722772414373	6.44351069606352	6.22122293863071	8.62148855290605	7.57246100773979	7.54431530681897	7.56618723501443	6.79825911479989	6.31302554632757	8.20768631538066	7.35136253926157	6.93370664964007	8.25107081708008	7.30621932471641	7.49015606937536	8.03233595509602	8.40260082006018	7.80201643980749	6.97388761993779	7.73857483395498	6.75650429076017	7.68427571681473	7.54618569190305	7.57551794415186	6.60997646329681	8.36156994346028	7.04788363606385	6.63678867748922	7.24085171364165	6.7095501207362	7.12515341833738	8.12880611045036	6.01367974438435	7.21788854165235	8.15735274949841	7.78506435044229	6.92365662417525	7.82893264331569	8.13024627471257	6.73640868339328	7.04753867785424	7.83299729139647	6.52645546976404	7.06198285880376	7.61705180489962	6.97368119045691	6.75649537419183	7.29850971255005	7.56577290767966	7.43843363522183	6.71164291837816	7.52261412504314	6.92424336258929	7.78210276863446	8.37731736332719	6.86822388045019	7.89739824080999	7.94419353567076	8.50861275865691	8.85352510802974	7.40159097681887	7.46253571609367	7.81563720088356	8.08548208486819	8.59604894723978	8.68012857127962	7.70478355467898	6.45811617702192	8.38251399387455	7.31921892890575	8.05046387973677	8.26674882094603	9.44139369399927	7.58454217201298	7.36665737555927	6.84002554826986	7.94455561194309	7.22766296377638	6.28380113313492	7.80580520377762	8.4909657137564	7.04620642541187	8.22959438325886	7.28583329435139	5.91139473839599	7.49135977525183	8.25341678508135	6.69974055506581	7.45020807308224	6.47513295062897	6.45898715297879	7.69399295992215	7.12137059801215	6.29357151682487	6.93790570287205	7.58972578530456	6.35504605145567	7.25537965114391	6.77879154750238	8.05514092241376	5.46202627448196	6.76878424475091	8.15469713531995	6.1785596910683	6.71799065844772	6.47804990664749	6.54236040921782	7.37859833474543	7.75782674252646	7.17515472887404	6.08779320217602	6.55786980231376	6.86398348958871	7.06737769998321	7.70600686236622	6.20953812252121	4.77723486406107	7.745805468611	5.05940352151984	7.00142654198554	7.86016647103816	5.39950324472995	6.39725724884274	6.79098425147938	4.48267926931805	6.25092261373835	6.45832469619126	7.48768279894963	7.40844488369122	4.51607165241514	7.94723200478316	7.53667736210766	5.49121466941148	5.54229993079017	6.61524020966908	4.45160055967389	7.07660460883839	8.21056391488281	7.35987064542901	4.38363367741008	7.07068720949621	8.0494245716703	6.61398868433914	6.92797994257969	7.21281538358767	7.35357032176954	8.55752246488999	7.5912111810899	7.90527726650928	7.98167457926378	8.89243279787599	5.36034595088875	7.69535734511342	8.4043105321199	8.12661454295035	7.49040317822708	7.55341348806495	5.15054366870696	5.32307347224518	7.22303958808852	7.05567451179204	8.31035029651733	6.45861299179566	4.86229524143198	4.56004566969263	7.2240584387284	7.15954082319057	6.26534425865938	6.33954576969383	8.27262216953229	7.43281154178566	6.13395810215111	8.20386373323211	8.03191437013759	6.93770541092639	5.64297619734663	7.60475897461095	6.45002921217729	6.97378264959087	7.81554203778248	6.6863305926328	7.32267653061	6.34807042878611	6.64675101947927	7.06086221010063	7.2009622867077	8.37710574976474	6.64282876147137	6.86674812535393	6.53173697613042	7.91032764469798	6.79262245412865	7.26408801042288	6.22983850122823	7.50779861276503	7.07478690596083	7.1541038539808	6.93263201882078	5.8856811184999	7.34225106571924	7.60916212472312	6.84280587582223	5.87168912181617	5.69043861555599	8.30805892098692	9.03724535869887	8.03886456855174	7.44437023410185	8.58721786631186	8.76408190559569	7.1221710507531	6.11643213874539	7.3537792897886	6.09620769415992	7.11467029651425	4.16595728514716	5.65779537606986	7.12619668708785	6.35412099760361	5.75487023503842	7.91704722629607	8.09377614651632	6.21127193491447	6.58541298492683	7.27778036554311	7.03969909562688	5.57310012135109	6.89030366034336	6.83424878085809	6.33189544320109	6.24912054569076	7.3737033121738	6.8261445133468	6.52171565007449	7.31564740624497	6.74485849958684	6.21905509014581	6.32640837241172	5.66462688422023	6.97485518090056	7.40056216923445	6.69046738367653	7.08088259250227	7.38773034452712	7.21271310138094	6.59913709063295	6.93339191992954	7.98663027246684	6.90702136041107	7.27501647845821	7.03057441437225	5.57189688796448	6.27386244112568	7.20162559424548	7.43301553073504	7.8190291812559	7.30736456804056	6.78290400472212	7.35405754832706	5.56821675137108	7.0935032597683	6.29830618732125	7.04931400860041	8.12419963467213	5.27914357492486	7.36780250614962	6.32278716129411	6.64232034077251	6.98597498459012	7.50831720110583	6.88720225291821	6.92877765432894	7.30219155086987	7.41504151215637	6.66817476934796	6.38520710337066	7.10286295045356	6.5506716298835	6.95400318661862	6.43792907987294	7.0498672280725	6.82000143754471	7.15273475636175	6.21657249219953	6.95284395984351	7.40813342090457	6.70881659851181	6.18235017403115	6.36045510944031	6.5583473537159	7.02873225182688	5.88549778834315	5.98444316817758	7.37297239266421	6.66289873825844	6.46750592342741	7.37648151017476	6.69643284913639	7.6225125585205	7.63671045045946	7.24262360131346	6.78433667757013	6.32679632673919	6.46908490898351	6.04805592393935	6.55464433023491	5.7711865247324	6.71115113898223	6.9831185765289	6.61334990915304	8.11774543148405	6.63089939089383	6.48543690113536	7.35627591741659	7.20124650777119	8.13175254765987	7.8153424154508	7.15011060668728	6.94236303206012	7.63349047104033	8.28578137475425	7.11014925297851	7.56661211717944	5.31996097560236	7.86444580137075	7.0382755352467	7.72783843999095	8.92136881423579	7.35564950342998	7.21697714499962	8.13805492266675	8.61470760613611	7.5257845092088	7.76385251731679	8.17153600702354	6.84228960520187	6.90624973996438	8.61211662171268	8.85168056604723	8.24351286982261	8.66025909783659	8.21330177263314	8.26810686201161	8.18136770165935	6.38882966796444	8.57431279384512	7.41044360074531	7.23277835234997	8.73285177826291	7.42538116758892	7.97364814060264	7.30144450117013	7.22492875161571	7.81164355800092	8.68190157986617	6.6227711924833	7.60923717721059	7.50540909807526	6.94485099416138	8.33654159990503	8.97375326544563	8.7920725059335	7.68569877971592	7.19284044657359	7.25327638670289	7.85750431147616	8.02934092020216	7.85801269444997	8.51952699692457	7.72645273115833	7.97573036177147	7.45577185366274	7.70106174126476	7.26623495630859	7.77796456340249	8.47155416187653	7.16938549254574	7.07732902317642	8.53802554168289	7.26935939107873	8.61597084027922	7.6757902364716	7.01051161311474	6.19816671817566	8.46894579041433	7.03879620310494	7.05454018087285	8.92041209962566	8.57601555362722	8.90311981655128	8.49938994069256	4.55131613299057	7.99732590056575	7.06822413120791	7.89256716422964	8.24287824633234	7.572706315217	7.12804479558948	5.96475992472424	8.11045069547541	8.96698479960287	8.0555409489014	7.75318376013542	8.01381515743905	7.35726297618776	8.36499795153372	7.26503261916762	6.84812924162247	9.52118655602069	7.23997589135616	7.22122657225309	5.88171647614322	7.37590594902125	8.62216842326945	7.18159254093058
