feature	DO_1D_3003_038w	DO_1D_3003_044w	DO_1D_3003_069w	DO_1D_3003_097w	DO_1D_3003_121w	DO_1D_3013_038w	DO_1D_3013_044w	DO_1D_3013_069w	DO_1D_3013_097w	DO_1D_3014_038w	DO_1D_3014_044w	DO_1D_3014_069w	DO_1D_3014_097w	DO_1D_3014_121w	DO_1D_3017_035w	DO_1D_3017_043w	DO_1D_3017_069w	DO_1D_3017_097w	DO_1D_3029_035w	DO_1D_3029_043w	DO_1D_3029_069w	DO_1D_3029_097w	DO_1D_3034_023w	DO_1D_3034_044w	DO_1D_3034_069w	DO_1D_3034_096w	DO_1D_3043_023w	DO_1D_3043_044w	DO_1D_3043_069w	DO_1D_3043_096w	DO_1D_3043_121w	DO_1D_3043_148w	DO_1D_3084_022w	DO_1D_3084_069w	DO_1D_3084_096w	DO_1D_3084_121w	DO_1D_3090_022w	DO_1D_3090_044w	DO_1D_3090_069w	DO_1D_3090_096w	DO_1D_3090_121w	DO_1D_3092_044w	DO_1D_3092_069w	DO_1D_3092_096w	DO_1D_3092_121w	DO_1D_3092_148w	DO_1D_3092_173w	DO_1D_3114_021w	DO_1D_3114_044w	DO_1D_3114_069w	DO_1D_3114_096w	DO_1D_3114_120w	DO_1D_3114_148w	DO_1D_3116_044w	DO_1D_3116_069w	DO_1D_3116_096w	DO_1D_3116_120w	DO_1D_3116_148w	DO_1D_3134_021w	DO_1D_3134_069w	DO_1D_3134_121w	DO_1D_3134_148w	DO_1D_3155_021w	DO_1D_3155_069w	DO_1D_3155_096w	DO_1D_3155_121w	DO_1D_3168_021w	DO_1D_3168_069w	DO_1D_3168_097w	DO_1D_3168_121w	DO_1D_3168_148w	DO_1D_3180_021w	DO_1D_3180_044w	DO_1D_3180_096w	DO_1D_3180_122w	DO_1D_3190_021w	DO_1D_3190_069w	DO_1D_3190_096w	DO_1D_3190_122w	DO_1D_3191_021w	DO_1D_3191_044w	DO_1D_3191_069w	DO_1D_3191_096w	DO_20_1003_038w	DO_20_1003_044w	DO_20_1003_069w	DO_20_1003_097w	DO_20_1003_121w	DO_20_1003_148w	DO_20_1008_038w	DO_20_1008_044w	DO_20_1008_069w	DO_20_1008_121w	DO_20_1017_035w	DO_20_1017_043w	DO_20_1017_069w	DO_20_1017_097w	DO_20_1018_035w	DO_20_1018_043w	DO_20_1018_069w	DO_20_1018_097w	DO_20_1018_121w	DO_20_1025_035w	DO_20_1025_043w	DO_20_1025_069w	DO_20_1025_097w	DO_20_1025_121w	DO_20_1025_148w	DO_20_1025_174w	DO_20_1029_035w	DO_20_1029_043w	DO_20_1029_069w	DO_20_1029_097w	DO_20_1029_121w	DO_20_1029_148w	DO_20_1029_174w	DO_20_1029_201w	DO_20_1034_023w	DO_20_1034_044w	DO_20_1034_069w	DO_20_1034_096w	DO_20_1034_121w	DO_20_1039_023w	DO_20_1039_044w	DO_20_1039_069w	DO_20_1039_096w	DO_20_1039_121w	DO_20_1039_148w	DO_20_1045_023w	DO_20_1045_044w	DO_20_1045_096w	DO_20_1045_121w	DO_20_1045_148w	DO_20_1045_174w	DO_20_1058_069w	DO_20_1058_096w	DO_20_1058_121w	DO_20_1058_148w	DO_20_1069_021w	DO_20_1069_068w	DO_20_1069_120w	DO_20_1069_149w	DO_20_1069_175w	DO_20_1071_068w	DO_20_1071_096w	DO_20_1071_120w	DO_20_1071_149w	DO_20_1098_020w	DO_20_1098_044w	DO_20_1098_069w	DO_20_1098_121w	DO_20_1102_020w	DO_20_1102_044w	DO_20_1102_069w	DO_20_1102_096w	DO_20_1102_121w	DO_20_1110_020w	DO_20_1110_044w	DO_20_1110_069w	DO_20_1110_096w	DO_20_1123_044w	DO_20_1123_096w	DO_20_1123_120w	DO_20_1123_148w	DO_20_1123_175w	DO_20_1124_021w	DO_20_1124_044w	DO_20_1124_096w	DO_20_1124_120w	DO_20_1124_148w	DO_20_1151_021w	DO_20_1151_044w	DO_20_1151_069w	DO_20_1151_148w	DO_20_1151_174w	DO_20_1157_021w	DO_20_1157_044w	DO_20_1157_069w	DO_20_1157_096w	DO_20_1157_174w	DO_20_1164_021w	DO_20_1164_044w	DO_20_1164_097w	DO_20_1164_121w	DO_20_1173_021w	DO_20_1173_069w	DO_20_1173_097w	DO_20_1173_121w	DO_20_1187_021w	DO_20_1187_044w	DO_20_1187_069w	DO_20_1187_096w	DO_20_1190_021w	DO_20_1190_044w	DO_20_1190_069w	DO_20_1190_122w	DO_2D_4002_038w	DO_2D_4002_044w	DO_2D_4002_069w	DO_2D_4002_097w	DO_2D_4002_121w	DO_2D_4002_148w	DO_2D_4002_174w	DO_2D_4006_038w	DO_2D_4006_044w	DO_2D_4006_069w	DO_2D_4006_097w	DO_2D_4007_038w	DO_2D_4007_044w	DO_2D_4007_069w	DO_2D_4007_097w	DO_2D_4011_038w	DO_2D_4011_044w	DO_2D_4011_097w	DO_2D_4011_121w	DO_2D_4012_038w	DO_2D_4012_044w	DO_2D_4012_069w	DO_2D_4012_097w	DO_2D_4012_121w	DO_2D_4012_148w	DO_2D_4012_174w	DO_2D_4023_035w	DO_2D_4023_043w	DO_2D_4023_069w	DO_2D_4023_121w	DO_2D_4037_096w	DO_2D_4037_121w	DO_2D_4037_148w	DO_2D_4037_174w	DO_2D_4050_020w	DO_2D_4050_069w	DO_2D_4050_096w	DO_2D_4050_121w	DO_2D_4050_148w	DO_2D_4059_044w	DO_2D_4059_069w	DO_2D_4059_096w	DO_2D_4059_121w	DO_2D_4059_148w	DO_2D_4071_021w	DO_2D_4071_068w	DO_2D_4071_095w	DO_2D_4071_120w	DO_2D_4072_021w	DO_2D_4072_044w	DO_2D_4072_068w	DO_2D_4072_120w	DO_2D_4072_148w	DO_2D_4083_043w	DO_2D_4083_068w	DO_2D_4083_096w	DO_2D_4083_121w	DO_2D_4083_148w	DO_2D_4096_022w	DO_2D_4096_044w	DO_2D_4096_069w	DO_2D_4096_096w	DO_2D_4099_044w	DO_2D_4099_069w	DO_2D_4099_096w	DO_2D_4099_121w	DO_2D_4099_148w	DO_2D_4113_021w	DO_2D_4113_044w	DO_2D_4113_069w	DO_2D_4113_096w	DO_2D_4113_120w	DO_2D_4113_148w	DO_2D_4114_021w	DO_2D_4114_044w	DO_2D_4114_069w	DO_2D_4114_096w	DO_2D_4114_120w	DO_2D_4114_148w	DO_2D_4142_021w	DO_2D_4142_069w	DO_2D_4142_096w	DO_2D_4142_121w	DO_2D_4144_021w	DO_2D_4144_069w	DO_2D_4144_096w	DO_2D_4144_121w	DO_2D_4148_021w	DO_2D_4148_069w	DO_2D_4148_096w	DO_2D_4148_121w	DO_2D_4148_148w	DO_2D_4149_069w	DO_2D_4149_096w	DO_2D_4149_121w	DO_2D_4149_148w	DO_2D_4165_021w	DO_2D_4165_044w	DO_2D_4165_097w	DO_2D_4165_121w	DO_2D_4178_021w	DO_2D_4178_044w	DO_2D_4178_069w	DO_2D_4178_096w	DO_2D_4178_122w	DO_2D_4180_021w	DO_2D_4180_044w	DO_2D_4180_069w	DO_2D_4180_096w	DO_40_2006_038w	DO_40_2006_044w	DO_40_2006_069w	DO_40_2006_097w	DO_40_2012_038w	DO_40_2012_044w	DO_40_2012_097w	DO_40_2012_121w	DO_40_2016_038w	DO_40_2016_069w	DO_40_2016_097w	DO_40_2016_121w	DO_40_2018_035w	DO_40_2018_043w	DO_40_2018_069w	DO_40_2018_097w	DO_40_2018_121w	DO_40_2019_035w	DO_40_2019_043w	DO_40_2019_069w	DO_40_2019_097w	DO_40_2019_121w	DO_40_2019_148w	DO_40_2022_035w	DO_40_2022_043w	DO_40_2022_069w	DO_40_2022_097w	DO_40_2022_121w	DO_40_2024_035w	DO_40_2024_043w	DO_40_2024_069w	DO_40_2024_097w	DO_40_2024_121w	DO_40_2024_148w	DO_40_2024_174w	DO_40_2024_201w	DO_40_2050_020w	DO_40_2050_121w	DO_40_2050_148w	DO_40_2050_173w	DO_40_2050_200w	DO_40_2061_069w	DO_40_2061_121w	DO_40_2061_173w	DO_40_2061_200w	DO_40_2069_021w	DO_40_2069_068w	DO_40_2069_095w	DO_40_2069_120w	DO_40_2069_148w	DO_40_2094_022w	DO_40_2094_069w	DO_40_2094_096w	DO_40_2094_121w	DO_40_2094_148w	DO_40_2096_022w	DO_40_2096_069w	DO_40_2096_096w	DO_40_2096_121w	DO_40_2099_020w	DO_40_2099_044w	DO_40_2099_148w	DO_40_2099_203w	DO_40_2108_020w	DO_40_2108_069w	DO_40_2108_121w	DO_40_2108_148w	DO_40_2130_021w	DO_40_2130_044w	DO_40_2130_069w	DO_40_2130_096w	DO_40_2130_121w	DO_40_2141_021w	DO_40_2141_044w	DO_40_2141_069w	DO_40_2141_174w	DO_40_2149_069w	DO_40_2149_096w	DO_40_2149_121w	DO_40_2149_148w	DO_40_2153_021w	DO_40_2153_069w	DO_40_2153_096w	DO_40_2153_121w	DO_40_2153_148w	DO_40_2153_174w	DO_40_2156_044w	DO_40_2156_069w	DO_40_2156_096w	DO_40_2156_121w	DO_40_2156_174w	DO_40_2159_021w	DO_40_2159_044w	DO_40_2159_069w	DO_40_2159_096w	DO_40_2174_021w	DO_40_2174_069w	DO_40_2174_097w	DO_40_2174_121w	DO_40_2174_148w	DO_40_2176_021w	DO_40_2176_069w	DO_40_2176_121w	DO_40_2176_148w	DO_40_2186_021w	DO_40_2186_044w	DO_40_2186_069w	DO_40_2186_122w	DO_AL_0001_038w	DO_AL_0001_044w	DO_AL_0001_069w	DO_AL_0001_097w	DO_AL_0001_121w	DO_AL_0010_038w	DO_AL_0010_044w	DO_AL_0010_069w	DO_AL_0010_097w	DO_AL_0024_035w	DO_AL_0024_043w	DO_AL_0024_069w	DO_AL_0024_097w	DO_AL_0024_121w	DO_AL_0026_035w	DO_AL_0026_043w	DO_AL_0026_069w	DO_AL_0026_097w	DO_AL_0026_121w	DO_AL_0026_148w	DO_AL_0027_035w	DO_AL_0027_043w	DO_AL_0027_069w	DO_AL_0027_097w	DO_AL_0043_069w	DO_AL_0043_096w	DO_AL_0043_121w	DO_AL_0043_148w	DO_AL_0043_174w	DO_AL_0045_023w	DO_AL_0045_044w	DO_AL_0045_069w	DO_AL_0045_096w	DO_AL_0045_121w	DO_AL_0046_023w	DO_AL_0046_044w	DO_AL_0046_069w	DO_AL_0046_096w	DO_AL_0071_021w	DO_AL_0071_044w	DO_AL_0071_068w	DO_AL_0071_095w	DO_AL_0071_120w	DO_AL_0084_022w	DO_AL_0084_044w	DO_AL_0084_069w	DO_AL_0084_096w	DO_AL_0103_020w	DO_AL_0103_044w	DO_AL_0103_069w	DO_AL_0103_096w	DO_AL_0104_020w	DO_AL_0104_044w	DO_AL_0104_069w	DO_AL_0104_096w	DO_AL_0106_020w	DO_AL_0106_044w	DO_AL_0106_069w	DO_AL_0106_096w	DO_AL_0106_121w	DO_AL_0108_020w	DO_AL_0108_044w	DO_AL_0108_069w	DO_AL_0108_096w	DO_AL_0117_044w	DO_AL_0117_069w	DO_AL_0117_096w	DO_AL_0117_120w	DO_AL_0117_148w	DO_AL_0119_044w	DO_AL_0119_069w	DO_AL_0119_096w	DO_AL_0119_120w	DO_AL_0119_148w	DO_AL_0128_021w	DO_AL_0128_044w	DO_AL_0128_069w	DO_AL_0128_096w	DO_AL_0128_120w	DO_AL_0128_148w	DO_AL_0145_021w	DO_AL_0145_044w	DO_AL_0145_069w	DO_AL_0145_096w	DO_AL_0162_021w	DO_AL_0162_044w	DO_AL_0162_097w	DO_AL_0162_121w	DO_AL_0173_021w	DO_AL_0173_044w	DO_AL_0173_069w	DO_AL_0173_097w	DO_AL_0173_121w	DO_AL_0175_021w	DO_AL_0175_044w	DO_AL_0175_097w	DO_AL_0175_121w	DO_AL_0180_021w	DO_AL_0180_069w	DO_AL_0180_096w	DO_AL_0180_122w	DO_AL_0180_148w	DO_AL_0184_021w	DO_AL_0184_069w	DO_AL_0184_096w	DO_AL_0184_122w
COE1	6.92656252033654	6.71680435268491	7.90920458818313	7.49907313587975	7.2110599698561	8.06604876679702	7.33203988190452	7.46110079073117	7.40906069474093	6.17363697800466	4.76544079167174	5.26576897741564	6.35638138512062	6.93050723625724	7.2730623997641	7.35500154228622	7.57540464530898	6.96865376363539	7.15822507316617	7.81533135824904	7.54170947635875	7.96178017525019	7.16392871639524	7.99244567457517	6.80028498764351	7.78428629580079	7.79065972385636	6.69585854172485	5.04053314869352	8.29544322618131	4.37598509690807	3.97546363076548	7.00467973664519	6.87040216952707	6.80833540597089	8.51077691543817	7.11930428162467	7.37954982971319	6.83064344575951	8.03315700439792	9.74635316282316	7.44426977393899	6.97869311599097	7.83636084941664	6.91975342882367	8.42649132750935	8.67720595878687	7.18217670438088	7.98641217020224	7.81694351728356	7.04020290491726	7.63988033108011	7.39331577325431	6.95625944592472	6.46876136275766	6.94430120330234	7.89074448244147	7.4075393249905	7.64409073103944	7.50136427705429	6.59220414015189	7.25040680959997	8.22233209353596	7.7066205199602	7.06408852222215	7.08088149763869	8.84004709404832	7.98179640293351	7.03960170913496	7.308860878036	6.12799898548676	7.72230696390007	6.66278755644724	5.84166063490147	7.65999623397161	6.51616622844398	6.18882584892031	8.25723807336576	6.97273157964718	7.85929410804723	6.93813702836514	6.70154059854106	6.35382732576903	7.59173539695258	6.79921091750097	7.1370137455581	8.04700147099766	6.89567201103928	7.6608046600034	7.22149736371302	8.62148855290605	6.1845402456732	4.57646033000588	6.97953397423188	8.25107081708008	6.47079394377599	7.04907863148359	7.34338790765624	7.30621932471641	7.74838956186405	7.42837417654854	8.00076615780033	6.66959167609914	7.73857483395498	7.62584577389154	7.77468289394256	7.55062539180185	6.96648017609942	7.45308118066468	7.81324995828354	7.54618569190305	7.33655651907902	8.21486636860887	6.52656441789504	6.86196777698369	6.99734322368907	6.55115712506049	8.16330634182692	8.36156994346028	6.97305780048367	7.52582346264445	8.25100091961638	8.1309143005066	7.12515341833738	7.23297077642036	6.930992578557	6.87067992487272	7.34933639291387	6.1904180929521	6.92365662417525	5.04818728659304	4.18530426816225	4.19138327303193	4.67559961202121	6.61567534160741	7.52137837177591	6.47014940348065	7.0328023668947	7.47947056191006	7.06926116423124	7.67837429201183	5.95062341815848	6.02958380770755	7.11961449867421	7.45052231894597	7.13506437746508	6.48191278535125	9.41276260488464	7.06198285880376	6.59967890013689	6.06150655742317	6.55550306517226	6.75649537419183	6.20489789303889	6.05986397415779	5.51266353515325	7.87636967026695	7.78210276863446	7.12764520328172	6.46671896459312	8.59604894723978	7.02684060816123	7.76641059547546	6.24280136905364	6.83231079771306	7.95865862488655	8.68012857127962	7.04791091655757	7.00961472743441	6.4872885955299	7.81512605130075	6.69974055506581	6.29449665930828	3.95078584111465	7.33907235534063	7.0954045736091	7.69399295992215	7.10544564604721	7.77697058380041	7.83466865601899	9.42989444655332	7.25537965114391	7.52551472318479	7.1954053195399	6.94075892810671	6.49163820811665	6.48626857822131	5.79613823334651	9.72923886617054	6.55786980231376	5.30017027192769	6.69793938274964	5.47823798028857	7.06737769998321	6.13597948699241	4.7550990121316	8.13024887295747	4.77723486406107	6.99452355764878	7.96362727774661	7.24044429795496	5.00624446845709	6.27748240832706	7.49410695602521	7.86016647103816	7.6315800994729	5.1240322801005	7.80505178824205	5.39950324472995	4.28571500128199	6.53599231980018	7.92542734497037	4.48267926931805	8.11719254707392	8.54224806963711	8.40914400089586	6.25092261373835	5.95490075142904	6.95722418320161	7.48701298266188	5.1569236821432	7.97323627459154	6.66451582021353	7.07660460883839	5.89876244234762	4.43279626339892	7.62698226918509	6.82640648192654	6.73325339911957	7.51394927228416	6.70028013934715	7.29440256240442	7.67484882167077	6.6364107238522	6.60216054551303	7.5912111810899	6.95362487249328	7.76142070396838	7.10538840463891	6.51464919391655	8.10997455189179	7.69635743792954	9.52897858070959	5.6344926782708	7.96807795699971	8.12661454295035	6.95188922042752	7.37997085123363	8.21898573349547	7.22303958808852	8.5907216852226	5.75697117166172	6.6408456172328	7.12368488060344	8.32617594562366	8.27262216953229	7.83758350185228	8.5183125052936	8.20386373323211	8.41568683372913	7.29716628938652	6.88234580698743	6.95175379784578	9.13566053298306	7.06086221010063	7.42166250058681	7.54091582704294	7.97495395081823	8.07095473557372	7.43207888591847	7.2009622867077	7.76395898632559	7.14331948617584	7.61517104809759	7.47431668886939	6.98438336458638	6.63237110044332	6.13959603053157	6.47111097026795	9.358870185479	6.32865731240054	7.52168813238467	6.82521611180658	7.32340388532948	6.58030788537249	6.0388931907661	6.99071136542591	6.90530673026471	5.31730501383359	7.9875424129103	7.47817438807663	6.53172526936822	6.35931373522202	7.1221710507531	6.98540695905557	6.21743454631838	7.15984787733611	6.09620769415992	5.26065634942431	6.94664208770478	6.96671601193501	5.63268734423055	4.16595728514716	5.8557073286931	6.58044388609747	6.93761069558257	6.58541298492683	7.41298107088281	5.86141168244978	5.8274742523955	6.83424878085809	6.12644652736381	5.13135833139338	6.2037861937512	4.26069059430347	7.1040624387766	5.06750350238189	7.00798196389198	7.3737033121738	6.44103413414699	6.04116365391589	6.76848111519064	7.02949629917534	6.8261445133468	7.14029722682152	5.71976468557371	6.5212790671139	6.14480819129836	7.58961150864639	6.74485849958684	7.77239256313637	7.76368179364929	6.90433099168735	7.20842318559127	6.32640837241172	5.91824469241505	6.50591741752292	5.94730449571232	5.98589410525488	6.32360971881273	6.83685379243042	7.57078614260911	6.91182288517515	6.34532732610067	6.24442131249878	6.35110943340815	5.78936838512221	6.76780060356388	6.59998045743012	7.21631527087993	7.74570675997396	7.9349137581004	6.50885393161985	5.99376374276044	6.54154518018297	6.95536127832432	8.18325937383649	6.13971822653315	6.97104177252287	6.69837032330011	6.8758716955037	6.75985881516745	6.46500937484404	6.90452861873533	6.67294167060524	7.8190291812559	6.84553063523553	6.21099488806614	7.74329588493425	6.01556509784282	6.02441468372407	5.80231209142762	6.8763453577714	6.95400318661862	6.86176758583018	6.05677008049012	6.66699367024961	7.49718843819835	6.18235017403115	6.56429152447627	4.589950784015	7.26257924507274	7.45211705861079	6.39588432570934	6.7124452958853	5.83942844672726	5.602241199502	5.66344881010605	4.69882828751694	5.37815344452999	4.32234519949592	6.66289873825844	7.13022683209217	6.46874318392078	6.0279490397078	7.35888571900993	6.74671090118536	6.69643284913639	6.34900552156556	6.71034302702454	8.44622933885539	6.31130287754276	5.29176873768829	5.68053962392439	6.85971812301834	9.0049546910184	6.67874889694763	6.95380347375242	7.54451320335116	9.41301619882448	6.55464433023491	6.28331671725721	5.67408672452111	5.94617908880723	6.61334990915304	5.38514898438755	8.31367464866183	4.1733350874762	6.93375858927143	7.15011060668728	7.61651073717939	5.67245743300438	6.48997265817293	7.21697714499962	8.09501739911402	9.72104263069661	8.79356229342112	8.0704663235156	8.61470760613611	8.01252846934784	7.30489727746416	8.24099954145527	7.27706804511231	7.37109396316583	7.5257845092088	8.37593313670389	7.49858578995832	8.09506155632544	7.9891192521201	8.01012151505903	8.61145548458575	9.03690220806253	9.22960887806471	8.66025909783659	7.99188507007394	9.18648534032611	8.76060565885824	7.87188812802303	8.21330177263314	8.9092078400516	8.52187832349411	8.2841834041305	8.68190157986617	9.04596415729707	8.97270960273335	7.3478786222786	7.9379827822138	7.50540909807526	7.65733926996459	7.62598644233392	5.08509887824494	7.85750431147616	8.5211893090462	7.52130290457681	7.48787846910747	8.02934092020216	7.58821819838771	8.47339857258919	7.56739205137671	8.51952699692457	7.77763656572211	7.9445869297326	8.06146079499988	6.69161268403596	7.97573036177147	6.91996716845151	7.40874581722614	8.47155416187653	8.46306014676264	7.00787125988788	6.93663407873174	6.59475432877511	7.07732902317642	8.44978626677361	6.5190634142414	6.51486026044591	7.06001545153335	8.28650798890643	8.46894579041433	9.05420024519965	8.0732842488723	7.59349800935335	8.06884460601829	6.88591344080794	7.12804479558948	8.95906143078968	8.41339743985368	7.26578621931297	8.01381515743905	7.45018830229291	4.29883521790942	7.42936770753271	7.22122657225309	8.08860935079056	8.18836249512975	7.99180525034653	6.66082554233438	5.88171647614322	5.47738902959875	5.57401445659762	7.2112667711435	7.01320797161581	6.87477077533253	4.9655996197342	6.88062602795164	7.66043726233496	7.04681762114058	7.56856016441065	5.47435957666158
