feature	02-01	02-02	02-03	02-04	02-05	02-06	02-07	02-08	02-09	02-10	02-11	02-12	02-13	02-14	02-15	08-01	08-02	08-03	08-04	08-05	08-06	08-07	08-08	08-09	08-10	08-11	08-12	08-13	08-14	08-15	12-01	12-02	12-03	12-04	12-05	12-06	12-07	12-08	12-09	12-10	12-11	12-12	12-13	12-14	12-15	14-01	14-02	14-03	14-04	14-05	14-06	14-07	14-08	14-09	14-10	14-11	14-12	14-13	14-14	14-15	16-01	16-02	16-03	16-04	16-05	16-06	16-07	16-08	16-09	16-10	16-11	16-12	16-13	16-15	18-01	18-02	18-03	18-04	18-05	18-06	18-07	18-08	18-09	18-10	18-11	18-12	18-13	18-14	18-15	20-01	20-02	20-03	20-04	20-05	20-06	20-07	20-10	20-11	20-12	20-13	20-15	23-01	23-02	23-03	23-04	23-05	23-06	23-07	23-08	23-09	23-10	23-11	23-15	24-01	24-02	24-03	24-04	24-05	24-07	24-08	24-09	24-10	24-13	24-15	26-02	26-03	26-07	26-08	26-10	26-11	26-12	26-13	26-15	28-04	28-09	28-10	28-11	28-12	30-11	30-12	30-15
GGB28989	-1.03731018458945	-1.45826607497421	0.0679893982265719	-0.274608662625111	0.670012673228397	0.771293567739192	-1.45528942713876	-1.54362257406632	-1.65728653834327	-1.81351672154476	-0.239765491210401	-1.55072820998071	0.634515521616541	0.878729056011322	-2.6144900403541	0.734357418466547	0.84189470131065	-0.757856405196764	0.754612423647966	0.736878040445395	-0.225300377817731	-1.57529323631806	-2.3457238670119	-1.66837086239169	0.399599826307799	0.0473158970280679	-3.24772471739721	-1.58380843709051	0.134933200394724	-0.294049724212983	0.70794155567069	0.554505213414079	-0.779307633892995	-0.453439018835942	-1.19956313152586	-1.15477050697466	0.517836468347255	0.177548971588042	0.775232029874346	0.511363698832983	-4.48143428847741	-4.48143428847741	-4.48143428847741	-4.48143428847741	-4.48143428847741	-0.266931118505462	0.041371406912931	0.324580298240606	-1.46921454089762	0.870487856388517	0.000482734028240988	-0.975185254575704	-2.27996468423556	-1.68004095650203	-0.843987760572275	-4.48143428847741	-4.48143428847741	-4.48143428847741	-4.48143428847741	-4.48143428847741	0.92135273000479	-0.410096246368578	0.472492489533333	-0.415834825520644	1.02016981980135	-0.96952798568689	-1.2470810477723	0.1232991144605	-2.02579908895478	-0.71013208844596	-4.48143428847741	-4.48143428847741	-4.48143428847741	-4.48143428847741	-0.164836909636033	-0.434836665665313	1.24797703059743	1.16667207396967	0.695447238548268	0.602765509249599	0.531135257580951	-0.159360065248174	0.76126318209495	0.506186843994308	-4.48143428847741	-4.48143428847741	-4.48143428847741	-4.48143428847741	-4.48143428847741	-0.811005747363749	-1.14732141171204	0.0744171381771221	0.706795799509021	0.69274679723752	-0.195482762942438	0.128071433427231	0.516504491296629	-4.48143428847741	-4.48143428847741	-4.48143428847741	-4.48143428847741	-1.48779792188623	-1.10664466850108	-1.26213860470535	0.406927376619128	0.673954068192059	-0.763441822705714	-0.201978153730242	-0.815487135805496	-1.81178645710435	0.330801385341276	-4.48143428847741	-4.48143428847741	-2.32526013202013	-0.135721857138812	0.0932661100139141	0.681207756742523	-2.83286689412798	-3.12316192147018	-2.92638853866511	-3.14541923977524	-3.48143428847741	-4.48143428847741	-4.48143428847741	0.00644544627502533	-0.660547914117178	-3.29626251325371	-0.49088536390319	-0.837695976156393	-4.48143428847741	-4.48143428847741	-4.48143428847741	-4.48143428847741	-0.948829765703769	-1.52389601673672	-1.49127624073121	-0.903019059891842	-4.48143428847741	-2.4999217809282	-4.48143428847741	-4.48143428847741
GGB3661	-1.07916450184619	-2.33634884523534	0.128812051666418	-9.27857657820687	-0.432497642426493	0.599596278173202	-1.02323745182311	-1.86108132042845	-1.81749792225109	-2.05809370482995	0.341302908200842	-2.55916679178081	0.423481062848905	1.19206540898625	-3.16729173644184	-1.98173534265828	-0.0268509438096213	-2.52364578599378	-2.97134879494777	-1.23796850373108	-1.7636596857057	-2.19712650788808	-4.01198327865654	-2.63712189907912	-2.03809988165365	-0.891734148440988	-5.89803961843265	-7.20367672937581	-2.74444068097252	-2.07583662978437	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-3.54257211978033	-2.84769786991216	-3.34702110048095	-3.67722946773236	-2.68462172883735	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-3.76644668574139	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-5.38844697146874	-3.07602016628493	-6.33946322573096	-4.52298149467293	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-1.39775280078737	-0.44645926944675	-3.01550475557912	-1.68450023985205	-9.27857657820687	-9.27857657820687	-9.27857657820687	-5.9682303313926	-9.27857657820687	-6.31949076565557	-9.27857657820687	-9.27857657820687	-9.27857657820687	-6.69458460407109	-1.965871100096	-1.69246938134876	-3.2327009398231	-2.00761865639209	-2.67521231718356	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-8.01808049280145	-9.27857657820687	-9.27857657820687	-3.08292981776463	-2.62501678579228	-2.70084791870319	-2.74458448891778	-9.27857657820687	-9.27857657820687	-6.37080175215544	-9.27857657820687	-4.42406439165016	-4.53600678826013	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-9.27857657820687	-5.23287588222592	-3.08788366920425	-1.8473047670183	-9.27857657820687	-6.93569647771279	-9.27857657820687	-6.24348862617178	-5.22542528798936	-5.99046035366912	-9.27857657820687	-5.53424228388699	-5.74657622523965	-3.86677754580669	-9.27857657820687	-3.67219046157088	-1.12243906857793	-9.27857657820687	-1.93060477118948	-8.27857657820687	-3.92864602541125	-9.27857657820687	-4.78171004184766	-9.27857657820687	-9.27857657820687	-3.8314625617189	-9.27857657820687	-9.27857657820687	-2.37313422709072
GGB31762	-1.09107126853037	0.130625885757448	-0.138335869768878	0.808812268732356	-0.887078736117093	1.54083358941245	2.59114884896777	0.399337520119759	-0.262414661644747	0.275742214555471	-1.95338798509536	-0.0811260709891171	-1.6983599357489	-1.42302368132065	-0.547409166550765	-1.69481766692589	-1.11899521096409	-3.88045910742985	-2.66464171132993	-2.25672978866134	-0.976129210548126	-0.745525405696633	-0.541707133218333	-1.33281381365212	-11.264837719734	-11.264837719734	-11.264837719734	-0.13787340035832	-1.47519434226699	-2.74055295749845	-3.86106173706087	-2.64431152985638	-1.21216872590123	-2.16058624671936	-0.298841400572636	-1.64490378765723	-11.264837719734	-2.16465623998083	-2.55056980393648	-2.01906385139783	-3.15547972126155	-11.264837719734	-4.11232042010697	-2.62545136441422	-2.49455785498352	-1.511357939583	-4.05953270145817	-2.1857556712837	-11.264837719734	-2.94565111579725	-1.90635000798758	-0.912995661094748	-0.986697522898046	-2.21393108814009	-1.86038011581111	-1.42153274540762	-4.21607288170448	-3.35609941595342	-3.62437382694978	-2.63572751329319	-11.264837719734	-3.77116177372546	-3.91620241701146	-11.264837719734	-2.7941935135423	-3.7291362275489	-11.264837719734	-6.18853549109548	-2.75884910183048	-1.73484312023308	-3.75285484613013	-4.6996567453937	-10.264837719734	-1.43037788616239	-5.16561597276768	-11.264837719734	-0.891978190857047	-5.06662868124181	-4.36698740317802	-2.56246066791474	-2.65839030557106	-1.23824253656008	-2.51905807715113	-2.82898607907867	-2.18673981591406	-11.264837719734	-4.1344883658955	-3.4723475200739	-2.80523256255175	-4.00865110358695	-2.83018531296203	-6.13625334154568	-11.264837719734	-2.9922325444258	-2.46134056437417	-11.264837719734	-3.60484280887785	-5.38013965653513	-3.97974360451119	-4.12307712706674	-4.81667963437816	-0.858955877557418	-4.94395215871993	-4.43001946590792	-8.14710066492725	-3.73974595197471	-0.977328133055012	-2.99488075870215	-1.89535305628992	-0.8220944652065	-2.15895667673751	-0.547432211450406	-3.3985644468212	-1.52854969236513	-1.17857893155128	-3.34101364724655	-3.38191257354341	-1.38610004798915	-4.11374194911261	-3.82005441120698	-11.264837719734	-2.8616499985062	-4.8236727061551	-3.02844085005312	-2.45469377168741	-2.18245400538091	-3.58015414699527	-1.01349921178147	-1.92893705224872	-0.791112338063943	-3.27244502957159	-1.26297972315581	-2.04533258909745	-4.17972421538985	-1.63436205209111	-11.264837719734	-11.264837719734	-2.55348207241132	-11.264837719734	-2.37207358095291	-1.77089552632773
GGB28392	-1.2995411838271	-3.08100661008715	0.574741787999292	-10.4779520676971	-0.697922985369207	-0.963240139970634	-1.79409251194247	-1.32877835724131	-0.111343899201207	-3.48293766978675	-3.42238926435249	-4.39422769577341	-1.52631256250477	-2.77744011297346	-2.79122872738714	-3.19812214832302	-7.28885739777526	-10.4779520676971	-4.21578667313676	-4.89980943134229	-3.80080754055945	-10.4779520676971	-3.95198114609629	-2.92073097586068	-8.78504516189868	-6.85017945655802	-10.4779520676971	-10.4779520676971	-9.00842371248048	-5.98169266454476	-3.33988467435498	-4.97901499637921	-5.0982767613456	-5.61560912281101	-7.98838366415756	-10.4779520676971	-7.7520795309486	-4.90531409294748	-2.58543896310268	-5.00903307842768	-10.4779520676971	-4.32255560749387	-10.4779520676971	-10.4779520676971	-10.4779520676971	-7.27763239957425	-5.32553076818682	-6.09384468455014	-4.79770373665891	-2.79414695798297	-10.4779520676971	-5.5741157078309	-4.45373062585696	-3.26806887183017	-3.85633018449266	-4.87964640943151	-6.13475059913816	-10.4779520676971	-6.06464021117323	-10.4779520676971	-3.11042116691628	-5.44915465087167	-4.34524784235815	-5.57298183403205	-4.6761606457642	-5.49045984037932	-10.4779520676971	-1.39605911463417	-4.47106759031951	-4.12128471085337	-1.77945608089534	-3.94833585825042	-10.4779520676971	-3.98461118369241	-7.19978597145019	-6.75705843893352	-3.34868733163162	-3.68019322271943	-5.08874933415025	-3.33593896274872	-10.4779520676971	-6.62970692959598	-4.89435660669687	-5.07804338615489	-10.4779520676971	-10.4779520676971	-10.4779520676971	-5.77605791224943	-10.4779520676971	-10.4779520676971	-4.85252091183065	-2.59864775221888	-6.77214565718147	-3.85368152312124	-6.47622456557827	-6.86427135205528	-10.4779520676971	-8.51547171815293	-3.73352437614453	-3.6592634281373	-10.4779520676971	-10.4779520676971	-10.4779520676971	-5.93793095978928	-4.27875125323148	-3.80265378193303	-4.21260388766375	-2.16017936987028	-9.47795206769711	-6.99839373846439	-3.95813438411567	-10.4779520676971	-8.39400328260187	-10.4779520676971	-4.45289537766609	-8.58673216463633	-10.4779520676971	-10.4779520676971	-4.74656110788983	-9.46697690402958	-5.62933885545792	-5.65208590541778	-10.4779520676971	-10.4779520676971	-10.4779520676971	-10.4779520676971	-10.4779520676971	-10.4779520676971	-8.72483912663597	-10.4779520676971	-5.4685401729806	-10.4779520676971	-10.4779520676971	-10.4779520676971	-1.59321524632277	-6.60130500844372	-7.23073883604784	-10.4779520676971	-5.91837278120064	-10.4779520676971	-10.4779520676971
GGB28456	-1.32889516994953	-1.21440784637002	0.0627348849439772	-0.7941855593141	-2.22317764963506	-1.18558064262706	-1.73788291871556	-1.31929037611838	-1.66933935232209	-1.58394052480664	-1.15363044820982	-1.11655742555242	-1.31235636556946	-1.41575587665223	-2.04435385576818	-1.77512449837112	-2.33174625653343	-5.05476190127599	-7.4790148764717	-1.53739510721384	-0.761295580234627	-7.4790148764717	-1.81861767377883	-2.17943394630245	-0.872235291836953	-4.11848329965421	-5.64667302102229	-2.41513883777041	-3.39949256393298	-7.4790148764717	-0.541264264938896	-3.05197876918856	-2.53828613171873	-5.37542290007365	-3.82709388754323	-7.4790148764717	-1.01822047858715	-1.96486260547351	-0.462606669640624	-1.30711922284723	-1.84818895044148	-2.58344827054208	-7.4790148764717	-3.05130700380473	-7.4790148764717	-2.03292186447183	-3.00781082905184	-2.29443299574958	-4.04604735575845	-2.0853614674779	-7.4790148764717	-1.32172641568982	-2.27680095514237	-1.5591028848919	-2.37937685304749	-2.32222201967001	-2.29048542024208	-3.46175084058832	-2.16143862985881	-3.60903324535592	-0.280297219935925	-2.01073816274523	-2.03325879961062	-3.12547701428613	-2.2324535633126	-0.601310827158064	-0.262107277939487	-0.928888572696266	-1.01519292829654	-0.0014507574272795	-2.2491284304514	-4.37442625692	-4.03435762158767	-7.4790148764717	-2.74093479741572	-2.18040894277856	-2.2852531044957	-2.59849745641937	-2.59763229832731	-7.4790148764717	0.320788601577515	-0.987427534200455	-0.513885861033456	-0.74377161302977	-7.4790148764717	-7.4790148764717	-6.36852062662176	-3.19998908350251	-7.4790148764717	-3.35393131376238	-3.90714588263429	-1.88348384288578	-2.10980935194311	-1.57255981801428	-7.4790148764717	-2.10408772101016	-1.02555564425457	-5.71952757301486	-2.51607260102187	-2.56021911481622	-3.94547268866232	-3.8546613597984	-3.22046038089287	-3.45342225016691	-1.36750829206175	-1.75023691285587	-7.4790148764717	-2.66137649681073	-2.60442006903496	-3.05466327007249	-4.49177357693692	-3.02682372308721	-7.4790148764717	-4.06973662504996	-1.88128537237219	-1.45565288884853	-3.9955339982982	-3.68003781051315	-3.71982774139952	-5.92002772924507	-3.33833819342149	-6.4790148764717	-7.4790148764717	-5.48493143321826	-2.78372751357439	-7.4790148764717	-3.70131201141275	-1.77425885824694	-2.47009072675016	-7.4790148764717	-7.4790148764717	-3.21115056867556	-4.65480923853809	-5.976050422593	-3.5246861130505	-2.90941895025972	-2.41835642316827	-7.4790148764717	-5.296272110797	-1.38088503118115	-2.00890150299059
GGB28695	-1.46275294061757	-2.74809176660175	-1.62016193348809	-11.6063880059815	-3.99685152999372	-3.1298131434275	-2.55602037419706	-1.41531829074272	-2.05363240054349	-2.75103451027228	-1.81545544958406	-0.859963891264911	-4.42572139661717	-5.18040699388132	-1.54942506728523	-2.21656025033734	-3.62434602422278	-1.30913634462912	-3.30666356332444	-3.85104360434703	-1.32162980814314	-1.54965832162198	-3.4738192560097	-2.18521208817878	-2.92783480781238	-4.24586647358784	-2.79476433075224	-1.84379114732399	-3.5238603172137	-3.59831079560793	-4.79392837796102	-3.30059941515246	-2.43053473801658	-2.99674897174375	-2.7786311600458	-4.29970649444691	-3.36811347760276	-2.24370031509269	-5.73778099582825	-3.48325657656575	-1.14295855544338	-6.1341164291059	-3.06520029053853	-0.230206030170344	-1.72816082573075	-3.24797735617325	-3.24178036797517	-3.21656267563518	-0.978067554281937	-5.83956216524653	-3.98115008795051	-3.31756727893772	-3.42792256562266	-1.12889249636216	-3.20961119545714	-1.70042234515149	-1.99848819325743	-2.90743659779099	-2.37670959618401	-2.36439470007756	-11.6063880059815	-5.28330963227299	-5.53393975257877	-9.89353527894324	-7.54767946604504	-5.01014813394212	-5.22576197579794	-10.6063880059815	-4.40012925688807	-4.58784793217615	-6.10889732242663	-11.6063880059815	-4.29010447834427	-0.498624501597585	-4.09589474828002	-6.71233208180655	-3.61453686994363	-5.7405164612918	-5.44392475336383	-3.81712665052103	-4.02968780097725	-2.16235232030575	-5.26561708940793	-4.64674794546198	-1.94646587501391	-5.71730903759422	-1.46143099741412	-3.89302464527907	-4.80502935175617	-11.6063880059815	-11.6063880059815	-11.6063880059815	-11.6063880059815	-11.6063880059815	-3.9063554102426	-11.6063880059815	-11.6063880059815	-11.6063880059815	-11.6063880059815	-11.6063880059815	-11.6063880059815	-7.13677279399823	-11.6063880059815	-11.6063880059815	-11.6063880059815	-11.6063880059815	-4.70555456521581	-5.87373813034612	-8.34984724194941	-4.2109676954245	-4.95364699312336	-1.81238265372443	-11.6063880059815	-11.6063880059815	-5.35650653580752	-11.6063880059815	-11.6063880059815	-7.58044020675937	-2.77132859286707	-7.78954463317294	-7.05922740610554	-5.33146664136138	-3.56534730697713	-4.80089297217907	-11.6063880059815	-3.73513600952928	-4.26539254449594	-2.89739582901253	-3.64368296206602	-11.6063880059815	-3.55425700775809	-3.35328476779406	-6.42661119552044	-11.6063880059815	-11.6063880059815	-1.60855949770357	-7.79096574318101	-4.90605019232575	-4.33925470832592	-6.85312253299299	-11.6063880059815
GGB28772	-1.58060048723522	-1.05713369491324	-0.821708836896105	-3.01558170496578	0.349003051835069	-0.368877837879224	-1.8579939213709	-2.14975594029783	-2.09764972103203	-1.62553207341264	-0.815200145996198	-1.09130431767306	0.0246538511832697	0.556196300289838	-2.5916575075995	-10.774073221098	-6.79891508948252	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-6.78176582961223	-10.774073221098	-5.20530814624628	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-7.14030419909348	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-9.09047603106378	-6.78393162605613	-10.774073221098	-10.774073221098	-7.36817510559532	-6.0720303233035	-7.9543763313873	-5.02644029997004	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-5.71005272692645	-10.774073221098	-10.774073221098	-10.774073221098	-8.1962558960505	-10.774073221098	-10.774073221098	-10.774073221098	-5.89498888279555	-6.74882280648921	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-7.3126058017845	-6.83427794139542	-5.23703561006827	-3.32513892715267	-5.29508616007084	-8.58021130565117	-7.64303992548326	-8.27016454290886	-7.62874365676132	-6.52798915647423	-9.77407322109797	-6.79159042778349	-10.774073221098	-5.1563173902739	-8.65026542945089	-10.774073221098	-10.774073221098	-6.02022489105845	-3.12282205798492	-7.14008890165734	-10.774073221098	-5.53830397769991	-5.33064075511793	-5.91119104023196	-4.56769996623676	-4.9431925696122	-6.64702619906199	-5.8308043304782	-6.81530578405214	-10.774073221098	-3.03576317786819	-3.59037784792162	-10.774073221098	-5.45172034674421	-10.774073221098	-7.33844579745695	-10.774073221098	-6.58429661207573	-10.774073221098	-10.774073221098	-4.94561897375887	-10.774073221098	-2.7126351157184	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-10.774073221098	-4.46469555166793	-10.774073221098	-3.19034808026231	-10.774073221098	-10.774073221098	-9.05990832985467	-8.15215495569325	-4.14704015022903	-6.14584557048243	-4.62685632265202	-7.51097346596444	-3.49546318997027	-8.95561709119731	-6.74119628678583	-5.15313601792386	-10.774073221098	-7.35782095119453	-10.774073221098	-10.774073221098
GGB79850	-1.62643076175534	-1.33389549960828	1.81364865810356	1.62401733880949	0.478975597679375	0.757337521390473	0.0607883817121954	-0.350347991469616	-0.456023200174245	-1.77502917351741	-0.485725295331523	-2.05357209022836	1.40624933752227	0.327677131363656	-2.02940906744722	-8.45975757091594	-8.45975757091594	-8.45975757091594	-8.45975757091594	-3.88457899505908	-2.2390950814283	-0.695473148099795	-2.90666637069972	-3.05579373328252	-0.167195787260562	-2.64027486800576	-8.45975757091594	-8.45975757091594	-8.45975757091594	-8.45975757091594	-8.45975757091594	-0.531254343760864	-8.45975757091594	-8.45975757091594	-0.770825667896484	0.0875383571075123	0.232419074323247	-0.898994146303238	0.120760959078629	-0.331655505832896	-8.45975757091594	-8.45975757091594	-8.45975757091594	-8.45975757091594	-8.45975757091594	-8.45975757091594	-0.745586342232286	-8.45975757091594	-8.45975757091594	-1.87474899279851	0.414427811358133	-0.434515399900414	-1.48450297465177	-2.87609023850899	-0.684608856433105	-5.11825427512521	-8.45975757091594	-8.45975757091594	-8.45975757091594	-8.45975757091594	-8.45975757091594	-0.376963907202303	-8.45975757091594	-0.565822255222977	-0.414445837402711	-0.728561257747514	1.76953656797979	-1.56485718325838	-1.4770458109601	0.730849099963794	0.957616206526824	-8.45975757091594	-1.56559732061986	-2.30379520729906	-8.45975757091594	-1.34437252133407	-8.45975757091594	-1.73808939729471	-2.53534925824598	-0.475108659433485	0.166559071806824	-2.45453835871051	0.571668461817829	0.556028329906323	-1.30001153171534	-0.866493979135237	-6.78355812590061	-0.520295308118464	-0.617310665275016	-8.45975757091594	-1.93005237391325	-8.45975757091594	-8.45975757091594	-0.527528842372151	-0.357811340305323	-0.0177557752706972	0.858872605531915	-2.56856544369649	-1.74291356619947	-1.71485246430594	-0.621875515989518	-8.45975757091594	-1.96109595420082	-8.45975757091594	-7.45975757091594	-2.35534983308046	0.836808701256384	0.173441896145682	0.308235864827479	-1.28825317047144	0.411186410871038	-0.699261927422055	-0.846251860977748	-8.45975757091594	-0.445615649521447	-8.45975757091594	-8.45975757091594	-4.4680608511188	-3.30831983137833	-3.27841436159463	-2.54769113192213	-2.66165681269082	-2.42570142005207	-2.38203855139831	-3.76737468791203	-8.45975757091594	-2.10761192966083	0.206815588160195	0.629998563483011	0.469423908358124	-0.5650398659018	0.388005813628349	-2.11815467218466	-3.07665372006876	-1.7961473536534	-0.152742737945765	-2.23549236601846	-0.949204586705587	-4.09795382443941	0.981859937381055	-1.46332232792292
Bacteria_unclassified	-1.64291219404326	-1.39751039936435	-0.689122696973631	-0.0365601849863054	0.747625884092966	-0.0964609944771942	-2.05737878053085	-1.02659218737405	-0.757535738458122	-1.30943569952079	-2.09186951956995	-1.01806420949783	0.461812301106041	-0.394666168981366	-2.19632369934769	0.545099419055466	0.891043894710018	-0.371975743866852	0.86676299223105	1.09975246413241	-0.532400777394968	-1.33742871651213	-1.66337375094864	-0.984161894756667	-0.271736796627782	-0.573516511189834	-2.3708892388258	-1.51874713511053	-0.51896883722901	-0.329120906803455	0.759975331658265	0.806696064039112	-0.478082186163931	-0.108957409836819	-0.352742077588432	0.543721463424368	0.708318741335865	0.11936040124625	0.78090490533633	0.659094507460467	-0.566000064272475	0.449585238426041	-0.486100028850035	-0.449708857157803	-0.431889264158738	-0.313151199063075	-0.115825050792157	0.380327515629489	-0.328239465917504	0.84236583993128	0.607112241703176	-0.133856503406833	-0.416504293458178	-0.780571180651335	-0.26298842373671	-0.439051386515947	0.475653016225956	-1.46063599091246	-0.521254924237608	-1.9352877951521	0.930753069708284	-0.145373902694562	-0.151173287886413	-0.28351233492355	1.35775261315709	0.927742265843208	0.00147392054795733	1.32786724369012	-1.74266372366196	0.568832155234721	0.809751514002415	1.26187735697726	1.41788598922147	-0.743191580663284	0.00981116193351601	-0.433075849693003	1.06353081958311	1.41232018217437	0.438107390983435	0.524276567906981	0.684865915882164	0.116385368712966	0.788430740584081	0.409617183973866	-0.822021726925646	1.41040533510699	-1.31079781086751	1.38150176005618	1.33685471164006	-0.309967448286969	-0.788877715298423	0.66853036314757	1.70454467274158	0.830862483842965	0.126617473086201	0.952375901111505	1.5515431823171	0.865609939649382	1.22434004592012	1.30518937407941	-0.957182554336848	-1.24293002693132	-1.44567763379604	-1.69823568004279	1.1015201806734	1.0264462213766	-2.21622656021168	-0.711632505321859	-0.926710728789828	-1.73937689747201	-0.279728950510796	-1.14460329195827	-1.88588839932948	-2.63329957577497	0.0721380076830955	-0.101542510941527	1.81031521770059	-2.25090257831087	-2.07477535966428	-3.11655489331683	-2.49854509880727	-3.13863971033857	-0.921231380283666	-2.71679454912928	1.34349289257202	0.241620708841287	-1.48482057635622	-0.266883214121598	-0.464059100295151	-0.253539448976146	-2.62326126087895	-1.71557576382951	-2.32758258221556	0.772344968877241	-0.675538859021996	-0.241256428916196	0.520034882069639	-2.06419172733577	-1.36842645134979	-0.155556910025531	-0.752477473570605
GGB28901	-1.6439089058936	-3.55405790041902	-0.401552306447695	-1.75280118643061	-1.67844876716428	-2.9811068254351	-3.96290983932675	-1.84029111214896	-3.74628488092981	-3.23011664527016	-3.41587105277853	-2.28373307402467	-2.61360825588632	-1.14745869674146	-3.50237967403256	0.289207097152896	0.346505355490147	-1.5839572105969	0.770093866829294	-0.899836387779495	-3.92341703791087	-2.99938274336974	-2.06906541850887	-3.36163223680973	-1.43725723148241	-0.140138378335962	-2.82370013814981	-1.04484738289087	-0.709499019907311	-0.405980013342206	-1.63802201286491	-0.677277693047887	-2.7488904266257	-2.08870730706947	-2.20675562961273	-0.208247265486271	-2.68813588974925	-1.19477238431664	-3.08225699763008	-1.8172431734611	-0.926925218839384	-0.805240705957671	-1.58012798594741	-3.94644450900397	-2.73194912819267	-2.30581859872612	-3.5473153858048	-0.643707287040529	-9.43190975639994	-1.93486424388151	-0.580976579018094	-0.660957157042071	-1.07412626218941	-10.7632263699905	-3.58585675946028	-3.9991070098322	-4.94032111151758	-2.8311539438399	-3.46921226891689	-3.77438105307922	-2.38723004509328	-3.77135936258298	-0.778753633070709	-10.7632263699905	-1.46128974814414	-0.855704377012938	-0.518027033552469	-1.13611044421084	-3.90026820687092	-2.23425636602604	-2.82180765104069	-1.29497639417767	-0.878788967377656	-2.40752872850471	-2.73263732429843	-2.61055817150559	-1.16625075234825	-3.52720270292955	-2.27266571090777	-1.91826880755522	-0.989329656057211	-2.12337718641531	-2.40942145373805	-2.66056766584464	-3.84188437564602	-2.39652457736118	-1.87842021099246	-0.617781005387298	-0.355960940700121	-1.00162587289322	-3.19421406662421	-0.185860431449792	-3.07772050145934	-0.176204693768911	-2.91941944494622	-3.20766271554656	-2.67114387165695	-1.71072380573309	-1.82665964246972	-1.97648984618698	-2.5191509723556	-2.48836576834897	-3.1450236210329	-2.71531701138277	-1.32834911701534	-0.125561614336116	-1.1773918561692	-6.03415291250596	-1.53000210149225	-3.95921489459669	-9.15528085429303	-1.99294476384585	-4.21761603052982	-1.84216545719753	-0.870123317368171	-0.0942113084979659	-1.92416943463174	-3.21358002474712	-6.31377426147045	-5.98906079113409	-5.03345578722667	-5.19285251817396	-9.76322636999047	-4.03445921770983	-0.719303295089538	0.356437612079573	-2.63568819650829	-1.25624338744372	-1.9244875923161	-1.87315688413062	-2.41946818793208	-10.7632263699905	-3.72197537567729	-3.59689745901268	-2.33323739892232	-1.14350097554937	-2.11078362125798	-2.76211600609259	-3.12457971933907	-2.36920007226399	-1.13396485042209
