actual.age.approx.months,pred.age.months,is.AL
22.119816,15.800215,FALSE
27.880184,18.561928,FALSE
 4.838710,14.837081,FALSE
10.138249,19.272465,FALSE
15.898618,16.657565,FALSE
22.119816,26.556390,FALSE
27.880184,14.136820,FALSE
 4.838710, 8.477343,FALSE
10.138249,17.452089,FALSE
15.898618,19.260515,FALSE
27.880184,20.190530,FALSE
 4.838710,12.723725,FALSE
 4.838710,10.412665,FALSE
10.138249,21.344931,FALSE
15.898618,18.861843,FALSE
 4.838710,10.759862,FALSE
10.138249,13.185799,FALSE
15.898618,14.862104,FALSE
22.119816,20.181505,FALSE
 4.838710, 9.781820,FALSE
15.898618,20.595207,FALSE
15.898618,21.501237,FALSE
10.138249,14.234278,FALSE
15.898618,15.157796,FALSE
22.119816,20.106091,FALSE
 4.838710,19.481782,FALSE
15.898618,19.551843,FALSE
22.119816,24.496989,FALSE
27.880184,25.554601,FALSE
 4.838710,19.056167,FALSE
15.898618,20.804109,FALSE
22.119816,23.912427,FALSE
27.880184,26.728203,FALSE
 4.838710,18.857358,FALSE
15.898618,16.290699,FALSE
22.119816,18.184048,FALSE
 4.838710,19.742588,FALSE
15.898618,20.499862,FALSE
22.119816,24.324316,FALSE
15.898618,18.681959,FALSE
 4.838710,17.199747,FALSE
15.898618,18.725760,FALSE
22.119816,20.177849,FALSE
 4.838710,16.944232,FALSE
10.138249,14.440799,FALSE
15.898618,19.859670,FALSE
 4.838710,11.707035,FALSE
15.898618,19.693464,FALSE
22.350230,18.910829,FALSE
 4.838710,13.638126,FALSE
10.138249,18.222627,FALSE
 4.838710,16.444393,FALSE
22.350230,22.219923,FALSE
 4.838710,11.842650,FALSE
15.898618,22.516398,FALSE
22.350230,18.059086,FALSE
 4.838710,10.132780,FALSE
10.138249,18.792849,FALSE
15.898618,21.588602,FALSE
 4.838710,18.959132,FALSE
10.138249,22.119670,FALSE
15.898618,17.328134,FALSE
 4.838710,11.847803,FALSE
10.138249,18.994409,FALSE
15.898618,16.486244,FALSE
 4.838710,11.510246,FALSE
15.898618,17.320945,FALSE
22.350230,19.449186,FALSE
27.880184,21.416751,FALSE
15.898618,23.806743,FALSE
22.350230,21.762650,FALSE
15.898618,19.368810,FALSE
22.350230,22.929747,FALSE
27.880184,19.612926,FALSE
 4.838710,10.801659,FALSE
10.138249,15.336828,FALSE
15.898618,16.810269,FALSE
22.350230,20.218065,FALSE
27.880184,20.779240,FALSE
 4.838710,12.371244,FALSE
15.898618,18.581068,FALSE
 4.838710,13.458287,FALSE
15.898618,14.880991,FALSE
 4.838710,11.662473,FALSE
27.880184,15.728556,FALSE
 4.838710,14.284432,FALSE
22.350230,14.231767,FALSE
27.880184,22.549731,FALSE
 4.838710,14.809347,FALSE
10.138249,13.939278,FALSE
22.119816,22.386828,FALSE
28.110599,20.767189,FALSE
 4.838710,11.335353,FALSE
15.898618,16.820315,FALSE
28.110599,22.287865,FALSE
10.138249,16.107573,FALSE
15.898618,21.058187,FALSE
 4.838710,11.454316,FALSE
10.138249,15.864363,FALSE
22.119816,18.569470,FALSE
28.110599,20.217273,FALSE
 4.838710,11.673564,FALSE
10.138249,14.265161,FALSE
15.898618,18.082450,FALSE
22.119816,18.244363,FALSE
10.138249,12.361045,FALSE
15.898618,13.989839,FALSE
28.110599,23.453694,FALSE
 4.838710,12.735461,FALSE
10.138249,16.964562,FALSE
15.898618,25.465799,FALSE
 4.838710,10.996797,FALSE
10.138249,12.558909,FALSE
 4.838710,14.296897,FALSE
10.138249,20.060492,FALSE
15.898618,11.990361,FALSE
22.119816,17.441421,FALSE
28.110599,19.525422,FALSE
 4.838710,20.190614,FALSE
10.138249,25.347227,FALSE
15.898618,22.109071,FALSE
 4.838710,15.856429,FALSE
10.138249,21.950131,FALSE
 4.838710,12.298134,FALSE
10.138249,14.749793,FALSE
15.898618,23.315230,FALSE
22.119816,21.650868,FALSE
28.110599,22.686659,FALSE
 4.838710,10.847934,FALSE
10.138249,23.316037,FALSE
15.898618,23.034048,FALSE
22.119816,22.951920,FALSE
28.110599,20.749386,FALSE
 4.838710,14.190975,FALSE
15.898618,16.043495,FALSE
22.119816,16.946321,FALSE
28.110599,16.485238,FALSE
 4.838710,10.979370,FALSE
10.138249,24.765845,FALSE
15.898618,19.877066,FALSE
22.119816,22.606513,FALSE
 4.838710,10.950676,FALSE
10.138249,22.104616,FALSE
22.119816,20.401782,FALSE
15.898618,20.404101,FALSE
22.350230,18.129140,FALSE
27.880184,18.836782,FALSE
10.138249,13.416582,FALSE
10.138249,10.907750,FALSE
15.898618,14.058664,FALSE
22.350230,15.421160,FALSE
27.880184,16.885707,FALSE
10.138249,15.077650,FALSE
15.898618,14.769247,FALSE
22.350230,18.722865,FALSE
27.880184,17.076805,FALSE
10.138249,16.388802,FALSE
10.138249,18.803057,FALSE
15.898618,13.430837,FALSE
22.350230,18.783026,FALSE
27.880184,20.209224,FALSE
10.138249,17.629355,FALSE
15.898618,21.618694,FALSE
10.138249,13.832419,FALSE
15.898618,17.688326,FALSE
27.880184,14.930399,FALSE
10.138249,12.532803,FALSE
15.898618,19.361075,FALSE
22.350230,18.400023,FALSE
10.138249,10.219301,FALSE
15.898618,14.665637,FALSE
22.350230,18.144869,FALSE
27.880184,15.178955,FALSE
10.138249,13.681283,FALSE
15.898618,16.078917,FALSE
22.350230,18.855584,FALSE
10.138249,14.988226,FALSE
15.898618,19.561559,FALSE
22.350230,19.758548,FALSE
10.138249,12.331359,FALSE
15.898618,19.515760,FALSE
22.350230,20.346651,FALSE
27.880184,18.493364,FALSE
10.138249,14.184854,FALSE
10.138249,11.322227,FALSE
15.898618,13.098794,FALSE
22.350230,15.556175,FALSE
27.880184,17.611444,FALSE
10.138249,11.387404,FALSE
15.898618,10.596851,FALSE
 9.907834,10.465637,FALSE
15.898618,12.513587,FALSE
22.350230,18.568687,FALSE
 9.907834, 9.643425,FALSE
15.898618,14.160622,FALSE
22.350230,17.241375,FALSE
27.880184,21.929339,FALSE
 9.907834,11.708065,FALSE
15.898618,11.844002,FALSE
 9.907834,11.968610,FALSE
15.898618,12.740899,FALSE
22.350230,18.290253,FALSE
 9.907834,13.364616,FALSE
15.898618,15.429301,FALSE
22.350230,16.389969,FALSE
27.880184,19.129040,FALSE
 9.907834,11.902481,FALSE
15.898618,12.374885,FALSE
 9.907834,10.414962,FALSE
15.898618,15.173656,FALSE
22.350230,15.281321,FALSE
 9.907834,13.611621,FALSE
15.898618,16.311966,FALSE
22.350230,21.544378,FALSE
27.880184,25.478594,FALSE
 9.907834,16.187865,FALSE
15.898618,13.145891,FALSE
 9.907834,19.114869,FALSE
15.898618,14.942304,FALSE
27.880184,13.008026,FALSE
15.898618,15.190538,FALSE
22.350230,14.401851,FALSE
27.880184,19.824616,FALSE
 9.907834,11.833418,FALSE
15.898618,20.557442,FALSE
22.350230,18.987320,FALSE
27.880184,22.357051,FALSE
 9.907834,12.201574,FALSE
22.350230,15.230461,FALSE
 5.299539,10.679086,FALSE
10.138249, 9.159654,FALSE
15.898618,22.525399,FALSE
22.119816,16.042243,FALSE
 5.299539,13.035737,FALSE
10.138249,12.738510,FALSE
15.898618,20.571083,FALSE
22.119816,17.413111,FALSE
27.880184,21.570177,FALSE
 5.299539,13.170038,FALSE
10.138249,11.121897,FALSE
15.898618,21.456260,FALSE
 5.299539, 8.737212,FALSE
10.138249, 9.930584,FALSE
15.898618,17.212404,FALSE
 5.299539,12.716713,FALSE
10.138249, 9.048618,FALSE
15.898618,14.994124,FALSE
22.119816,15.244585,FALSE
 5.299539, 8.437980,FALSE
10.138249,12.064923,FALSE
 5.299539, 9.954470,FALSE
10.138249, 9.142473,FALSE
15.898618,21.858986,FALSE
22.119816,19.437212,FALSE
27.880184,20.632780,FALSE
10.138249,10.425922,FALSE
15.898618,18.552412,FALSE
22.119816,20.441720,FALSE
27.880184,20.253856,FALSE
10.138249, 9.576252,FALSE
15.898618,22.593833,FALSE
22.119816,21.542573,FALSE
27.880184,21.637550,FALSE
 5.299539, 8.579662,FALSE
10.138249,11.989048,FALSE
15.898618,18.781413,FALSE
22.119816,22.998272,FALSE
10.138249,10.825061,FALSE
15.898618,19.951521,FALSE
22.119816,22.547742,FALSE
 5.299539,11.504823,FALSE
10.138249,10.196920,FALSE
15.898618,10.198441,FALSE
22.119816,21.154378,FALSE
27.880184,16.815315,FALSE
 5.299539,11.508141,FALSE
10.138249, 9.334393,FALSE
22.119816,22.457012,FALSE
27.880184,21.981137,FALSE
10.138249,11.115822,FALSE
22.119816,18.145668,FALSE
27.880184,17.923664,FALSE
 5.299539,12.200684,FALSE
15.898618,14.678341,FALSE
22.119816,18.279378,FALSE
 5.299539,11.464048,FALSE
10.138249,10.623871,FALSE
 4.608295,12.284109,FALSE
15.898618,11.518710,FALSE
 4.608295,10.378940,FALSE
 4.608295,11.458886,FALSE
22.119816,14.210200,FALSE
 4.608295, 9.596390,FALSE
27.880184,19.887043,FALSE
 4.608295,14.391083,FALSE
10.138249,16.343664,FALSE
15.898618,13.342151,FALSE
22.119816,16.116275,FALSE
27.880184,22.730008,FALSE
 4.608295,12.662573,FALSE
15.898618,11.071075,FALSE
22.119816,13.879147,FALSE
15.898618,11.272243,FALSE
27.880184,23.997112,FALSE
15.898618,12.001728,FALSE
22.119816,13.673848,FALSE
27.880184,22.639263,FALSE
 4.608295,10.438195,FALSE
27.880184,21.616129,FALSE
 4.608295, 9.460868,FALSE
15.898618,15.021528,FALSE
22.119816,15.657988,FALSE
15.898618,19.439516,FALSE
22.119816,20.940422,FALSE
27.880184,21.273902,FALSE
 4.608295,10.854501,FALSE
10.138249,16.479670,FALSE
27.880184,22.961774,FALSE
 4.838710,10.828195,FALSE
15.668203,19.620015,FALSE
21.889401,19.575568,FALSE
27.649770,14.542542,FALSE
27.649770,20.133564,FALSE
22.119816,23.641429,FALSE
27.649770,21.445415,FALSE
 4.838710, 9.237081,FALSE
15.668203,17.092734,FALSE
22.119816,19.360469,FALSE
 4.838710,11.121375,FALSE
15.668203,15.728863,FALSE
27.649770,14.512281,FALSE
 4.838710,12.190092,FALSE
10.138249,21.013118,FALSE
15.668203,18.432450,FALSE
15.668203,20.803779,FALSE
22.119816,23.281459,FALSE
27.649770,22.203763,FALSE
 4.838710,12.186590,FALSE
15.668203,20.169846,FALSE
22.119816,19.217742,FALSE
 4.838710,12.034470,FALSE
15.668203,12.741214,FALSE
22.119816,15.000161,FALSE
 4.838710,10.183978,FALSE
15.668203,13.864939,FALSE
22.119816,17.999885,FALSE
 4.838710,12.004117,FALSE
 4.838710,11.898756,FALSE
15.668203,22.237780,FALSE
22.119816,22.565084,FALSE
 4.838710,10.811598,FALSE
15.668203,18.669631,FALSE
22.119816,18.538272,FALSE
27.649770,22.570637,FALSE
 4.838710,13.350998,FALSE
15.668203,19.432166,FALSE
22.119816,21.595845,FALSE
27.649770,16.853917,FALSE
 4.838710, 8.366866,FALSE
15.668203,19.664785,FALSE
 5.069124,16.563556,FALSE
15.898618,15.585691,FALSE
22.119816,18.671006,FALSE
 5.069124,13.444892,FALSE
15.898618,21.209071,FALSE
22.119816,17.410745,FALSE
27.880184,22.044501,FALSE
 5.069124,19.595131,FALSE
15.898618,20.119002,FALSE
 5.069124,19.397880,FALSE
22.119816,20.901098,FALSE
 5.069124,23.518249,FALSE
 5.069124,10.950154,FALSE
15.898618,20.084670,FALSE
22.119816,22.065515,FALSE
15.898618,16.691813,FALSE
22.119816,20.568955,FALSE
 5.069124,13.006605,FALSE
15.898618,21.020361,FALSE
22.119816,19.191982,FALSE
27.880184,20.619923,FALSE
 5.069124,10.078664,FALSE
15.898618,21.706244,FALSE
22.119816,17.813948,FALSE
 5.069124,11.265300,FALSE
15.898618,21.377734,FALSE
22.119816,18.327028,FALSE
27.880184,17.162665,FALSE
 5.069124, 9.381920,FALSE
15.898618,17.910561,FALSE
 5.069124,11.209708,FALSE
15.898618,17.022911,FALSE
22.119816,25.093111,FALSE
27.880184,21.302642,FALSE
 5.069124, 7.237765,FALSE
15.898618,21.316598,FALSE
22.119816,25.716636,FALSE
27.880184,21.135922,FALSE
 5.069124,14.001114,FALSE
 4.608295,12.062066,FALSE
10.138249,15.268587,FALSE
15.898618,23.860430,FALSE
22.119816,21.744762,FALSE
 4.608295,12.540553,FALSE
10.138249,11.042166,FALSE
15.898618,21.607742,FALSE
27.880184,25.428817,FALSE
10.138249,10.462435,FALSE
15.898618,12.270661,FALSE
27.880184,19.637742,FALSE
 4.608295,11.380161,FALSE
10.138249,11.324117,FALSE
15.898618,16.831797,FALSE
22.119816,20.616398,FALSE
27.880184,18.762734,FALSE
 4.838710,10.612834,FALSE
15.898618,22.678802,FALSE
22.119816,22.666544,FALSE
27.880184,24.123525,FALSE
 4.608295, 9.545530,FALSE
10.138249,11.870399,FALSE
15.898618,20.933295,FALSE
22.119816,21.464263,FALSE
27.880184,22.721244,FALSE
 4.608295,10.935277,FALSE
10.138249,15.156444,FALSE
 4.608295,11.101390,FALSE
10.138249,14.429900,FALSE
15.898618,21.512235,FALSE
 4.608295,10.823264,FALSE
10.138249,11.322819,FALSE
15.898618,22.281014,FALSE
10.138249,11.277481,FALSE
15.898618,23.091475,FALSE
22.119816,24.237711,FALSE
 4.608295,12.204370,FALSE
 4.608295, 9.021613,FALSE
10.138249,13.325422,FALSE
15.898618,19.874892,FALSE
 4.608295,11.332128,FALSE
10.138249,13.425046,FALSE
15.898618,24.091475,FALSE
22.119816,23.295046,FALSE
 4.608295,12.943395,FALSE
10.138249,11.499793,FALSE
15.898618,20.574739,FALSE
22.119816,23.713141,FALSE
 4.838710,10.171313,FALSE
10.138249,13.782757,FALSE
22.119816,22.427512,FALSE
27.880184,23.358948,FALSE
10.138249,11.663195,FALSE
15.898618,22.774685,FALSE
22.119816,21.256736,FALSE
27.880184,23.871413,FALSE
 4.838710, 9.067458,FALSE
10.138249,12.857665,FALSE
15.898618,23.124332,FALSE
 4.838710, 9.776559,FALSE
10.138249,12.321421,FALSE
22.119816,18.895530,FALSE
 4.838710,12.132204,FALSE
10.138249,22.352335,FALSE
15.898618,24.449493,FALSE
 4.838710, 9.336982,FALSE
15.898618,21.360545,FALSE
27.649770,27.397719,FALSE
 4.838710,11.616651,FALSE
10.138249, 9.928195,FALSE
15.898618,23.734578,FALSE
27.649770,22.975645,FALSE
 4.838710,10.920553,FALSE
 4.838710,11.202865,FALSE
10.138249,12.082496,FALSE
27.649770,22.576790,FALSE
 4.838710,11.745453,FALSE
10.138249,23.047189,FALSE
27.649770,22.287089,FALSE
 4.838710, 9.654447,FALSE
10.138249,10.340822,FALSE
 4.838710, 8.316006,FALSE
10.138249,11.879201,FALSE
22.119816,12.933111,FALSE
27.649770,23.745868,FALSE
10.138249,15.220177,FALSE
22.119816,17.141275,FALSE
27.649770,25.916244,FALSE
 4.838710,11.967289,FALSE
10.138249,12.140469,FALSE
22.119816,17.813180,FALSE
27.649770,23.158763,FALSE
 4.838710, 9.490614,FALSE
10.138249,11.715922,FALSE
 4.838710,10.195952,FALSE
10.138249,13.493641,FALSE
22.119816,14.305376,FALSE
27.649770,23.629677,FALSE
 4.838710,10.574048,FALSE
10.138249,11.715061,FALSE
15.898618,12.351728,FALSE
27.649770,19.433018,FALSE
 4.838710,10.112773,FALSE
10.138249,13.651421,FALSE
15.898618,23.856920,FALSE
27.649770,27.783748,FALSE
 4.838710,16.595845,FALSE
15.898618,20.905730,FALSE
22.119816,20.105369,FALSE
 4.838710,10.333525,FALSE
10.138249,15.206436,FALSE
15.898618,23.985215,FALSE
 4.838710,11.109547,FALSE
15.898618,22.493679,FALSE
22.119816,18.723618,FALSE
27.880184,23.157158,FALSE
 4.838710,12.049025,FALSE
10.138249,14.120991,FALSE
22.119816,15.184631,FALSE
27.880184,15.714178,FALSE
 4.838710,10.791221,FALSE
10.138249,10.683863,FALSE
15.898618,21.461006,FALSE
22.119816,20.130146,FALSE
10.138249,13.720292,FALSE
22.119816,22.581959,FALSE
10.138249,13.997488,FALSE
15.898618,13.457796,FALSE
 4.838710,10.195300,FALSE
10.138249,13.249601,FALSE
15.898618,23.476421,FALSE
22.119816,20.375937,FALSE
27.880184,22.645038,FALSE
 4.838710,12.355346,FALSE
10.138249,13.377619,FALSE
 4.838710,14.215883,FALSE
10.138249,11.651083,FALSE
15.898618,22.525131,FALSE
 4.838710,13.147995,FALSE
10.138249,12.003241,FALSE
22.119816,23.196513,FALSE
 4.838710,12.264616,FALSE
10.138249,14.419862,FALSE
15.898618,18.428856,FALSE
 4.838710, 9.494316,FALSE
10.138249,11.040883,FALSE
15.898618,24.624770,FALSE
22.119816,15.846828,FALSE
10.138249,13.313195,FALSE
15.898618,18.286997,FALSE
22.119816,21.896190,FALSE
 4.838710,12.634332,FALSE
10.138249,15.783425,FALSE
15.898618,15.625161,FALSE
10.138249,14.122573,FALSE
 4.838710,11.299032,FALSE
10.138249,21.064670,FALSE
15.898618,18.041160,FALSE
 4.838710,13.261790,FALSE
10.138249,14.050284,FALSE
15.898618,16.586575,FALSE
22.119816,24.971290,FALSE
 4.838710, 8.283341,FALSE
10.138249,13.358356,FALSE
15.898618,17.083833,FALSE
22.119816,24.040945,FALSE
15.898618,26.144892,FALSE
22.119816,26.426382,FALSE
 4.838710,15.669293,FALSE
15.898618,19.392005,FALSE
22.119816,26.620300,FALSE
 4.838710,11.331144,FALSE
22.119816,23.142389,FALSE
 4.838710,12.335461,FALSE
10.138249,16.923364,FALSE
15.898618,22.312611,FALSE
10.138249,21.889470,FALSE
15.898618,20.395630,FALSE
22.119816,24.881459,FALSE
 4.838710,11.595031,FALSE
 4.838710,11.594224,FALSE
10.138249,17.279816,FALSE
15.898618,23.282527,FALSE
 4.838710,13.558740,FALSE
10.138249,19.651905,FALSE
 4.838710,10.242458,FALSE
22.119816,23.441068,FALSE
 4.838710,11.658533,FALSE
10.138249,20.045146,FALSE
15.898618,22.207650,FALSE
22.119816,22.758625,FALSE
 4.838710,11.976621,FALSE
10.138249,14.591528,FALSE
 4.838710,11.347312,FALSE
15.898618,21.791037,FALSE
 4.838710, 9.910376,FALSE
10.138249,16.312465,FALSE
15.898618,15.706590,FALSE
22.119816,18.051974,FALSE
27.880184,21.972112,FALSE
 4.838710,12.694854,FALSE
10.138249,22.990983,FALSE
22.350230,26.117965,FALSE
 4.838710,14.456636,FALSE
10.138249,23.559048,FALSE
10.138249,21.507043,FALSE
15.898618,18.803026,FALSE
22.350230,20.475914,FALSE
 4.838710,10.467780,FALSE
10.138249,22.131728,FALSE
22.350230,19.046966,FALSE
27.880184,21.076413,FALSE
 4.838710,11.573725,FALSE
10.138249,23.940269,FALSE
22.350230,22.176982,FALSE
27.880184,26.430730,FALSE
 4.838710,12.433195,FALSE
10.138249,23.131536,FALSE
22.350230,22.052642,FALSE
 4.838710,15.223525,FALSE
 4.838710,13.249831,FALSE
10.138249,22.779485,FALSE
27.880184,24.454931,FALSE
 4.838710,10.997596,FALSE
 4.838710,13.671559,FALSE
22.350230,20.095975,FALSE
27.880184,21.594770,FALSE
 4.838710,11.819286,FALSE
22.350230,20.850653,FALSE
 4.838710, 9.377711,FALSE
15.898618,20.771743,FALSE
22.350230,21.788886,FALSE
 4.838710,11.236406,FALSE
15.898618,18.828487,FALSE
22.350230,21.278433,FALSE
27.880184,23.979923,FALSE
 4.838710, 9.189731,FALSE
27.880184,24.038694,FALSE
10.138249,24.226091,FALSE
22.350230,21.546237,FALSE
27.880184,22.426575,FALSE
10.138249,21.562911,FALSE
15.898618,22.628986,FALSE
22.350230,22.707327,FALSE
 4.838710,19.496782,FALSE
10.138249,20.841321,FALSE
22.119816,23.753172,FALSE
 4.838710, 9.576459,FALSE
10.138249,18.654002,FALSE
22.119816,21.677281,FALSE
28.110599,16.988886,FALSE
10.138249,20.044800,FALSE
28.110599,18.860922,FALSE
 4.838710,18.594055,FALSE
10.138249,20.746866,FALSE
22.119816,23.121782,FALSE
 4.838710,15.216651,FALSE
28.110599,19.902327,FALSE
 4.838710,13.817396,FALSE
10.138249,20.779462,FALSE
 4.838710,17.159424,FALSE
10.138249,17.680330,FALSE
22.119816,21.263364,FALSE
28.110599,17.706068,FALSE
 4.838710,17.840207,FALSE
10.138249,19.043257,FALSE
 4.838710,11.475246,FALSE
10.138249,22.036912,FALSE
22.119816,24.618072,FALSE
28.110599,17.413986,FALSE
 4.838710,14.121267,FALSE
10.138249,22.676298,FALSE
15.898618,15.345653,FALSE
22.119816,22.796075,FALSE
 4.838710,18.112942,FALSE
10.138249,23.637857,FALSE
15.898618,21.111536,FALSE
28.110599,17.461882,FALSE
 4.838710,12.648948,FALSE
15.898618,14.469816,FALSE
22.119816,25.109485,FALSE
28.110599,28.083402,FALSE
 4.838710,15.049639,FALSE
10.138249,20.066214,FALSE
15.898618,17.963587,FALSE
28.110599,19.871167,FALSE
 4.838710, 8.505415,FALSE
28.110599,21.841851,FALSE
 4.838710,20.303794,FALSE
10.138249,23.882089,FALSE
10.138249,10.072120,FALSE
15.898618,21.628602,FALSE
22.350230,21.990776,FALSE
27.880184,19.874293,FALSE
10.138249,14.400300,FALSE
15.898618,19.206313,FALSE
22.350230,15.063817,FALSE
27.880184,21.701935,FALSE
10.138249,14.530476,FALSE
15.898618,17.392419,FALSE
22.350230,24.396912,FALSE
27.880184,25.448779,FALSE
10.138249,16.509616,FALSE
22.350230,25.004524,FALSE
27.880184,22.124147,FALSE
10.138249,14.046997,FALSE
15.898618,17.289593,FALSE
10.138249,13.594685,FALSE
15.898618,15.687949,FALSE
22.350230,22.542243,FALSE
10.138249,13.169048,FALSE
15.898618,20.250230,FALSE
22.350230,23.224247,FALSE
10.138249,13.788886,FALSE
10.138249,12.045438,FALSE
15.898618,20.502727,FALSE
22.350230,18.063625,FALSE
27.880184,16.701774,FALSE
10.138249,12.207074,FALSE
22.350230,16.819339,FALSE
27.880184,15.208072,FALSE
10.138249,11.592427,FALSE
15.898618,16.669071,FALSE
22.350230,21.651521,FALSE
27.880184,17.969501,FALSE
10.138249,17.203687,FALSE
15.898618,15.710822,FALSE
10.138249,13.617273,FALSE
15.898618,15.816513,FALSE
10.138249,13.569240,FALSE
15.898618,13.910768,FALSE
22.350230,20.119025,FALSE
27.880184,15.528472,FALSE
10.138249,18.086743,FALSE
15.898618,23.600023,FALSE
22.350230,21.677642,FALSE
 9.907834,11.565407,FALSE
15.898618,15.658103,FALSE
22.350230,18.630184,FALSE
 9.907834,13.032097,FALSE
15.898618,18.509800,FALSE
22.350230,21.516006,FALSE
 9.907834,14.770330,FALSE
15.898618,20.669140,FALSE
22.350230,16.242934,FALSE
27.880184,19.876052,FALSE
 9.907834,13.086091,FALSE
15.898618,14.791920,FALSE
 9.907834,13.389117,FALSE
15.898618,14.834570,FALSE
 9.907834,15.133602,FALSE
22.350230,22.836321,FALSE
27.880184,19.153502,FALSE
 9.907834,13.076759,FALSE
15.898618,15.132627,FALSE
27.880184,25.846859,FALSE
 9.907834,13.669931,FALSE
15.898618,20.689831,FALSE
27.880184,23.391989,FALSE
 9.907834, 8.994501,FALSE
15.898618,20.958310,FALSE
15.898618,15.881467,FALSE
22.350230,19.318203,FALSE
 9.907834,11.691006,FALSE
15.898618,17.057396,FALSE
22.350230,21.962450,FALSE
27.880184,22.185637,FALSE
 9.907834,11.224693,FALSE
15.898618,15.049977,FALSE
22.350230,14.383157,FALSE
27.880184,16.827750,FALSE
 9.907834,12.301828,FALSE
15.898618,20.296267,FALSE
22.350230,19.437465,FALSE
 9.907834,10.488740,FALSE
15.898618,18.206068,FALSE
22.350230,19.995499,FALSE
 9.907834, 9.422358,FALSE
15.898618,20.096774,FALSE
 9.907834, 9.887320,FALSE
15.898618,16.075538,FALSE
22.350230,12.807258,FALSE
27.880184,21.105776,FALSE
 5.299539, 9.073226,FALSE
15.898618,13.517389,FALSE
22.119816,17.927688,FALSE
27.880184,19.842174,FALSE
15.898618,14.224462,FALSE
22.119816,13.992273,FALSE
27.880184,16.882742,FALSE
22.119816,14.239624,FALSE
27.880184,18.868203,FALSE
15.898618,18.830737,FALSE
22.119816,16.687988,FALSE
22.119816,21.658817,FALSE
27.880184,16.213103,FALSE
15.898618,18.780699,FALSE
22.119816,16.726513,FALSE
27.880184,21.346828,FALSE
15.898618,14.793648,FALSE
22.119816,19.901006,FALSE
27.880184,19.327404,FALSE
15.898618,13.323679,FALSE
22.119816,13.757680,FALSE
27.880184,14.470998,FALSE
15.898618,17.209892,FALSE
22.119816,16.193233,FALSE
27.880184,15.092919,FALSE
15.898618,14.541129,FALSE
22.119816,14.874624,FALSE
27.880184,13.336997,FALSE
15.898618,15.241551,FALSE
22.119816,15.659777,FALSE
22.119816,17.793794,FALSE
27.880184,23.263955,FALSE
15.898618,18.979723,FALSE
22.119816,19.552673,FALSE
15.898618,17.099747,FALSE
10.138249, 9.076137,FALSE
22.119816,20.938018,FALSE
27.880184,23.677811,FALSE
 4.608295,10.232519,FALSE
15.898618,12.345453,FALSE
22.119816,11.455353,FALSE
27.880184,17.533149,FALSE
 4.608295,12.640069,FALSE
 4.608295,12.168195,FALSE
15.898618,22.043840,FALSE
22.119816,23.508625,FALSE
27.880184,20.063856,FALSE
15.898618,14.388495,FALSE
22.119816,20.494816,FALSE
 4.608295,13.792926,FALSE
15.898618,15.047980,FALSE
22.119816,19.999493,FALSE
 4.608295,11.416920,FALSE
 4.608295, 9.212512,FALSE
10.138249,12.409977,FALSE
15.898618,15.342250,FALSE
22.119816,14.953986,FALSE
27.880184,19.529370,FALSE
 4.608295,11.182488,FALSE
27.880184,19.904339,FALSE
10.138249,11.957204,FALSE
15.898618,21.969962,FALSE
22.119816,20.301406,FALSE
27.880184,23.862834,FALSE
 4.608295,10.326052,FALSE
22.119816,14.407496,FALSE
10.138249,14.521452,FALSE
22.119816,21.089793,FALSE
27.880184,26.027043,FALSE
 4.608295,10.885445,FALSE
10.138249,13.715722,FALSE
22.119816,23.066490,FALSE
 4.608295, 9.810653,FALSE
15.898618,17.949800,FALSE
22.119816,20.110115,FALSE
27.880184,15.007680,FALSE
10.138249,11.204386,FALSE
 4.838710,12.160399,FALSE
10.138249,14.919255,FALSE
15.668203,21.786582,FALSE
 4.838710, 8.992212,FALSE
 4.838710,12.596751,FALSE
10.138249,12.407773,FALSE
 4.838710,11.383763,FALSE
10.138249,10.671306,FALSE
15.668203,17.100223,FALSE
21.889401,15.156621,FALSE
 4.838710,12.023318,FALSE
15.668203,14.250146,FALSE
 4.838710,13.728963,FALSE
15.668203,18.046298,FALSE
21.889401,16.906152,FALSE
27.649770,19.846014,FALSE
 4.838710,10.967727,FALSE
10.138249,14.444224,FALSE
15.668203,15.888003,FALSE
27.649770,21.726375,FALSE
 4.838710,11.093902,FALSE
10.138249,11.003372,FALSE
21.889401,14.560246,FALSE
 4.838710, 9.113118,FALSE
27.649770,22.403802,FALSE
 4.838710, 8.819462,FALSE
15.668203,19.714578,FALSE
21.889401,16.061866,FALSE
15.668203,13.802151,FALSE
21.889401,13.910161,FALSE
27.649770,14.111505,FALSE
 4.838710,11.702258,FALSE
10.138249,17.647373,FALSE
15.668203,21.716014,FALSE
21.889401,15.590637,FALSE
 5.069124,10.955023,FALSE
 9.907834,17.139224,FALSE
15.668203,17.524485,FALSE
22.119816,20.855515,FALSE
 9.907834,18.678925,FALSE
15.668203,15.707112,FALSE
22.119816,24.658218,FALSE
 9.907834,16.616029,FALSE
15.668203,17.073694,FALSE
22.119816,18.143763,FALSE
27.880184,21.906989,FALSE
 5.069124, 9.953233,FALSE
 9.907834,21.273218,FALSE
15.668203,26.722151,FALSE
22.119816,22.296106,FALSE
27.880184,25.992043,FALSE
 9.907834,12.729078,FALSE
27.880184,18.189309,FALSE
 9.907834,10.403034,FALSE
