fixef	feature	fixef.value	solution	std.error	z.ratio	Df	Wald(inc)	Pr(chisq)(inc)	Wald(con)	Pr(chisq)(con)	Margin
(Intercept)	CAG56	NA	0.0745338677687793	0.180597412048657	0.412707285908937	1	3.134e-05	0.995533294811705	3.134e-05	0.995533294811705	 
(Intercept)	CAG582	NA	-0.0692324952856125	0.262198175485083	-0.264046441808865	1	3.006e-05	0.995625460183279	3.006e-05	0.995625460183279	 
(Intercept)	CAG776	NA	-0.193650660170925	0.158999469943229	-1.21793274053094	1	0.002658	0.958882642930285	0.002658	0.958882642930285	 
(Intercept)	CAG81	NA	0.168929870562385	0.170319797517015	0.991839310667976	1	0.07739	0.78086606398941	0.07739	0.78086606398941	 
(Intercept)	CAG873	NA	-0.59020534591746	0.313946914385483	-1.87995268904847	1	5.664e-05	0.993995213314518	5.664e-05	0.993995213314518	 
(Intercept)	CAG95	NA	0.170052306137167	0.160709841639812	1.05813249768669	1	0.2386	0.625219101983277	0.2386	0.625219101983277	 
(Intercept)	Chao1	NA	-0.326914713713713	0.306245398143253	-1.06749265685551	1	0.0001479	0.990296834403176	0.0001479	0.990296834403176	 
(Intercept)	Clostridium	NA	-0.183105239934789	0.22617825649678	-0.809561638553861	1	0.006867	0.933957004592011	0.006867	0.933957004592011	 
(Intercept)	ClostridiumQ	NA	0.0384270736091608	0.138669964885549	0.27711172813	1	0.01925	0.889652155553674	0.01925	0.889652155553674	 
(Intercept)	COE1	NA	0.41222308925616	0.14334182899466	2.87580458647221	1	0.1111	0.738895260153896	0.1111	0.738895260153896	 
(Intercept)	D1663	NA	-0.109430655172251	0.136191889420136	-0.803503465868441	1	0.08361	0.772463578838286	0.08361	0.772463578838286	 
(Intercept)	Desulfovibrio	NA	0.224218335410571	0.327841739047374	0.683922480591073	1	0.03231	0.857348974845182	0.03231	0.857348974845182	 
(Intercept)	Dorea	NA	0.360582489343429	0.165013028909695	2.18517587202622	1	0.01145	0.914785272687515	0.01145	0.914785272687515	 
(Intercept)	Dubosiella	NA	-0.328090649127996	0.180393879800821	-1.8187460100656	1	0.04064	0.840234409335113	0.04064	0.840234409335113	 
(Intercept)	Duncaniella	NA	-0.400066711074318	0.325706714348677	-1.22830354257308	1	0.006289	0.936791448702887	0.006289	0.936791448702887	 
(Intercept)	Emergencia	NA	0.1915155623989	0.121584561398008	1.57516349277251	1	0.08692	0.768129874590933	0.08692	0.768129874590933	 
(Intercept)	EnterococcusD	NA	0.0238825897607176	0.18262597236112	0.13077323806656	1	0.0009304	0.975666332362609	0.0009304	0.975666332362609	 
(Intercept)	ErysipelatoclostridiaceaeNOV	NA	0.00910111026911027	0.272920730080157	0.0333470831125113	1	0.005253	0.9422218449239	0.005253	0.9422218449239	 
(Intercept)	Erysipelatoclostridium	NA	-0.179845136659735	0.24719728467374	-0.72753686148738	1	0.0002063	0.988540260560229	0.0002063	0.988540260560229	 
(Intercept)	ErysipelotrichaceaeNOV	NA	0.304423123857159	0.20962631480175	1.45221807741581	1	0.02021	0.886952141615879	0.02021	0.886952141615879	 
(Intercept)	Escherichia	NA	-0.0593818686038393	0.251164449031824	-0.236426249147687	1	0.0009208	0.975792158277028	0.0009208	0.975792158277028	 
(Intercept)	EubacteriumF	NA	-0.116774999291533	0.138177974980117	-0.845105736339935	1	0.003026	0.956131221861234	0.003026	0.956131221861234	 
(Intercept)	EubacteriumG	NA	0.28915034953208	0.24588552613884	1.17595514495152	1	0.0267	0.870202442870575	0.0267	0.870202442870575	 
(Intercept)	EubacteriumJ	NA	0.542633101905191	0.148558442268136	3.65265745669158	1	0.002606	0.9592864781965	0.002606	0.9592864781965	 
(Intercept)	Evtepia	NA	0.163263219620638	0.178202268335772	0.916168021570936	1	0.3215	0.570707591328543	0.3215	0.570707591328543	 
(Intercept)	Flavonifractor	NA	0.384274682684315	0.261772175505006	1.4679737521491	1	0.1869	0.665509342595957	0.1869	0.665509342595957	 
(Intercept)	HungatellaA	NA	0.0631843532479487	0.153674957311231	0.411155821048867	1	0.1182	0.730994993908443	0.1182	0.730994993908443	 
(Intercept)	Ileibacterium	NA	-0.387777088746246	0.310338734847562	-1.24952848356723	1	0.0006564	0.979560190777587	0.0006564	0.979560190777587	 
(Intercept)	Kineothrix	NA	-0.348863687559606	0.151455114593645	-2.30341305076167	1	0.03234	0.857283474621795	0.03234	0.857283474621795	 
(Intercept)	Lachnospira	NA	0.425016162154896	0.226896121498642	1.87317508711774	1	2.889e-06	0.998643831591864	2.889e-06	0.998643831591864	 
(Intercept)	LachnospiraceaeNOV	NA	0.198798605207486	0.156855788219176	1.26739731739898	1	0.1773	0.673703919563654	0.1773	0.673703919563654	 
(Intercept)	Lactobacillus	NA	-0.48606133043524	0.276264268808845	-1.75940715218427	1	0.0057	0.939818214794041	0.0057	0.939818214794041	 
(Intercept)	Lawsonibacter	NA	0.419983108099967	0.17240174468839	2.4360722616762	1	0.9117	0.339663760722664	0.9117	0.339663760722664	 
(Intercept)	Ligilactobacillus	NA	-0.51855475715945	0.301600403665513	-1.71934371060905	1	0.05425	0.815826405609781	0.05425	0.815826405609781	 
(Intercept)	Limosilactobacillus	NA	-0.551978287486063	0.230116506312816	-2.39869054302308	1	0.0001088	0.991677637395873	0.0001088	0.991677637395873	 
(Intercept)	Mailhella	NA	-0.0805695100913751	0.269342774292616	-0.299133735081542	1	0.003091	0.955663043671818	0.003091	0.955663043671818	 
(Intercept)	MarseilleP3106	NA	-0.35077241692232	0.277847417821121	-1.26246419589959	1	0.01265	0.91044899614726	0.01265	0.91044899614726	 
(Intercept)	MuribaculaceaeNOV	NA	-0.394037531537781	0.237242149693038	-1.66090862035948	1	0.01509	0.902232720842999	0.01509	0.902232720842999	 
(Intercept)	Muribaculum	NA	-0.338587655354494	0.249918920626665	-1.35479000351592	1	0.003839	0.95059495347973	0.003839	0.95059495347973	 
(Intercept)	Oscillibacter	NA	0.270571885748705	0.165097501711251	1.63886117563381	1	0.4088	0.522579207141454	0.4088	0.522579207141454	 
(Intercept)	OscillospiraceaeNOV	NA	0.160736939424144	0.153790605110001	1.04516748151927	1	0.1782	0.672924717235813	0.1782	0.672924717235813	 
(Intercept)	Paramuribaculum	NA	-0.74069040673466	0.274509960676288	-2.69822779803647	1	0.001527	0.968829119993264	0.001527	0.968829119993264	 
(Intercept)	Parvibacter	NA	-0.0309201340967518	0.222111246241183	-0.139210123845673	1	0.0001232	0.99114402263295	0.0001232	0.99114402263295	 
(Intercept)	PCoA1	NA	-0.541069034929158	0.205482069217452	-2.63316909835364	1	0.004902	0.944182290345566	0.004902	0.944182290345566	 
(Intercept)	PCoA2	NA	-0.642947507776498	0.135365449099118	-4.74971650487944	1	0.1005	0.751230437598298	0.1005	0.751230437598298	 
(Intercept)	PCoA3	NA	0.0741759275694143	0.253817678866782	0.292240981402821	1	0.004671	0.94551123029401	0.004671	0.94551123029401	 
(Intercept)	Prevotella	NA	-0.304547568934485	0.270438191786775	-1.12612633194428	1	0.002792	0.957859885202334	0.002792	0.957859885202334	 
(Intercept)	Romboutsia	NA	-0.305109099920275	0.166980710717171	-1.82721164983579	1	0.01524	0.901750452870862	0.01524	0.901750452870862	 
(Intercept)	Roseburia	NA	0.0541981683044902	0.249371054268359	0.217339452100825	1	0.01659	0.897514185341499	0.01659	0.897514185341499	 
(Intercept)	RuminiclostridiumE	NA	0.234637214415711	0.175063523122642	1.34029756873643	1	0.1134	0.736305997557537	0.1134	0.736305997557537	 
(Intercept)	Schaedlerella	NA	0.702129106760883	0.169291644483444	4.14745281081814	1	0.3902	0.532194292005624	0.3902	0.532194292005624	 
(Intercept)	Shannon	NA	-0.240371484115526	0.199488827339775	-1.20493707502786	1	0.003219	0.95475531167713	0.003219	0.95475531167713	 
(Intercept)	Simpson	NA	-0.373066539289438	0.17043336937954	-2.18892896765217	1	0.0002067	0.988529156923644	0.0002067	0.988529156923644	 
(Intercept)	Staphylococcus	NA	0.164586301499625	0.192438372433807	0.855267582125483	1	0.1739	0.676668760562835	0.1739	0.676668760562835	 
(Intercept)	TF0111	NA	0.391233346901837	0.239747420422318	1.63185633535775	1	0.001297	0.971271286542364	0.001297	0.971271286542364	 
(Intercept)	Turicibacter	NA	0.0681182666945244	0.236544999240006	0.287971704806194	1	0.05205	0.81953375774609	0.05205	0.81953375774609	 
(Intercept)	UBA11940	NA	-0.133986584056925	0.348123994036133	-0.384881784514451	1	0.01184	0.913351792846959	0.01184	0.913351792846959	 
(Intercept)	UBA11957	NA	0.708133816150351	0.213892792913188	3.31069507534908	1	8.236e-06	0.997710199560897	8.236e-06	0.997710199560897	 
(Intercept)	UBA1394	NA	-0.0705374621052897	0.225950472847903	-0.312181077632759	1	1.274e-05	0.99715210578544	1.274e-05	0.99715210578544	 
(Intercept)	UBA1405	NA	0.0832934656176514	0.186044256779463	0.447707803828567	1	0.01367	0.906924419718232	0.01367	0.906924419718232	 
(Intercept)	UBA2882	NA	0.191651440467793	0.25796031982495	0.742949305528255	1	0.007357	0.931646905128182	0.007357	0.931646905128182	 
(Intercept)	UBA3282	NA	0.151481038631824	0.147094318799361	1.02982249666927	1	0.05982	0.806780664291757	0.05982	0.806780664291757	 
(Intercept)	UBA3700	NA	-0.394987494823517	0.230304305559211	-1.71506778331578	1	0.01973	0.888293774785785	0.01973	0.888293774785785	 
(Intercept)	UBA3700NOV	NA	-0.394774053466661	0.311509770387541	-1.26729268547671	1	0.006719	0.934670962099137	0.006719	0.934670962099137	 
(Intercept)	UBA3818	NA	0.41698900558182	0.141137394288665	2.95448989747509	1	0.02446	0.875720156182514	0.02446	0.875720156182514	 
(Intercept)	UBA7160	NA	0.0201743238938484	0.207947677840829	0.0970163461468926	1	0.005693	0.939855109758497	0.005693	0.939855109758497	 
(Intercept)	UBA7173	NA	-0.332386817559861	0.363301334586713	-0.914906679156521	1	0.0004096	0.983853054164764	0.0004096	0.983853054164764	 
(Intercept)	UBA7182	NA	0.573310717532586	0.234167473248209	2.44829356349119	1	0.007993	0.928761178957591	0.007993	0.928761178957591	 
(Intercept)	UBA946	NA	-0.0616627804250029	0.149795330699681	-0.411646879358532	1	0.00103	0.974397396818635	0.00103	0.974397396818635	 
(Intercept)	UBA9475	NA	0.0966237161823637	0.15774289668312	0.612539253520017	1	0.001249	0.971807675696247	0.001249	0.971807675696247	 
(Intercept)	UBA9502	NA	0.338452761566251	0.154671319084834	2.18820634341792	1	0.0042	0.94832734393016	0.0042	0.94832734393016	 
(Intercept)	UMGS1004	NA	-0.363798375265798	0.148456849628698	-2.45053277215355	1	0.01999	0.88756501633369	0.01999	0.88756501633369	 
(Intercept)	UMGS1217	NA	-0.0388166139588445	0.177240085125721	-0.219005841321453	1	0.0234	0.878421471694771	0.0234	0.878421471694771	 
(Intercept)	UMGS1370	NA	0.537407985191753	0.271836211377377	1.97695510273904	1	0.002379	0.961098610670929	0.002379	0.961098610670929	 
(Intercept)	UMGS1815	NA	-0.678944585601718	0.189748936686474	-3.57812063381177	1	0.0007173	0.978633245529407	0.0007173	0.978633245529407	 
(Intercept)	UMGS1872	NA	-0.0311131319612022	0.22635628106358	-0.137452037182317	1	0.0148	0.903172054751979	0.0148	0.903172054751979	 
(Intercept)	UMGS268	NA	-0.00428646409203231	0.313399532370804	-0.0136773148945248	1	0.0001109	0.991597707281072	0.0001109	0.991597707281072	 
(Intercept)	uniq	NA	-0.094360354066133	0.148890478483004	-0.633756805858504	1	0.0004382	0.983298920972908	0.0004382	0.983298920972908	 
(Intercept)	X142	NA	0.456402438684378	0.182873044145564	2.49573380711642	1	0.001594	0.96815297603402	0.001594	0.96815297603402	 
(Intercept)	X1XD4269	NA	-0.152252157528748	0.142363372831282	-1.06946157920258	1	0.001419	0.96995110139267	0.001419	0.96995110139267	 
(Intercept)	X1XD876	NA	-0.048141419684288	0.228549772986069	-0.210638667697221	1	0.005754	0.939534358947944	0.005754	0.939534358947944	 
Diet.5mo.as.AL	Acetatifactor	AL	0	NA	NA	4	5.452	0.243981048247913	5.452	0.243981048247913	A
Diet.5mo.as.AL	Acetatifactor	1D	-0.0812171127018391	0.204574535531875	-0.397004996201908	4	5.452	0.243981048247913	5.452	0.243981048247913	A
Diet.5mo.as.AL	Acetatifactor	2D	0.263573343131401	0.202292283053541	1.30293325653772	4	5.452	0.243981048247913	5.452	0.243981048247913	A
Diet.5mo.as.AL	Acetatifactor	20	0.0993444074387425	0.199972451260751	0.496790466948889	4	5.452	0.243981048247913	5.452	0.243981048247913	A
Diet.5mo.as.AL	Acetatifactor	40	0.267912742363658	0.200312753255452	1.33747221786722	4	5.452	0.243981048247913	5.452	0.243981048247913	A
Diet.5mo.as.AL	Acutalibacter	AL	0	NA	NA	4	11.424	0.0221902332448102	11.424	0.0221902332448102	A
Diet.5mo.as.AL	Acutalibacter	1D	-0.211639917762284	0.188526719622739	-1.12259905750122	4	11.424	0.0221902332448102	11.424	0.0221902332448102	A
Diet.5mo.as.AL	Acutalibacter	2D	-0.43533036690099	0.186872697306511	-2.32955575199386	4	11.424	0.0221902332448102	11.424	0.0221902332448102	A
Diet.5mo.as.AL	Acutalibacter	20	-0.455093703180644	0.187243166774966	-2.43049565449611	4	11.424	0.0221902332448102	11.424	0.0221902332448102	A
Diet.5mo.as.AL	Acutalibacter	40	-0.55705691279244	0.18706480004065	-2.97788206370942	4	11.424	0.0221902332448102	11.424	0.0221902332448102	A
Diet.5mo.as.AL	Adlercreutzia	AL	0	NA	NA	4	38.712	7.98892695330622e-08	38.712	7.98892695330622e-08	A
Diet.5mo.as.AL	Adlercreutzia	1D	0.537213480492965	0.200050114506208	2.68539451636401	4	38.712	7.98892695330622e-08	38.712	7.98892695330622e-08	A
Diet.5mo.as.AL	Adlercreutzia	2D	0.436354471522543	0.19817977867805	2.20181127677721	4	38.712	7.98892695330622e-08	38.712	7.98892695330622e-08	A
Diet.5mo.as.AL	Adlercreutzia	20	0.140945149040192	0.19586670516298	0.719597283892184	4	38.712	7.98892695330622e-08	38.712	7.98892695330622e-08	A
Diet.5mo.as.AL	Adlercreutzia	40	-0.492100720789986	0.19686814256047	-2.49964628298778	4	38.712	7.98892695330622e-08	38.712	7.98892695330622e-08	A
Diet.5mo.as.AL	AF3328	AL	0	NA	NA	4	22.656	0.000148321713723587	22.656	0.000148321713723587	A
Diet.5mo.as.AL	AF3328	1D	-0.0185811647888148	0.178442633713316	-0.104129626435951	4	22.656	0.000148321713723587	22.656	0.000148321713723587	A
Diet.5mo.as.AL	AF3328	2D	0.196130119051978	0.176445767282018	1.11156035122394	4	22.656	0.000148321713723587	22.656	0.000148321713723587	A
Diet.5mo.as.AL	AF3328	20	-0.290052739496468	0.17650099793947	-1.64334900585627	4	22.656	0.000148321713723587	22.656	0.000148321713723587	A
Diet.5mo.as.AL	AF3328	40	-0.493785760343835	0.174718144756437	-2.82618477337994	4	22.656	0.000148321713723587	22.656	0.000148321713723587	A
Diet.5mo.as.AL	Akkermansia	AL	0	NA	NA	4	39.252	6.17947403247499e-08	39.252	6.17947403247499e-08	A
Diet.5mo.as.AL	Akkermansia	1D	-0.263618665365044	0.187793325851587	-1.40377015088056	4	39.252	6.17947403247499e-08	39.252	6.17947403247499e-08	A
Diet.5mo.as.AL	Akkermansia	2D	-0.363160095508683	0.185948935645301	-1.95300981018474	4	39.252	6.17947403247499e-08	39.252	6.17947403247499e-08	A
Diet.5mo.as.AL	Akkermansia	20	0.529365451376332	0.186672416986202	2.83579898906789	4	39.252	6.17947403247499e-08	39.252	6.17947403247499e-08	A
Diet.5mo.as.AL	Akkermansia	40	0.35678570640337	0.186014777703395	1.91805033346476	4	39.252	6.17947403247499e-08	39.252	6.17947403247499e-08	A
Diet.5mo.as.AL	Alistipes	AL	0	NA	NA	4	3.4192	0.490270020467168	3.4192	0.490270020467168	A
Diet.5mo.as.AL	Alistipes	1D	0.175280718758162	0.167011187233097	1.04951483587458	4	3.4192	0.490270020467168	3.4192	0.490270020467168	A
Diet.5mo.as.AL	Alistipes	2D	0.165158481020565	0.164828503466744	1.00200194472971	4	3.4192	0.490270020467168	3.4192	0.490270020467168	A
Diet.5mo.as.AL	Alistipes	20	0.300668273582281	0.165158794336371	1.82047994955645	4	3.4192	0.490270020467168	3.4192	0.490270020467168	A
Diet.5mo.as.AL	Alistipes	40	0.213184796240857	0.16544814516323	1.28852938200383	4	3.4192	0.490270020467168	3.4192	0.490270020467168	A
Diet.5mo.as.AL	AM0715	AL	0	NA	NA	4	26.16	2.93785820951742e-05	26.16	2.93785820951742e-05	A
Diet.5mo.as.AL	AM0715	1D	-0.138518688083721	0.174771852362055	-0.792568632829774	4	26.16	2.93785820951742e-05	26.16	2.93785820951742e-05	A
Diet.5mo.as.AL	AM0715	2D	-0.0218743404783936	0.17233181579085	-0.126931526706254	4	26.16	2.93785820951742e-05	26.16	2.93785820951742e-05	A
Diet.5mo.as.AL	AM0715	20	-0.679502620849307	0.172950152254909	-3.92889287456537	4	26.16	2.93785820951742e-05	26.16	2.93785820951742e-05	A
Diet.5mo.as.AL	AM0715	40	-0.43804135052404	0.170481636021437	-2.56943422615302	4	26.16	2.93785820951742e-05	26.16	2.93785820951742e-05	A
Diet.5mo.as.AL	Anaerotignum	AL	0	NA	NA	4	4.848	0.303252180204751	4.848	0.303252180204751	A
Diet.5mo.as.AL	Anaerotignum	1D	-0.178682361418092	0.206334437439241	-0.865984193601752	4	4.848	0.303252180204751	4.848	0.303252180204751	A
Diet.5mo.as.AL	Anaerotignum	2D	-0.34707282520761	0.203560485638514	-1.70501079381363	4	4.848	0.303252180204751	4.848	0.303252180204751	A
Diet.5mo.as.AL	Anaerotignum	20	-0.068042146002493	0.20561962642257	-0.33091270121588	4	4.848	0.303252180204751	4.848	0.303252180204751	A
Diet.5mo.as.AL	Anaerotignum	40	0.0146805908319426	0.20398988785171	0.0719672479187527	4	4.848	0.303252180204751	4.848	0.303252180204751	A
Diet.5mo.as.AL	Anaerotruncus	AL	0	NA	NA	4	15.024	0.00465169752248928	15.024	0.00465169752248928	A
Diet.5mo.as.AL	Anaerotruncus	1D	-0.237996111601635	0.179757283017788	-1.32398591926917	4	15.024	0.00465169752248928	15.024	0.00465169752248928	A
Diet.5mo.as.AL	Anaerotruncus	2D	-0.483990809265431	0.178099140542841	-2.71753590607029	4	15.024	0.00465169752248928	15.024	0.00465169752248928	A
Diet.5mo.as.AL	Anaerotruncus	20	-0.281868557992687	0.177738782858525	-1.58585849109277	4	15.024	0.00465169752248928	15.024	0.00465169752248928	A
Diet.5mo.as.AL	Anaerotruncus	40	-0.625012192816702	0.176684757734597	-3.53744262284102	4	15.024	0.00465169752248928	15.024	0.00465169752248928	A
Diet.5mo.as.AL	AnaerovoracaceaeNOV	AL	0	NA	NA	4	5.168	0.270489903994555	5.168	0.270489903994555	A
Diet.5mo.as.AL	AnaerovoracaceaeNOV	1D	0.134293113095473	0.192721336733507	0.696825350901192	4	5.168	0.270489903994555	5.168	0.270489903994555	A
Diet.5mo.as.AL	AnaerovoracaceaeNOV	2D	-0.153055871560818	0.190766148074131	-0.802321969101881	4	5.168	0.270489903994555	5.168	0.270489903994555	A
Diet.5mo.as.AL	AnaerovoracaceaeNOV	20	0.195674326196546	0.191116633397936	1.02384770345509	4	5.168	0.270489903994555	5.168	0.270489903994555	A
Diet.5mo.as.AL	AnaerovoracaceaeNOV	40	0.150699931166294	0.190098543641409	0.792746373957317	4	5.168	0.270489903994555	5.168	0.270489903994555	A
Diet.5mo.as.AL	Angelakisella	AL	0	NA	NA	4	10.336	0.0351326154895146	10.336	0.0351326154895146	A
Diet.5mo.as.AL	Angelakisella	1D	-0.39593979673024	0.186011089945475	-2.128581671374	4	10.336	0.0351326154895146	10.336	0.0351326154895146	A
Diet.5mo.as.AL	Angelakisella	2D	-0.349442277761768	0.183980740478621	-1.8993416205017	4	10.336	0.0351326154895146	10.336	0.0351326154895146	A
Diet.5mo.as.AL	Angelakisella	20	-0.251131104222881	0.184041957280467	-1.36453180532185	4	10.336	0.0351326154895146	10.336	0.0351326154895146	A
Diet.5mo.as.AL	Angelakisella	40	0.033807287093478	0.182544764552653	0.185199981913076	4	10.336	0.0351326154895146	10.336	0.0351326154895146	A
Diet.5mo.as.AL	ASF356	AL	0	NA	NA	4	16.388	0.00254036145586889	16.388	0.00254036145586889	A
Diet.5mo.as.AL	ASF356	1D	-0.215726151787544	0.192804239628797	-1.11888697158775	4	16.388	0.00254036145586889	16.388	0.00254036145586889	A
Diet.5mo.as.AL	ASF356	2D	-0.250230021621093	0.190530901411606	-1.31333038245863	4	16.388	0.00254036145586889	16.388	0.00254036145586889	A
Diet.5mo.as.AL	ASF356	20	-0.538847148182722	0.188608976325481	-2.85695388777699	4	16.388	0.00254036145586889	16.388	0.00254036145586889	A
Diet.5mo.as.AL	ASF356	40	-0.655989978510227	0.188330803164675	-3.48317942411488	4	16.388	0.00254036145586889	16.388	0.00254036145586889	A
Diet.5mo.as.AL	Bacteroides	AL	0	NA	NA	4	18.776	0.000869711764658554	18.776	0.000869711764658554	A
Diet.5mo.as.AL	Bacteroides	1D	0.645330407740799	0.198313584274261	3.25409078809412	4	18.776	0.000869711764658554	18.776	0.000869711764658554	A
Diet.5mo.as.AL	Bacteroides	2D	0.62169899447793	0.195510349673277	3.17987766640933	4	18.776	0.000869711764658554	18.776	0.000869711764658554	A
Diet.5mo.as.AL	Bacteroides	20	0.814240083590332	0.197753096188413	4.11745807921282	4	18.776	0.000869711764658554	18.776	0.000869711764658554	A
Diet.5mo.as.AL	Bacteroides	40	0.550868242146099	0.196640627662868	2.80139586968029	4	18.776	0.000869711764658554	18.776	0.000869711764658554	A
Diet.5mo.as.AL	Bifidobacterium	AL	0	NA	NA	4	29.88	5.17760312146454e-06	29.88	5.17760312146454e-06	A
Diet.5mo.as.AL	Bifidobacterium	1D	0.0810243218275436	0.211398256017605	0.383278099611172	4	29.88	5.17760312146454e-06	29.88	5.17760312146454e-06	A
Diet.5mo.as.AL	Bifidobacterium	2D	0.459495168755918	0.209656642842248	2.19165566388304	4	29.88	5.17760312146454e-06	29.88	5.17760312146454e-06	A
Diet.5mo.as.AL	Bifidobacterium	20	0.317854115566178	0.207561350786428	1.53137428698485	4	29.88	5.17760312146454e-06	29.88	5.17760312146454e-06	A
Diet.5mo.as.AL	Bifidobacterium	40	0.97857584305351	0.208868012574182	4.68513982104347	4	29.88	5.17760312146454e-06	29.88	5.17760312146454e-06	A
Diet.5mo.as.AL	BorkfalkiaceaeNOV	AL	0	NA	NA	4	8.24	0.0831719139427833	8.24	0.0831719139427833	A
Diet.5mo.as.AL	BorkfalkiaceaeNOV	1D	-0.26256988285072	0.207774488949628	-1.26372532151614	4	8.24	0.0831719139427833	8.24	0.0831719139427833	A
Diet.5mo.as.AL	BorkfalkiaceaeNOV	2D	-0.191320411295185	0.205528362794985	-0.93087109094538	4	8.24	0.0831719139427833	8.24	0.0831719139427833	A
Diet.5mo.as.AL	BorkfalkiaceaeNOV	20	0.128870485644455	0.202239544380015	0.637217048918497	4	8.24	0.0831719139427833	8.24	0.0831719139427833	A
Diet.5mo.as.AL	BorkfalkiaceaeNOV	40	0.193402790993335	0.203821312252132	0.948884043853526	4	8.24	0.0831719139427833	8.24	0.0831719139427833	A
Diet.5mo.as.AL	ButyricicoccaceaeNOV	AL	0	NA	NA	4	17.424	0.00159858284246139	17.424	0.00159858284246139	A
Diet.5mo.as.AL	ButyricicoccaceaeNOV	1D	-0.254509187537994	0.179178487617613	-1.42042267976469	4	17.424	0.00159858284246139	17.424	0.00159858284246139	A
Diet.5mo.as.AL	ButyricicoccaceaeNOV	2D	-0.643592339791329	0.177342727834912	-3.62908785518653	4	17.424	0.00159858284246139	17.424	0.00159858284246139	A
