#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	02-01	02-02	02-03	02-04	02-05	02-06	02-07	02-08	02-09	02-10	02-11	02-12	02-13	02-14	02-15	08-01	08-02	08-03	08-04	08-05	08-06	08-07	08-08	08-09	08-10	08-11	08-12	08-13	08-14	08-15	12-01	12-02	12-03	12-04	12-05	12-06	12-07	12-08	12-09	12-10	12-11	12-12	12-13	12-14	12-15	14-01	14-02	14-03	14-04	14-05	14-06	14-07	14-08	14-09	14-10	14-11	14-12	14-13	14-14	14-15	16-01	16-02	16-03	16-04	16-05	16-06	16-07	16-08	16-09	16-10	16-11	16-12	16-13	16-15	18-01	18-02	18-03	18-04	18-05	18-06	18-07	18-08	18-09	18-10	18-11	18-12	18-13	18-14	18-15	20-01	20-02	20-03	20-04	20-05	20-06	20-07	20-10	20-11	20-12	20-13	20-15	23-01	23-02	23-03	23-04	23-05	23-06	23-07	23-08	23-09	23-10	23-11	23-15	24-01	24-02	24-03	24-04	24-05	24-07	24-08	24-09	24-10	24-13	24-15	26-02	26-03	26-07	26-08	26-10	26-11	26-12	26-13	26-15	28-04	28-09	28-10	28-11	28-12	30-11	30-12	30-15
k__Bacteria|p__Firmicutes|c__CFGB76310|o__OFGB76310|f__FGB76310|g__GGB3171|s__GGB3171_SGB4185	2.354081522694023	2.6021642521372303	1.407850754857645	2.1728104388639937	1.4797500607456169	1.3115355388760177	1.6958047367893836	1.492490109933609	1.9923775032829412	2.186385104349995	1.5969177237163643	2.2268537942884694	1.5417822821337983	1.4819832838693157	1.1271361278467502	0.1567440000731979	0.1244814620856561	1.068423823391582	0.3188860688689749	0.0888704006911404	0.3084574009770922	0.1569298349439928	0.2110218640320397	0.2970229974684779	0.1577727903458815	0.1910292940133278	0.3834826272757511	0.2481018919869314	0.1062985426537159	0.2685217106997579	0.0649603667676697	0.0635022099323203	0.0364636462517479	0.1035983914633541	0.127675326381478	0.049042341521242	0.0201893612946185	0.0277993553840512	0.0343594921359828	0.1568494407324332	0.1595013991545412	0.0553497164225364	0.1276450597322175	0.0762403966437355	0.122990338561563	0.2382945881328247	0.0664509830277824	0.1228173261741512	0.9701121795824018	0.1363699142765609	0.3443179247478406	0.2848407449786522	0.7292851717510348	0.2045440233014079	0.4076237168784931	0.1327679092967617	0.1665586967792243	0.1084799002970017	0.126600647550831	0.201332240252149	0.088277176797621	1.0528039249937675	0.7201061818083796	0.418191456174295	0.0272089817143247	0.3756044735488019	1.1548800976127935	0.0889733261794471	0.5699166474400328	0.2052100578798383	0.2078741148505353	0.2258561016179357	0.0909672232836775	0.2770533372725349	0.201526575157185	0.1123201689457904	0.1102916131399028	0.4901470131734303	0.022686888457584	0.2757864565819925	0.157043259465961	0.1969384212809083	0.2263547284855785	0.705874416201382	0.139520812658605	0.0469017449002213	0.8854541776116538	0.1568438724425504	0.1551153973132479	0.7125518764957681	0.0739393322270271	0.0445406228819962	0.0292448529060802	0.0267356057874169	0.0390669368562373	0.1041337931585124	0.1268154156082238	0.0213418790886657	0.1258724816240396	0.1462914712032413	0.0876754525548199	0.1521399544935182	0.1154639331153979	0.0304084248649762	0.0737141459427082	0.0291239632569482	0.2402472413708962	0.1023543469584681	0.1280493566389957	0.2347339076391139	0.2093094511322402	0.2998796769949071	0.2005022598176736	0.4471124632584856	0.1908811462348235	0.5027780806745112	0.0790032878293021	0.2601414956955231	0.2887050046925384	0.1450798356882631	0.4213205653233781	0.1701717114007991	0.3360828457892988	0.2283389152788994	0.0495985861767223	0.3658031771852911	1.1312560115660484	0.1531255093049088	0.5817188059968179	0.4709970876086337	0.106919714907362	0.2459249811962525	0.2322957147706535	0.0382957916065306	0.2101650319711379	0.2866071812049793	0.085632358857382	0.2875282708578826	0.0503804298109271	0.0564814643412403	0.1028175696698211
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae|g__Turicibacter|s__Turicibacter_sp_TS3	1.8224918699929773	2.690391177840544	2.1575313261901656	1.7266412456545124	0.9648972991275928	1.357664007877071	1.914068401122413	1.9482975734960064	2.2066800690751127	2.918189800713315	1.393630587444706	2.010355676152564	1.292576724337663	0.9523140947497604	2.3417619329359742	0.5222722716888064	0.7928172033291894	0.7098916618896415	0.4394204023543678	0.6552303512989408	0.8832709031949639	0.7402881198519209	1.1360092007004332	1.1424855157189666	0.7845154004427005	1.036648754745492	1.814118994862548	2.4180506805806217	1.6334015838629548	1.5401638751091329	0.522906158446624	2.193829163517235	2.395940706270955	1.385969730523972	3.083852262019539	0.5877016722288728	0.4004507041269872	1.1726208220027987	0.6239367631288876	0.6145371862050107	1.6284712676102473	1.1828824701896734	1.6886668518375014	1.576868809230202	1.132591029934238	1.3017889208452502	1.8711383959791903	1.5191612917027335	0.0426045054914346	0.8769796367986058	0.7493288546980921	1.2974493275523906	1.7719665327741752	1.7145671348067753	1.107136371705313	1.4636349692990025	1.537467444562824	0.8789107612945762	1.8626766868143263	0.9001412495846866	0.1390703462506692	3.545703755822155	2.0109049247500512	1.8701981179234424	1.0172876754912663	0.3435327971645554	1.2803854766369631	0.2882864892084204	1.6098572914313651	0.2443684988762325	0.5578055149877491	1.2283226858335128	2.575015588497064	3.7315512890159632	1.6174418166077456	4.083383292743221	1.3717172991018065	0.2677193893917768	1.3445703225915435	0.8513693862599208	0.6830886143658763	0.839142803156415	0.8642514798550974	1.1322672399344336	1.047751666428958	1.855164655738821	3.1598573037597597	1.843383721103962	0.8569424071634157	1.297759132980032	2.073111706231577	0.6302081090771733	0.3683498620314948	0.8036481170854768	1.5115399652179802	0.766948222681787	0.7869761868213032	1.2015940293740563	1.5135714759442649	1.4284189112742247	1.838438269053157	1.3607067659532328	2.7842830351775496	2.146387486247242	0.967878385522114	0.4348005771288545	1.487064496813909	0.8535260642000779	1.240295750967651	2.554509727784848	1.410366363991795	1.3490682136798828	0.4448517613947116	3.5603314316316346	0.9169193048533024	1.3714177017965414	1.5154721779135143	4.283558454569866	0.9915888660485792	0.8489523538863385	1.517896742875234	0.7348730786407938	2.3552021647208146	0.8167327127861324	1.6286245211445576	2.048667965230165	2.174451140263689	1.399061880940212	1.8526922060685296	3.604576679917051	1.2926429835718023	2.3917620899943346	1.0060971404727348	0.0	3.6442096311494656	1.5000812804668116	1.3082042358789463	1.2787199777449605	3.38093486595959	0.5699990977278822	0.650095467253488
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	1.802241545955117	2.286223393582307	1.4135390945186752	0.4921697920428878	1.1753584651432254	1.4147950471938615	2.70231203459941	2.3921868191066875	2.3678105152620232	1.9766531207647635	2.296463038567944	1.9108235027123823	1.2355642176492967	1.304054672924893	2.5566314654053377	0.6469606255404011	0.7130029794505863	1.45290414127739	0.2300443930430152	0.969877566137322	0.7005648909315826	1.1474044588617784	1.4681547503072128	1.0911344331130448	0.63370729183569	1.0029303993212266	1.591576589335657	1.3262180770868486	1.021277887496617	1.0460461633851117	0.1836518027233726	0.4603619078182348	0.8470033962822298	0.7307099045182572	0.937575013966748	0.278541212125393	0.4942988903135236	0.4403615497298487	0.4778298863995581	0.6173162337020417	0.500836537513802	0.2578258042213951	1.1229462623521294	0.9737918547210094	1.3157223584391105	0.8909686248710277	0.9010707330080971	0.7594641781706033	0.8070307153030042	0.4575531634597251	0.5564785028305202	0.7812519020725062	0.9708052047271724	0.8858553002057162	1.124871147727014	0.71958966588656	0.8055975198660611	1.7865024716782685	1.1349127496139173	1.6641157231917807	0.1270089180898634	0.5095173109264991	0.3024609001268228	0.569060988388069	0.2022262162074458	0.0225890081149049	0.2676679383880841	0.0318447382383783	0.5222478707845485	0.2041752245512638	0.1058374081990121	0.2264551470478379	0.1949531139549121	0.4302593568153953	0.4121463178938954	0.5493801485371047	0.2126854600122498	0.2832309400981145	0.3532164060286337	0.1656649527648362	0.3664398725743672	0.4550263651637536	0.2339299333115911	0.3757630222754296	0.6504706162636008	0.3902187108675165	1.1840750488210643	0.4092829684637506	0.4378801396811875	0.6566966472312316	0.783251580846663	0.436940174096137	0.0762687725845891	0.3432591750742723	0.5818409022420307	0.8348136937758	0.3523817298177212	0.5552457710449141	0.4643924384443494	0.4783648266949907	0.748863315566663	0.6781726677864746	0.780080529906781	0.8591347760649221	0.3086739412412178	0.3602788867473838	1.073702223096011	0.5217105525230413	0.7939616774609318	1.0981966743480154	0.4514175169016736	0.5606219855239742	0.8968394464483003	1.3088594661644897	0.9344854080084672	1.009512229890242	0.3604363644287421	1.541537898504633	1.177883422323781	1.4045678576546463	1.216027223616015	1.4430963516686974	0.8361125803470362	1.030852097092289	0.2834873713086899	0.5087570855101571	0.8305829616343321	0.7014237999314172	0.8716227004247356	0.3179935819179583	1.443881394166793	0.9045333041578852	1.5035905520699382	0.4877978316645318	0.5696543692257339	0.438931406302032	0.3074304579005346	0.8929336357644339	0.6310653497118093	0.5038416963721094	0.5329001987174591
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB24102|s__GGB24102_SGB44768	1.7922002941186643	0.9256333302113172	1.576309025973606	1.666832758650123	0.4170075162689253	2.1234446169841656	0.8559169177622644	1.1187951217499796	1.6437346311189314	0.6030959705762001	1.631449779059558	0.9280331668241888	0.6803013131174842	0.7500913687474124	0.6398736657123787	0.7360847125053913	1.011257514725682	0.5555418649197866	1.1884405841022314	0.2996816005172343	0.8575331226256302	0.7281139165740073	0.404367490480399	0.1857085300203385	0.1790168195694729	0.2758306918478423	0.1700939226922644	1.112350237656328	0.181837326217454	0.6400563012476961	0.4531149542586548	0.2472044373550819	0.7764139643518124	0.0134222915966879	0.9924071109788256	0.4083259202942537	0.1648939697979111	0.4989063634271819	0.4391442596604975	0.3183676812598786	0.1731086225972274	0.2974761563959332	0.906640830375928	1.1633868180186435	0.1312096928947017	0.6662449703367983	1.154984739328038	0.7714646629070633	0.0506906476157162	0.2032354807799997	0.3980443076270321	0.6275073688141041	0.5620542934249424	0.1128077530461314	0.3284808314175121	0.3005161144117939	0.0581645389240471	0.1168704139746251	0.5442627336523213	0.2010355022473111	0.1090727425921136	0.4404258830236641	0.6416486377694036	0.0	0.2484464950044676	0.150360541066356	0.2241623635390698	0.0	0.13139493894658	0.5541228111772682	0.1229324785636753	0.044185590909588	0.2226903123939384	0.917135152286088	0.1241015590433231	0.2612593655221208	0.4650390608131418	0.1577402871249127	0.3475770475211672	0.3058135413592219	0.6647498192757836	0.065970927268628	0.2189780006419069	0.3443759376532087	0.2878583223145574	0.3534126577593111	0.0761893964046255	0.1238764894115332	0.0096493823089761	0.301945238579571	0.6726528794639095	0.6428946797519891	0.0960854590340832	0.5205913710480596	0.6252248638493402	0.1944208948204588	0.4993810572617925	0.1013718977465053	0.3935770829991812	0.3763975238243165	0.4261850014316237	0.7156231567243874	0.5173847174631121	0.578147166951924	0.0098371818992903	0.4418922464051267	1.0931447436325463	0.5155030902379498	0.8644807573488678	1.0447349413440057	0.5012638036697431	0.646365089975399	0.0916063452835347	0.532956140203354	0.8083782382160009	0.4157279506309568	0.0	0.7024953345311338	0.4425698720663283	0.2613696747055154	0.3240634423587249	0.3760896271953435	0.2702566758794035	0.1137647675728198	1.0088081751317612	0.7076875948642933	1.445741307852568	0.6248226765060985	0.4409866613385119	0.5412652995808888	0.7125453748346875	0.1359472393671413	0.2768227778397808	0.0	0.5694339318101989	0.3574530166688165	0.5636239719063267	0.1138488668551665	0.4015573661332328	0.6298684233049799	0.6474678489421773
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	1.702201961734933	1.9493087630687025	1.404931154626009	0.1290984547905284	0.4088341857158606	0.5703670706934485	3.205477916105009	2.2589529134859463	4.605705549876512	1.8213600664264693	2.964441354137211	3.8334967406809417	1.2130975681293708	0.5098044812607785	4.070086129959694	1.4619423506636509	1.5629854894028026	2.403657799151604	0.7344943803206234	0.961878558594948	2.441313665702654	5.169179965211618	3.1768985467027493	3.384597895342872	1.2071123392689944	1.0150271475586536	0.9435909172894142	1.519729763734797	0.3209163420619492	1.655308892840932	0.0826041206570417	0.3515330615325985	0.8045293547511865	0.3400984694078641	0.7995614591469861	0.2390346505202154	0.6808632285161982	0.3930712085030216	0.5242110410383243	1.5062693961369629	2.422069279193964	0.0523785014017054	0.1489419348622527	0.9545684392757078	1.1504953377568934	0.6496740527249097	0.6481202968823865	0.3205449391683471	3.3052363602651305	0.1512572441189174	0.09115677638387	0.8858896286155568	0.195599665059196	1.3949829791454762	0.3343686701670573	3.895302679278749	2.401917693906132	1.1373510525432422	1.42610659715309	1.2287201415477853	0.0	0.0	0.0	0.0878760665532679	0.0	0.0160140088452785	0.0	0.0	0.062657694937427	0.0	0.2102111419722892	0.0318292805088048	0.638421392120888	5.684845826514652	0.0	0.0249322871567292	0.010677062755932	0.1532102928754077	0.0	0.0	0.0253450044831927	0.0	0.0317645870488147	0.0015265266771142	1.2540128249628324	0.1404118013964186	1.1028501718521049	0.4225968700015918	0.9689745738242496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0874522229019024	0.0260542502286318	0.0273939606860322	0.5927275503691539	0.0013177811090525	0.0	0.0022365461003942	0.0	0.0	0.0	0.0	0.0102392253299789	0.1235712608760415	0.0	0.4190179207622636	0.9625587240970416	0.3306812027390008	0.7428716548473034	0.1510952228558164	0.0332649668831916	0.187259940414211	0.0279699622082925	0.0846284882964326	0.3312836621923932	0.1134023398153113	0.2085424636451925	0.2949636799324941	0.0	0.0	0.1789431424970737	0.1755925574155182	0.1980626588877724	0.0105974563126128	0.3863153180283004	0.1579774947126335	0.4428941381151368	0.0	0.0242304807156151	0.1344314798720017	0.0	0.8326652513799027	0.0	0.0797772879403311	0.0730058868355165
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Longicatena|s__Longicatena_SGB42494	1.6428961094306846	0.6116573348246359	0.5981009617380557	0.7069773642659993	0.3627030697840505	0.3618241985671024	0.4543394914103582	0.0642535407628462	0.725476615137578	0.6666644096968483	0.873037253633404	1.111895489278188	0.4122579433933084	0.5122727768755712	0.7306064468560247	0.1134795486614574	0.1463596505251108	0.2885941295376463	0.0243403018637098	0.0574031611566593	0.5317268920984038	0.7171041199859718	0.4553232969049959	0.6885969019294361	0.2758223958997099	0.6331725369582889	0.8097412031908718	1.130949093068496	0.599864697488142	0.6367034195053142	0.0155562562623882	0.1895666573418454	0.1358052738868929	0.1712960903444327	0.6759514257191039	0.0741080576911936	0.0655047742510052	0.5441937139429772	0.1779788414685426	0.1156083758764922	0.0271154852603346	0.0176066163303355	0.0837574945162056	0.2771324917186947	0.1450686042155412	0.005458550793418	0.1213391237248027	0.0422130638501069	0.0	0.0	0.0412437940032985	0.0	0.1424770016747621	0.0	0.0004008362234939	0.0214947585539984	0.1207235476456345	0.1369470783370064	0.1244556219369103	0.1946511391129196	0.0	0.0760608567090041	0.0417480509565193	0.0	0.042587971378943	0.0607117794445048	0.0	0.0	0.0	0.0	0.0	0.1361670198529747	0.0685747884802208	0.6126413855652613	0.0964528342028402	0.0125048984288673	0.0	0.0	0.1550378589958007	0.0	0.0	0.0	0.0	0.0	0.0094061854593793	0.0	0.0176463842704267	0.0	0.0	0.0463810511361214	0.0103816496448259	0.0	0.0	0.0	0.1389825512929335	0.0516581689386949	0.0	0.024440547964329	0.0147995230890527	0.0165521935090588	0.0421287691436319	0.1134056917009801	0.135173909553194	0.0745630061469911	0.0	0.0379747451568117	0.0841132152295539	0.0	0.0770809557583837	0.2331291975152376	0.0115495385227438	0.3714493638769208	0.0484125134013687	0.0439995889003988	0.0906950911731978	0.0655078408443094	0.0	0.0	0.0128636047391133	0.0871430468725965	0.3142700140497515	0.1119189533224633	0.1108486217487438	0.0513998983574344	0.0	0.0	0.0351422117986469	0.0741881539318454	0.0903279866728518	0.215749533091488	0.0649616962450854	0.1198084938206208	0.0490398251451121	0.0	0.0078034845099415	0.0438494571701811	0.0	0.0927978585202846	0.0	0.0662515086123243	0.1194387831739253
k__Bacteria|p__Firmicutes|c__CFGB10344|o__OFGB10344|f__FGB10344|g__GGB31838|s__GGB31838_SGB45216	1.5517137111386627	0.0123649296122418	1.3260753258773168	0.0	0.329364264030678	2.2031553660759657	0.078122224152385	0.0061798167157052	0.0094526151217306	2.6775326305288494	0.6064895615262299	0.1158547402075556	0.0	0.4104893950340684	0.7301987423655916	1.6618739710391366	1.1718230986570362	0.8710105431335486	2.881842327379804	0.0658889918233332	2.0208900128677696	1.7213906899243454	0.7375023817429814	0.8870763512188	0.8114291705793427	0.0458328408291958	0.0732018129087412	0.0032486254090711	0.4176232284505276	0.7428133032786948	1.2909773159734474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9392828845658592	0.2302435456990993	0.8427624663894807	1.2692227319354812	0.7498036483769919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.206221543175672	0.2571221095430765	0.5664613736327697	0.5215723312209253	0.0	0.0	0.0	0.0	0.3078425611294584	0.6723829020700375	0.6104445930662429	0.0	0.0	0.0	0.0	0.0	0.816456099658801	0.4442258416567103	0.0	0.0	0.0062191698521928	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB10344|o__OFGB10344|f__FGB10344|g__GGB31823|s__GGB31823_SGB45199	1.5230630454994618	1.2406328822251758	0.7923386817078257	1.3786304312292614	0.2882125925588887	0.5284749771686027	1.643347547960476	1.5029461391088426	2.1756877362765823	2.209853153755088	1.2141452579056724	2.017022903081572	0.4305374726149047	0.6016555091728929	1.188551249723801	0.2159893222510746	0.5270996856892314	0.5168993824718427	0.2212181582754956	0.1324410703159713	1.466141850134899	0.7727684397947838	1.2636531189019888	0.4906799263407296	0.3719455034163389	0.2429637204637479	0.4297421706061327	0.6667851146642154	0.3472215491786047	0.7602835818311057	0.1175797035030181	0.0474894048341127	0.7441026376253831	0.0124160572201435	1.10224181397896	0.0163197349391758	0.0272539354407118	0.2126403681298965	0.0852498101494954	0.0542384562266708	0.2968353943006337	0.0201758897966244	0.1816618341427705	0.2425268598364188	0.1427887833056196	0.6875466319696492	0.2827150310245457	0.2241959718521823	0.0010119389912194	0.0911982536008298	0.0509032503916026	0.2920800558928423	0.0	0.0249100862450028	0.0999507391961359	0.5922107310017517	0.1951807906303733	0.0999023369514058	0.2753489052470418	0.091737003798679	0.0	0.1713218960530901	0.058580823475548	0.0	0.0236349911584627	0.0440079632389334	0.1172300066828586	0.0	0.1041465095485293	0.1025267642343967	0.037901889687406	0.0251998444178868	0.0284155094202988	0.1622401689184798	0.225551771462673	0.161521604706203	0.1759759251628467	0.0	0.1791568370600154	0.1128345940714181	0.1277667130211726	0.0619306909538572	0.0467495992155557	0.0996313077929887	0.2014000145498716	0.3338874470822151	0.318922649992599	0.2784478301024804	0.114089755535542	0.0539285773690192	0.2295222268615715	0.1132699735463499	0.0	0.0363386996482712	0.0792708327063213	0.0031947487007137	0.0063352210584597	0.0388307013293207	0.0271499144311964	0.035267914741119	0.1960114316523291	0.4368826958121499	0.3564415501781136	0.5775708262260532	0.0718373151856068	0.084689834649674	0.275293697158755	0.0490406715708611	0.2277089007073908	0.3007844628448703	0.0478320334179202	0.8138785784089766	0.118447735238973	0.2384052375256449	0.0821672172890598	0.0632555413176908	0.0139498248219835	0.3658028409798103	0.0382900619355304	0.0502486958716522	0.2191205519744106	0.1110579071398331	0.4410945784645078	0.1573008989513197	0.048994244385312	0.1375565022990128	0.2148085553007234	0.2478537463101728	0.118491709877282	0.8959874110439621	0.2655675497425083	0.4150694466176881	0.2408236339788833	0.0	0.0620487237248121	0.0	0.0	0.2299985780144718	0.0	0.4303781498258763	0.1706031383984814
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB65123	1.5172359494940924	1.9931754756620212	1.6949033648659673	0.0424450435402506	0.847285168194775	1.3267401820325275	1.6563925551155338	1.77805833682765	1.7626205147304137	1.736425467060842	1.8971206100755569	1.8439458006597895	1.4888807662837922	1.129414305111136	1.9515146075023764	0.8724428582038387	1.4119839494169586	1.7713996457925576	0.8451375375848867	1.6951349058161442	1.3998129651828737	1.1688181818902703	1.7209174099126556	2.0165512047799363	1.2270264292660678	1.0299441054291467	1.7290488713176724	2.285749935850962	1.202791899457943	1.057419491190191	0.0326081525870216	0.2379710796101415	0.2291975697651736	0.1951832194571824	0.2017210927393592	0.02312031730303	0.0	0.0	0.0025540833137401	0.0046431470488857	1.248458627465412	1.447202388939357	1.379496149010507	1.7104920155493557	1.4075494307282104	1.1748931473598885	1.786264658045209	1.7691181890927086	1.0589941543111787	1.1561478982267817	0.0	0.0	0.0	0.0008802471277833	0.0	0.9914577477680352	1.4466345829929117	1.2515582355310209	1.356291751142804	1.4654631170439254	0.0178841865832636	0.3512665192267878	0.5343993344500695	0.5428137110295248	0.1784662603442326	0.096861177819343	0.2548158327904854	0.1180436461274681	0.3092263135205918	0.0547331173953598	0.269801290277494	0.4759775367831108	0.4920696685952302	1.0104636701533314	0.4971876131796542	0.8598323376306376	0.507111578329265	0.0797900431167331	0.793604187321893	0.742704295922813	0.6571891616573303	1.1427737019221864	0.6582158324366726	1.45064133985413	0.4720264784887994	0.3871733490072384	0.6284492886323488	0.3869024488686507	0.3000768694516909	0.1281046753464329	0.1201292508005057	0.0611307537644476	0.0660556214983138	0.0592972530945295	0.8086257529770677	0.2497492711437857	0.1994228548011367	0.0487999789423842	0.1180094796997524	0.1113533134756653	0.088542684533155	0.4080785513123433	0.6847334106874909	0.7759180569294822	0.2654987440401385	0.2133890384787939	0.4649077608773986	0.4453639249723317	0.4359261624217163	0.4766160694664045	0.5940318410107339	0.2429951773497433	0.1062478850318087	1.0469318978697748	0.3873103494174357	0.4576074241166805	0.2348314640073189	1.230472318417075	0.7190729270397345	0.3741085492469687	0.4030372419462109	0.352022960130344	0.2886995029968266	0.1250108915296925	0.1418245482884068	0.4559432956552721	0.0	0.0	0.0	0.2379928338102945	0.097037610717294	0.2416299924620979	0.1133595538212677	0.0	0.0	0.0	0.0	0.1579770001509629	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_MD329	1.033400513976251	0.0	0.7106342460461996	0.0	0.194785137160011	1.565357889776404	0.8997729014485667	1.991059698091289	0.1911209316516362	0.0	0.0849922472085617	1.0027546652638486	0.646677468297565	0.0	1.659236817917611	0.0341727701265187	0.0103347727616319	0.0054115985388765	0.0	0.0	0.0593120016626399	0.4591549046542522	0.0	0.0	0.0143843426868139	0.0	0.0	0.2193582063499448	0.0026044759521441	0.021061391365962	0.0	0.0	0.0	1.006724368936459	0.0	0.0	0.0038387023372145	0.0462394447551198	0.0	0.0546831038261958	0.0	0.0	0.0	0.1822435529506317	0.0	0.0	0.0	0.0	0.0686150854879648	0.0	0.0	0.1184872283287045	0.0	0.0	0.0894310151973268	0.0	0.0	0.0	0.0	0.0	0.0	0.0135552193294298	0.0	0.0	0.001307963909721	0.0	0.0	0.0605660747536499	0.0	0.0	0.0296859050656	0.0	0.0012503804835506	0.0356981352476447	0.0	0.0	0.0	0.1208952436442815	0.0	0.0	0.0	0.0	0.0	0.0	0.0930024840243447	0.0	0.0	0.0	0.0	0.0	0.0048140356593855	0.0	0.0201674242627595	0.0	0.0361775222703711	0.0	0.0	0.0	0.0	0.0	0.0	0.0068524617670732	0.0	0.0	0.0	0.0	0.0449269398852217	0.0	0.0026483663538825	0.0085126868603495	0.0233065537854171	0.1459150736552218	0.0237720830322828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0176239202921808	0.0466373352575163	0.0	0.0	0.0	0.0	0.0	0.1477615652227712	0.0027225326277781	0.0960515662365492	0.0113591197501974	0.0	0.0417243940124784	0.0088065855404547	0.0	0.0504726256120597	0.0	0.0052272303411841	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium	1.0324961486762174	0.4186437994140319	0.6783234118717691	1.1608550784362524	1.18458804149084	1.07580782816753	0.5351778856077766	0.5014295926198586	0.5459140332815025	0.5354334169175919	1.2798194416931856	0.4198578773234726	1.385175524147387	2.347974656638723	0.2719018310742592	0.5444508519507839	1.8823650008652335	0.6664337739621888	0.9302476585573972	1.5965364361411511	1.325942311970997	0.7322414069543886	0.8148406323223253	0.6283937741984138	0.8364005294772544	1.3335157272525548	0.719075092429583	1.2207422392437883	1.407764156891684	1.011220310129371	1.5255928538659402	1.221049174216047	0.5971140157732412	1.1952926911008797	0.6741117236098607	3.1367644584925687	2.086483672140647	2.210583183289056	2.789250326865511	2.179004112387492	1.4102526375999938	2.682833777257471	1.514708323846882	1.1681512984212623	1.2665776475462878	0.7505817990181936	0.7699367856575416	1.1056061254001128	0.3237736281628602	1.8153417650013397	2.7166091839110305	1.4170884658184817	1.2701362743156273	0.6487965814522698	1.529350527118988	2.012847449036498	2.0023194346181024	0.7356485298817365	1.6258941062883543	0.4497738867875054	2.13921385882221	1.2300082747181198	1.0987351607783908	1.6244198864360695	1.504133503238268	5.363767398862104	4.612477897804872	3.2539040777833144	1.1213207941030985	4.478793430383948	0.9814543519481744	2.3852151946054847	1.1284561277723004	0.824363846867695	0.2848419717805411	0.6338657226329647	1.5047160090646303	3.311818286864673	0.929013518714948	3.017547250493952	3.198553006948019	2.3623286931444145	2.578918939921276	2.4775527969563966	0.4566143453655294	1.1710447334649288	0.3354855622544741	0.5002547653753453	0.7503813772039132	0.4636160786011163	0.4661369556154238	1.234067186752806	1.8838963040515315	1.3762871048172582	3.2636792603744285	2.779606538609762	4.368143457841743	0.8123622824373268	1.841529552106029	1.843253234311268	0.485853962450798	0.3060992970988897	0.3942947460333978	0.5173905319246744	1.7242088214830096	2.2247410578188918	0.9127312352275624	1.531523665779065	1.2826780469175232	1.00085856239545	2.916370860226939	0.4853918444104479	0.5600238497493086	0.1261139072215165	0.343436249222015	1.3097578856047207	1.4708956700237172	0.135574911709494	0.114431946767383	0.2936681602007008	0.2627635220358337	0.2037951385720205	0.5088983212396156	0.5459056004065326	0.9308991551771468	1.1539791596803408	0.104801646873099	1.4127979016256738	0.7500180214490211	0.2919324012250282	0.4324949853855495	0.0163209571897876	0.196476738216972	0.7408783574486225	1.3010480789778611	2.0896245202330297	1.3021975704686977	0.2767881356919213	0.2064437970410931	1.0263422951568582	2.081344321055168
