feature	DO_1D_3001_097w	DO_1D_3002_097w	DO_1D_3003_097w	DO_1D_3010_097w	DO_1D_3013_097w	DO_1D_3014_097w	DO_1D_3017_097w	DO_1D_3018_097w	DO_1D_3019_097w	DO_1D_3022_097w	DO_1D_3026_097w	DO_1D_3027_097w	DO_1D_3028_097w	DO_1D_3029_097w	DO_1D_3030_097w	DO_1D_3032_097w	DO_1D_3065_068w	DO_1D_3066_068w	DO_1D_3068_068w	DO_1D_3069_068w	DO_1D_3070_068w	DO_1D_3071_068w	DO_1D_3073_068w	DO_1D_3075_068w	DO_1D_3076_068w	DO_1D_3077_068w	DO_1D_3080_068w	DO_1D_3082_069w	DO_1D_3084_069w	DO_1D_3085_069w	DO_1D_3087_069w	DO_1D_3089_069w	DO_1D_3090_069w	DO_1D_3092_069w	DO_1D_3093_069w	DO_1D_3094_069w	DO_1D_3095_069w	DO_1D_3096_069w	DO_1D_3097_044w	DO_1D_3098_044w	DO_1D_3099_044w	DO_1D_3100_044w	DO_1D_3101_044w	DO_1D_3103_044w	DO_1D_3104_044w	DO_1D_3106_044w	DO_1D_3107_044w	DO_1D_3110_044w	DO_1D_3111_044w	DO_1D_3113_044w	DO_1D_3114_044w	DO_1D_3116_044w	DO_1D_3118_044w	DO_1D_3119_044w	DO_1D_3120_044w	DO_1D_3122_044w	DO_1D_3123_044w	DO_1D_3124_044w	DO_1D_3125_044w	DO_1D_3127_044w	DO_1D_3131_021w	DO_1D_3132_021w	DO_1D_3134_021w	DO_1D_3136_021w	DO_1D_3137_021w	DO_1D_3138_021w	DO_1D_3139_021w	DO_1D_3140_021w	DO_1D_3141_021w	DO_1D_3142_021w	DO_1D_3144_021w	DO_1D_3146_021w	DO_1D_3147_021w	DO_1D_3148_021w	DO_1D_3149_021w	DO_1D_3151_021w	DO_1D_3154_021w	DO_1D_3155_021w	DO_1D_3156_021w	DO_1D_3157_021w	DO_1D_3159_021w	DO_1D_3160_021w	DO_1D_3161_021w	DO_1D_3162_021w	DO_1D_3163_021w	DO_1D_3164_021w	DO_1D_3165_021w	DO_1D_3166_021w	DO_1D_3167_021w	DO_1D_3168_021w	DO_1D_3171_021w	DO_1D_3172_021w	DO_1D_3173_021w	DO_1D_3174_021w	DO_1D_3175_021w	DO_1D_3177_021w	DO_1D_3178_021w	DO_1D_3180_021w	DO_1D_3181_021w	DO_1D_3183_021w	DO_1D_3184_021w	DO_1D_3185_021w	DO_1D_3186_021w	DO_1D_3187_021w	DO_1D_3188_021w	DO_1D_3189_021w	DO_1D_3190_021w	DO_1D_3191_021w	DO_1D_3192_021w	DO_20_1001_097w	DO_20_1003_097w	DO_20_1004_097w	DO_20_1006_097w	DO_20_1009_097w	DO_20_1010_097w	DO_20_1011_097w	DO_20_1012_097w	DO_20_1013_097w	DO_20_1015_097w	DO_20_1017_097w	DO_20_1018_097w	DO_20_1021_097w	DO_20_1022_097w	DO_20_1024_097w	DO_20_1025_097w	DO_20_1028_097w	DO_20_1029_097w	DO_20_1032_097w	DO_20_1065_068w	DO_20_1068_068w	DO_20_1069_068w	DO_20_1070_068w	DO_20_1071_068w	DO_20_1072_068w	DO_20_1074_068w	DO_20_1075_068w	DO_20_1077_068w	DO_20_1078_068w	DO_20_1079_068w	DO_20_1080_068w	DO_20_1081_069w	DO_20_1082_069w	DO_20_1083_069w	DO_20_1086_069w	DO_20_1087_069w	DO_20_1088_069w	DO_20_1089_069w	DO_20_1090_069w	DO_20_1091_069w	DO_20_1093_069w	DO_20_1094_069w	DO_20_1097_044w	DO_20_1098_044w	DO_20_1099_044w	DO_20_1100_044w	DO_20_1102_044w	DO_20_1103_044w	DO_20_1104_044w	DO_20_1105_044w	DO_20_1106_044w	DO_20_1108_044w	DO_20_1109_044w	DO_20_1110_044w	DO_20_1111_044w	DO_20_1112_044w	DO_20_1113_044w	DO_20_1114_044w	DO_20_1115_044w	DO_20_1117_044w	DO_20_1119_044w	DO_20_1120_044w	DO_20_1121_044w	DO_20_1122_044w	DO_20_1123_044w	DO_20_1124_044w	DO_20_1125_044w	DO_20_1126_044w	DO_20_1127_044w	DO_20_1128_044w	DO_20_1129_021w	DO_20_1130_021w	DO_20_1131_021w	DO_20_1132_021w	DO_20_1133_021w	DO_20_1136_021w	DO_20_1137_021w	DO_20_1138_021w	DO_20_1139_021w	DO_20_1140_021w	DO_20_1141_021w	DO_20_1143_021w	DO_20_1145_021w	DO_20_1146_021w	DO_20_1147_021w	DO_20_1149_021w	DO_20_1150_021w	DO_20_1151_021w	DO_20_1153_021w	DO_20_1154_021w	DO_20_1155_021w	DO_20_1156_021w	DO_20_1157_021w	DO_20_1158_021w	DO_20_1159_021w	DO_20_1160_021w	DO_20_1161_021w	DO_20_1162_021w	DO_20_1164_021w	DO_20_1165_021w	DO_20_1166_021w	DO_20_1167_021w	DO_20_1168_021w	DO_20_1169_021w	DO_20_1170_021w	DO_20_1171_021w	DO_20_1172_021w	DO_20_1173_021w	DO_20_1174_021w	DO_20_1177_021w	DO_20_1178_021w	DO_20_1180_021w	DO_20_1181_021w	DO_20_1182_021w	DO_20_1183_021w	DO_20_1184_021w	DO_20_1185_021w	DO_20_1187_021w	DO_20_1188_021w	DO_20_1189_021w	DO_20_1190_021w	DO_20_1191_021w	DO_20_1192_021w	DO_2D_4001_097w	DO_2D_4002_097w	DO_2D_4003_097w	DO_2D_4004_097w	DO_2D_4006_097w	DO_2D_4007_097w	DO_2D_4009_097w	DO_2D_4011_097w	DO_2D_4012_097w	DO_2D_4015_097w	DO_2D_4016_097w	DO_2D_4017_097w	DO_2D_4018_097w	DO_2D_4019_097w	DO_2D_4022_097w	DO_2D_4026_097w	DO_2D_4027_097w	DO_2D_4028_097w	DO_2D_4029_097w	DO_2D_4030_097w	DO_2D_4032_097w	DO_2D_4066_068w	DO_2D_4069_068w	DO_2D_4070_068w	DO_2D_4071_068w	DO_2D_4072_068w	DO_2D_4077_068w	DO_2D_4079_068w	DO_2D_4080_068w	DO_2D_4081_068w	DO_2D_4082_068w	DO_2D_4083_068w	DO_2D_4084_068w	DO_2D_4087_068w	DO_2D_4089_069w	DO_2D_4090_069w	DO_2D_4091_069w	DO_2D_4092_069w	DO_2D_4093_069w	DO_2D_4094_069w	DO_2D_4096_069w	DO_2D_4097_044w	DO_2D_4098_044w	DO_2D_4099_044w	DO_2D_4100_044w	DO_2D_4101_044w	DO_2D_4102_044w	DO_2D_4104_044w	DO_2D_4105_044w	DO_2D_4106_044w	DO_2D_4107_044w	DO_2D_4108_044w	DO_2D_4109_044w	DO_2D_4110_044w	DO_2D_4112_044w	DO_2D_4113_044w	DO_2D_4114_044w	DO_2D_4115_044w	DO_2D_4116_044w	DO_2D_4117_044w	DO_2D_4118_044w	DO_2D_4119_044w	DO_2D_4122_044w	DO_2D_4123_044w	DO_2D_4125_044w	DO_2D_4127_044w	DO_2D_4128_044w	DO_2D_4129_021w	DO_2D_4130_021w	DO_2D_4131_021w	DO_2D_4136_021w	DO_2D_4137_021w	DO_2D_4138_021w	DO_2D_4139_021w	DO_2D_4140_021w	DO_2D_4141_021w	DO_2D_4142_021w	DO_2D_4143_021w	DO_2D_4144_021w	DO_2D_4147_021w	DO_2D_4148_021w	DO_2D_4150_021w	DO_2D_4155_021w	DO_2D_4156_021w	DO_2D_4161_021w	DO_2D_4162_021w	DO_2D_4163_021w	DO_2D_4164_021w	DO_2D_4165_021w	DO_2D_4166_021w	DO_2D_4167_021w	DO_2D_4168_021w	DO_2D_4169_021w	DO_2D_4170_021w	DO_2D_4171_021w	DO_2D_4173_021w	DO_2D_4174_021w	DO_2D_4175_021w	DO_2D_4176_021w	DO_2D_4177_021w	DO_2D_4178_021w	DO_2D_4179_021w	DO_2D_4180_021w	DO_2D_4184_021w	DO_40_2001_097w	DO_40_2002_097w	DO_40_2003_097w	DO_40_2005_097w	DO_40_2006_097w	DO_40_2007_097w	DO_40_2008_097w	DO_40_2010_097w	DO_40_2011_097w	DO_40_2012_097w	DO_40_2013_097w	DO_40_2014_097w	DO_40_2015_097w	DO_40_2016_097w	DO_40_2018_097w	DO_40_2019_097w	DO_40_2022_097w	DO_40_2023_097w	DO_40_2024_097w	DO_40_2027_097w	DO_40_2028_097w	DO_40_2030_097w	DO_40_2065_068w	DO_40_2066_068w	DO_40_2067_068w	DO_40_2068_068w	DO_40_2069_068w	DO_40_2070_068w	DO_40_2073_068w	DO_40_2074_068w	DO_40_2075_068w	DO_40_2076_068w	DO_40_2081_069w	DO_40_2083_069w	DO_40_2084_069w	DO_40_2086_069w	DO_40_2087_069w	DO_40_2088_069w	DO_40_2090_069w	DO_40_2092_069w	DO_40_2094_069w	DO_40_2095_069w	DO_40_2096_069w	DO_40_2097_044w	DO_40_2099_044w	DO_40_2100_044w	DO_40_2101_044w	DO_40_2102_044w	DO_40_2103_044w	DO_40_2104_044w	DO_40_2105_044w	DO_40_2106_044w	DO_40_2107_044w	DO_40_2113_044w	DO_40_2114_044w	DO_40_2115_044w	DO_40_2116_044w	DO_40_2117_044w	DO_40_2118_044w	DO_40_2121_044w	DO_40_2123_044w	DO_40_2124_044w	DO_40_2125_044w	DO_40_2126_044w	DO_40_2127_044w	DO_40_2128_044w	DO_40_2130_021w	DO_40_2132_021w	DO_40_2133_021w	DO_40_2134_021w	DO_40_2135_021w	DO_40_2136_021w	DO_40_2137_021w	DO_40_2138_021w	DO_40_2139_021w	DO_40_2141_021w	DO_40_2142_021w	DO_40_2143_021w	DO_40_2144_021w	DO_40_2145_021w	DO_40_2148_021w	DO_40_2151_021w	DO_40_2153_021w	DO_40_2155_021w	DO_40_2158_021w	DO_40_2159_021w	DO_40_2160_021w	DO_40_2161_021w	DO_40_2162_021w	DO_40_2164_021w	DO_40_2165_021w	DO_40_2166_021w	DO_40_2167_021w	DO_40_2168_021w	DO_40_2169_021w	DO_40_2170_021w	DO_40_2171_021w	DO_40_2172_021w	DO_40_2173_021w	DO_40_2174_021w	DO_40_2175_021w	DO_40_2176_021w	DO_40_2177_021w	DO_40_2178_021w	DO_40_2181_021w	DO_40_2182_021w	DO_40_2183_021w	DO_40_2184_021w	DO_40_2186_021w	DO_40_2187_021w	DO_40_2188_021w	DO_40_2190_021w	DO_40_2191_021w	DO_40_2192_021w	DO_AL_0001_097w	DO_AL_0002_097w	DO_AL_0003_097w	DO_AL_0004_097w	DO_AL_0005_097w	DO_AL_0006_097w	DO_AL_0007_097w	DO_AL_0010_097w	DO_AL_0011_097w	DO_AL_0012_097w	DO_AL_0014_097w	DO_AL_0018_097w	DO_AL_0020_097w	DO_AL_0021_097w	DO_AL_0024_097w	DO_AL_0025_097w	DO_AL_0026_097w	DO_AL_0027_097w	DO_AL_0028_097w	DO_AL_0030_097w	DO_AL_0065_068w	DO_AL_0066_068w	DO_AL_0067_068w	DO_AL_0068_068w	DO_AL_0069_068w	DO_AL_0070_068w	DO_AL_0071_068w	DO_AL_0074_068w	DO_AL_0075_068w	DO_AL_0076_068w	DO_AL_0077_068w	DO_AL_0078_068w	DO_AL_0079_068w	DO_AL_0080_068w	DO_AL_0083_069w	DO_AL_0084_069w	DO_AL_0085_069w	DO_AL_0087_069w	DO_AL_0088_069w	DO_AL_0090_069w	DO_AL_0091_069w	DO_AL_0092_069w	DO_AL_0094_069w	DO_AL_0095_069w	DO_AL_0096_069w	DO_AL_0097_044w	DO_AL_0098_044w	DO_AL_0099_044w	DO_AL_0100_044w	DO_AL_0101_044w	DO_AL_0102_044w	DO_AL_0103_044w	DO_AL_0104_044w	DO_AL_0105_044w	DO_AL_0106_044w	DO_AL_0107_044w	DO_AL_0108_044w	DO_AL_0109_044w	DO_AL_0110_044w	DO_AL_0111_044w	DO_AL_0112_044w	DO_AL_0117_044w	DO_AL_0118_044w	DO_AL_0119_044w	DO_AL_0121_044w	DO_AL_0122_044w	DO_AL_0123_044w	DO_AL_0125_044w	DO_AL_0126_044w	DO_AL_0127_044w	DO_AL_0128_044w	DO_AL_0129_021w	DO_AL_0130_021w	DO_AL_0131_021w	DO_AL_0132_021w	DO_AL_0133_021w	DO_AL_0134_021w	DO_AL_0135_021w	DO_AL_0136_021w	DO_AL_0137_021w	DO_AL_0138_021w	DO_AL_0140_021w	DO_AL_0143_021w	DO_AL_0145_021w	DO_AL_0146_021w	DO_AL_0147_021w	DO_AL_0148_021w	DO_AL_0151_021w	DO_AL_0152_021w	DO_AL_0154_021w	DO_AL_0155_021w	DO_AL_0159_021w	DO_AL_0160_021w	DO_AL_0161_021w	DO_AL_0162_021w	DO_AL_0163_021w	DO_AL_0165_021w	DO_AL_0166_021w	DO_AL_0167_021w	DO_AL_0168_021w	DO_AL_0169_021w	DO_AL_0170_021w	DO_AL_0171_021w	DO_AL_0172_021w	DO_AL_0173_021w	DO_AL_0174_021w	DO_AL_0175_021w	DO_AL_0176_021w	DO_AL_0177_021w	DO_AL_0178_021w	DO_AL_0179_021w	DO_AL_0180_021w	DO_AL_0181_021w	DO_AL_0182_021w	DO_AL_0183_021w	DO_AL_0184_021w	DO_AL_0185_021w	DO_AL_0186_021w	DO_AL_0187_021w	DO_AL_0188_021w	DO_AL_0189_021w	DO_AL_0191_021w	DO_AL_0192_021w
COE1	5.89750321984898	7.53326768460736	7.49907313587975	8.56655547389483	7.40906069474093	6.35638138512062	6.96865376363539	8.96634771298092	6.62134292972784	7.79963755746289	6.74503012156726	5.76408830519406	5.92021831311316	7.96178017525019	8.51418287591288	7.11735656795977	4.23802051055768	6.19623577775023	5.8903661475484	5.81726747785841	8.82982677913892	5.5122877959903	7.96893427244417	7.22095290830826	7.37345704073246	7.57269973310714	7.33472075228252	8.03613577914539	6.87040216952707	6.98582945527822	6.89534369733091	6.46319509642026	6.83064344575951	6.97869311599097	8.09508968913321	4.72291089529399	6.78412313287933	7.32435743039929	7.35088560355251	8.60258071010959	6.9728719011181	6.65587668690783	8.27297349529911	6.99471849683219	7.4476894484884	6.6185657197493	7.24407800655101	7.40640977525691	7.07473149490616	7.52616408636408	7.98641217020224	6.95625944592472	6.39560362356295	7.94449786089605	8.37858196218583	6.98951404876554	6.52186602677688	6.17608094815581	7.10526884727534	7.08180536221489	7.74332378903721	7.42986003631207	7.64409073103944	7.76039128954132	8.66405500840343	8.35477326435295	8.12939991125846	8.69000040565252	9.03519343275629	8.05211851002996	8.42544878715271	7.88139759711533	7.59733799701842	7.91524745302473	8.75486749377154	8.25018336742463	7.70838173766495	8.22233209353596	7.55274817134849	8.10518208603352	7.12791060662418	7.67405148306106	8.69718555123996	8.18704409670288	7.67623352815401	9.43476233113116	7.9261698824244	7.63556654834075	8.67659734112274	8.84004709404832	7.76758249596117	7.19283323840725	7.65377777594576	7.14637168136971	8.01876176530139	8.75962030880893	6.62163340062902	7.72230696390007	8.71232611250462	7.31268475324286	6.04454039504351	8.0323243228406	6.5266206808629	7.62369177498694	9.12576505611529	7.08909506688543	6.51616622844398	7.85929410804723	7.93896766095558	4.35165799398657	8.04700147099766	6.05051963821669	7.41042221852161	7.45462045071134	3.27493832671814	7.08631671306436	7.84213324441034	6.71607699329221	8.57977679594178	7.04907863148359	7.42837417654854	7.58310408362007	8.25691452223489	7.80234215429862	7.77468289394256	8.04344469311364	8.21486636860887	8.18131441309226	6.82914476525321	7.36808352592811	7.06926116423124	7.3409608793328	7.11961449867421	7.39719434009178	4.94879538667228	7.31503837286299	7.30885749926212	7.19445396712649	7.74239098176116	7.44207037337932	7.79005408735203	7.01848219898305	6.54185746398273	7.21092721827288	8.15100991541336	7.54649413045882	7.07685118198697	6.22263100651859	7.56419246316372	7.23517619446406	8.97518514121723	6.52645546976404	7.06198285880376	7.61705180489962	6.97368119045691	6.75649537419183	7.29850971255005	7.56577290767966	7.43843363522183	6.71164291837816	7.52261412504314	6.92424336258929	7.78210276863446	8.37731736332719	6.86822388045019	7.89739824080999	7.94419353567076	8.50861275865691	8.85352510802974	7.40159097681887	7.46253571609367	7.81563720088356	8.08548208486819	8.59604894723978	8.68012857127962	7.70478355467898	6.45811617702192	8.38251399387455	7.31921892890575	7.6065264184256	7.69985236978973	8.66462085577819	6.86505823800424	8.30711353557832	6.96303503326745	8.49962860283919	8.4612925427096	6.34414049386079	8.0047041267015	8.51320072998467	7.184606668408	8.12473550567547	7.9242661452141	8.94263476541656	9.15667124455505	7.04191790766349	7.81512605130075	7.42689877698862	7.54547473054687	6.27457395140077	7.28126262180489	7.0954045736091	8.17245338819266	7.78552459009744	7.34280602737277	8.03195856759109	7.6222608251313	9.42989444655332	8.91102550587064	7.31579531527612	7.62383571550685	6.44457827315318	7.62732561100387	6.52562016886196	6.68937113046783	6.8111567318074	6.94075892810671	7.26022282636276	7.64159320982385	8.26628983781467	7.14374406619287	8.80008392706339	9.10321016402856	6.45671628746333	8.48764933974959	8.52573264047089	9.72923886617054	7.42660623673234	8.20060696814142	5.47823798028857	8.79177547073544	8.05601701679829	8.04260202704785	7.96362727774661	7.22050895002584	5.51312872937924	5.1240322801005	6.53599231980018	7.21744106695672	8.11719254707392	6.95722418320161	6.87799828744958	8.07369889661904	6.95830284375547	6.21254481023555	6.49569885626624	6.96402833244971	7.42833748590988	4.48536942198895	5.98229654052402	8.25209728527774	7.02255604610715	6.33388414688543	5.53906476092105	8.71659218530328	6.05836771470951	7.69635743792954	6.95188922042752	6.16986993613182	8.03305025667752	7.11958240989916	8.25941501261087	7.742114525631	8.5907216852226	7.11933582366176	4.85144484838908	6.1485934523539	7.71431570003151	7.04534099327292	8.19875471619374	6.32984682988047	7.26094495694793	7.83758350185228	7.43281154178566	6.13395810215111	8.20386373323211	8.03191437013759	6.93770541092639	5.64297619734663	7.60475897461095	6.45002921217729	6.97378264959087	7.81554203778248	6.6863305926328	7.32267653061	6.34807042878611	6.64675101947927	7.06086221010063	7.2009622867077	8.37710574976474	6.64282876147137	6.86674812535393	6.53173697613042	7.91032764469798	6.79262245412865	7.26408801042288	6.22983850122823	7.50779861276503	7.07478690596083	7.64617939999552	7.73190974970826	7.47993979422051	7.42580691919058	7.02526245632257	9.52198696975603	5.76849598532043	5.76868496599589	8.92709185765291	6.98438336458638	8.05419379195896	9.358870185479	7.33821113607052	7.32340388532948	7.88206431103606	7.40148357886594	7.69355840519093	8.98631387054543	8.21852777550777	7.33811430708501	7.14754926189808	6.35931373522202	6.44115198043522	7.30639361185674	8.26119210415299	8.68335399905212	8.87406221045106	8.99142837804866	5.87955854956384	7.87859414076974	7.30330565027238	7.73092379768169	7.86673519053672	7.15984787733611	8.39997990754488	5.63268734423055	6.94800091285387	6.39862686263724	7.27285634207609	5.74733782373238	6.32186261678564	5.86141168244978	7.09730486539337	4.51137735102705	6.93802649639997	7.90930985184982	6.12644652736381	6.78458268000444	4.78115364842955	6.41697142163318	7.1040624387766	6.04116365391589	5.71976468557371	7.76368179364929	7.74510209265479	6.50591741752292	5.63827513321489	7.38671901411134	6.86617891722436	5.49928940315523	5.55696637310583	7.33220412631771	8.31506959687538	7.9349137581004	6.85891456937121	6.69036661523663	6.99747305977053	5.95467919383734	7.02875452998407	5.03530719798606	7.07300216576361	5.18576374572925	8.04791485828447	7.08390893147423	7.77334967994592	7.88691142115268	7.8427017519197	8.18325937383649	7.8974985906192	6.75985881516745	7.43301553073504	7.8190291812559	7.30736456804056	6.78290400472212	7.35405754832706	5.56821675137108	7.0935032597683	6.29830618732125	7.04931400860041	8.12419963467213	5.27914357492486	7.36780250614962	6.32278716129411	6.64232034077251	6.98597498459012	7.50831720110583	6.88720225291821	6.92877765432894	7.30219155086987	7.41504151215637	6.66817476934796	6.38520710337066	7.10286295045356	6.8763453577714	8.06453370159578	7.58327967086532	6.8979293790527	7.07951190749185	7.54640277848526	7.27917323003705	9.09013148828411	8.03157987490037	7.49718843819835	7.5832513665083	9.17485038281978	6.84456097944003	8.94492352655312	7.65531550906177	6.99765364265213	5.83942844672726	7.45627578785072	7.54009189960938	6.74671090118536	8.96750776726267	9.00053557596493	8.23148247693962	8.48731424601142	9.47785979554037	9.06970185139903	10.1216531874479	8.48629421245118	8.32763369226431	8.34608939559774	7.22627922744293	9.0916951012787	9.67623711369302	8.44622933885539	8.12017653892493	9.0049546910184	8.43143987384855	7.34469489796572	8.11259819240808	9.10942860989306	7.32435225155893	8.89383426830785	9.41301619882448	8.70138665681401	7.58507488795689	6.7356683079186	9.9191641205537	9.22281253615191	8.31367464866183	7.44443623914673	8.16207670317583	6.69631180214001	6.99912148216176	6.68847143101761	7.78812342777836	5.67245743300438	7.27623402322346	7.21738161048925	8.11817745473292	5.37813066734177	4.54276934861413	9.53774056567458	9.72104263069661	7.25636938886566	7.30489727746416	7.49858578995832	7.61611594080392	6.92272784910895	7.42025724808853	7.4494513999465	6.95363137845944	6.91594645899883	6.9450613202079	8.74003877030151	9.04596415729707	6.54363015575823	7.97398299397373	7.6221015029765	6.7299891996842	8.63793102721635	4.41844860893532	7.22117287240219	7.90064848084204	7.65733926996459	7.95646026546133	9.69750280248495	7.58442221880518	6.44938364527234	7.38626497127753	7.02428485780212	6.86449643979057	8.54182929840996	7.0348984617	8.33654159990503	8.97375326544563	8.7920725059335	7.68569877971592	7.19284044657359	7.25327638670289	7.85750431147616	8.02934092020216	7.85801269444997	8.51952699692457	7.72645273115833	7.97573036177147	7.45577185366274	7.70106174126476	7.26623495630859	7.77796456340249	8.47155416187653	7.16938549254574	7.07732902317642	8.53802554168289	7.26935939107873	8.61597084027922	7.6757902364716	7.01051161311474	6.19816671817566	8.46894579041433	8.24928236908486	7.27267801193975	8.29876074450774	8.47011784266881	8.30650609322176	9.19644312602302	6.9821413934389	8.01407478331002	7.91908829469796	6.58983714616368	7.7565546098032	7.72098088645072	6.88591344080794	7.62475643668832	5.20044520961141	7.3066724022929	7.19094399173907	8.76684390163179	8.03872762711225	6.54345942992208	7.18246109051731	5.80685968424248	9.15183157553976	7.26578621931297	6.70250694770478	6.84115761000654	9.90226796038259	7.63971007480674	8.27174153194136	6.60120389665825	8.7329417894866	7.1573908165661	6.99689995329091	7.42936770753271	6.97946363083842	6.66082554233438	8.75864689737117	6.44290174747534	7.15981897758034	8.03353278727655	7.2112667711435	9.14688430894047	9.1074873323395	8.06894433178756	7.66043726233496	8.11799051849775	8.24283557032974	7.48307047833558	7.48983533015845	8.25558426101291	7.48993544064599	8.6522980507758
